RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,EVENTS,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED,COUNTRY
70,65.0,Gonzalo Fernandez-Castaño,52,2.01,104.48,-87.64,42.7,
71,67.0,Marc Warren,52,2.01,104.38,-43.3,73.99,
72,69.0,Charley Hoffman,49,1.98,97.13,-51.83,70.36,
73,71.0,Freddie Jacobson,47,1.92,90.43,-43.83,70.3,
74,82.0,Richard Sterne,46,1.91,87.86,-70.09,40.99,
75,74.0,Geoff Ogilvy,51,1.88,95.92,-45.07,78.66,
76,73.0,Erik Compton,52,1.88,97.55,-20.95,93.36,
77,75.0,Tim Clark,48,1.8,86.51,-54.87,56.87,
78,76.0,Chris Stroud,52,1.78,92.53,-47.52,50.32,
79,77.0,K.J. Choi,52,1.77,91.78,-48.83,74.62,
80,78.0,George McNeill,47,1.76,82.85,-25.28,76.04,
81,79.0,Rafa Cabrera Bello,52,1.75,90.87,-52.27,75.53,
82,81.0,Ryo Ishikawa,52,1.72,89.66,-57.48,55.52,
83,80.0,Nick Watney,52,1.72,89.36,-115.52,36.34,
84,83.0,Ben Martin,52,1.71,88.66,-31.69,64.89,
85,86.0,Kevin Chappell,52,1.69,88.03,-44.98,57.16,
86,87.0,Chesson Hadley,52,1.69,87.65,-33.63,60.92,
87,84.0,George Coetzee,52,1.68,87.5,-66.11,75.51,
88,85.0,Matteo Manassero,52,1.67,86.94,-88.92,45.21,
89,89.0,Tommy Fleetwood,52,1.64,85.52,-40.66,54.53,
90,90.0,Danny Willett,48,1.61,77.11,-47.81,57.11,
91,98.0,Anirban Lahiri,44,1.6,70.24,-34.32,42.18,
92,91.0,Seung-Yul Noh,52,1.6,82.99,-42.67,74.81,
93,94.0,Fabrizio Zanotti,50,1.58,79.09,-13.18,77.47,
94,92.0,Charles Howell III,52,1.57,81.73,-59.24,57.7,
95,93.0,Brendon de Jonge,52,1.57,81.7,-68.45,46.96,
96,95.0,Daniel Summerhays,52,1.56,81.3,-41.83,57.52,
97,131.0,Simon Dyson,52,1.55,80.63,-34.67,62.37,
98,101.0,Morgan Hoffmann,52,1.55,80.43,-30.12,68.7,
99,96.0,Hyung-Sung Kim,52,1.54,80.13,-58.59,33.05,
100,97.0,Russell Knox,52,1.53,79.8,-29.35,72.89,
101,110.0,Edoardo Molinari,44,1.51,66.29,-18.77,60.07,
102,100.0,Hennie Otto,50,1.49,74.55,-35.04,41.78,
103,99.0,Ben Crane,48,1.49,71.56,-27.9,63.32,
104,106.0,Stuart Appleby,52,1.47,76.61,-22.88,66.28,
105,105.0,Jerry Kelly,49,1.47,72.17,-31.3,60.24,
106,103.0,David Hearn,52,1.47,76.56,-41.03,52.53,
107,102.0,Boo Weekley,52,1.47,76.33,-64.61,23.65,
108,108.0,Chris Wood,48,1.46,70.0,-58.43,38.32,
109,104.0,Thorbjørn Olesen,52,1.46,75.71,-79.43,49.83,
110,107.0,Scott Stallings,52,1.45,75.47,-60.35,62.67,
111,109.0,David Howell,52,1.43,74.39,-45.06,38.63,
112,112.0,Camilo Villegas,52,1.42,73.97,-20.14,62.11,
113,111.0,Alexander Levy,52,1.42,73.79,-20.34,56.83,
114,113.0,Branden Grace,52,1.4,72.93,-89.55,41.73,
115,115.0,Brendan Steele,52,1.39,72.43,-32.92,56.69,
116,114.0,Ross Fisher,52,1.39,72.2,-55.81,34.77,
117,119.0,Robert Karlsson,49,1.39,67.88,-21.47,57.37,
118,125.0,Romain Wattel,48,1.38,66.22,-35.58,50.24,
119,118.0,Jason Kokrak,49,1.38,67.41,-36.78,47.12,
120,116.0,Steven Bowditch,52,1.36,70.8,-20.02,64.64,
121,120.0,Shawn Stefani,48,1.36,65.31,-24.06,58.19,
122,117.0,Will MacKenzie,52,1.36,70.58,-23.15,66.35,
123,121.0,John Huh,52,1.31,68.07,-52.93,39.46,
124,127.0,Hiroshi Iwata,41,1.3,53.1,-9.59,47.99,
125,123.0,David Horsey,50,1.28,64.24,-23.38,48.43,
126,122.0,Roberto Castro,52,1.28,66.61,-51.37,24.2,
127,124.0,William McGirt,52,1.28,66.39,-35.23,52.93,
128,126.0,Carlos Ortiz,40,1.27,50.82,-5.33,56.15,
129,205.0,Justin Thomas,40,1.27,50.66,-4.84,53.56,
130,129.0,Thomas Aiken,52,1.25,65.13,-46.16,54.37,
131,132.0,Alejandro Cañizares,49,1.25,61.02,-37.56,38.35,
132,128.0,Michael Thompson,49,1.24,60.76,-60.9,31.91,
133,134.0,Hideto Tanihara,48,1.23,59.26,-40.62,22.3,
134,144.0,Tyrrell Hatton,45,1.23,55.44,-11.72,48.88,
135,129.0,Bo Van Pelt,52,1.22,63.63,-84.42,36.14,
136,137.0,Peter Uihlein,52,1.22,63.62,-50.78,11.55,
137,135.0,Brian Stuard,52,1.21,62.92,-33.87,48.96,
138,138.0,Carl Pettersson,52,1.2,62.65,-64.25,51.99,
139,133.0,Scott Piercy,42,1.2,50.26,-80.88,13.86,
140,136.0,Kiradech Aphibarnrat,52,1.19,61.86,-58.26,9.75,
141,139.0,Martin Laird,46,1.19,54.61,-53.41,25.26,
142,140.0,Pat Perez,49,1.19,58.13,-40.46,51.71,
143,143.0,David Lingmerth,52,1.18,61.29,-48.18,36.68,
144,141.0,David Lynn,52,1.17,61.03,-81.03,7.06,
145,142.0,Kristoffer Broberg,52,1.17,60.95,-30.57,58.86,
146,150.0,Shingo Katayama,43,1.17,50.21,-41.82,4.32,
147,148.0,Justin Hicks,52,1.16,60.31,-25.28,51.55,
148,145.0,Stewart Cink,50,1.16,57.95,-29.56,37.58,
149,146.0,Jason Bohn,52,1.16,60.22,-33.38,31.3,
150,147.0,Scott Brown,52,1.15,59.85,-33.75,37.36,
151,149.0,Darren Fichardt,52,1.15,59.6,-47.18,39.22,
152,162.0,Richie Ramsay,43,1.15,49.28,-45.41,36.99,
153,151.0,Felipe Aguilar,52,1.14,59.37,-35.92,39.86,
154,154.0,David Lipsky,44,1.14,50.15,-10.37,47.66,
155,152.0,Marcel Siem,51,1.14,58.1,-57.71,33.95,
156,158.0,Andrew Johnston,40,1.13,45.06,-4.98,41.47,
157,155.0,David Toms,40,1.12,44.91,-38.54,27.94,
158,153.0,Moritz Lampert,41,1.12,46.03,-2.17,45.89,
159,156.0,Grégory Bourdy,52,1.12,58.15,-43.22,24.02,
160,157.0,Julien Quesne,47,1.11,52.39,-35.44,25.92,
161,159.0,Rory Sabbatini,52,1.09,56.88,-39.46,28.82,
162,161.0,Andrew Svoboda,52,1.08,56.3,-20.72,38.87,
163,160.0,Peter Hanson,49,1.07,52.67,-91.17,23.72,
164,163.0,D.A. Points,52,1.06,55.37,-61.32,8.63,
165,164.0,Robert Garrigus,52,1.06,54.98,-71.16,36.53,
166,166.0,Yusaku Miyazato,48,1.05,50.38,-25.71,26.76,
167,165.0,Michael Putnam,52,1.04,54.25,-31.37,32.97,
168,171.0,Emiliano Grillo,52,1.04,54.18,-25.37,47.7,
169,216.0,Andy Sullivan,52,1.04,54.09,-19.56,49.12,
170,168.0,Brian Davis,52,1.02,53.21,-39.51,30.8,
171,170.0,Luke Guthrie,52,1.01,52.67,-52.27,27.77,
172,173.0,Scott Langley,52,1.01,52.55,-16.66,51.1,
173,174.0,Billy Hurley III,52,1.01,52.48,-15.82,47.58,
174,167.0,Scott Jamieson,52,1.01,52.47,-49.1,27.23,
175,172.0,Sangmoon Bae,52,1.01,52.27,-45.1,28.71,
176,175.0,Morten Orum Madsen,52,0.99,51.68,-32.36,16.78,
177,176.0,Martin Flores,52,0.99,51.67,-26.56,41.69,
178,169.0,Brett Rumford,50,0.99,49.68,-52.23,14.0,
179,182.0,Sung Joon Park,50,0.99,49.29,-31.71,9.65,
180,180.0,Yoshinori Fujimoto,47,0.98,46.28,-35.72,17.96,
181,178.0,Robert Streb,52,0.98,51.12,-22.58,47.95,
182,177.0,Aaron Baddeley,50,0.98,49.12,-30.42,32.75,
183,185.0,Siddikur Rahman,40,0.98,39.11,-25.47,18.17,
184,184.0,Hiroyuki Fujita,51,0.97,49.47,-51.44,34.57,
185,179.0,John Merrick,50,0.96,48.08,-52.09,18.86,
186,181.0,WC Liang,52,0.96,49.97,-41.99,14.32,
187,193.0,Zack Sucher,40,0.96,38.35,-3.72,36.01,
188,183.0,Shiv Kapur,52,0.96,49.84,-35.22,23.04,
189,197.0,Adam Hadwin,51,0.95,48.68,-10.85,48.8,
190,187.0,Michael Hoey,52,0.95,49.6,-24.61,38.27,
191,190.0,Bud Cauley,52,0.95,49.34,-32.78,39.27,
192,189.0,Alvaro Quiros,42,0.94,39.68,-19.58,31.87,
193,200.0,Robert-Jan Derksen,43,0.94,40.43,-19.88,22.77,
194,192.0,Daniel van Tonder,52,0.93,48.48,-11.43,49.09,
195,188.0,Prayad Marksaeng,49,0.93,45.5,-33.64,21.65,
196,186.0,Scott Hend,48,0.93,44.48,-35.86,15.06,
197,280.0,Prom Meesawat,47,0.92,43.42,-24.74,25.74,
198,203.0,Paul Waring,47,0.92,43.4,-21.53,26.38,
199,191.0,Nicolas Colsaerts,52,0.92,47.73,-70.62,20.02,
200,243.0,Eddie Pepperell,50,0.91,45.74,-18.48,34.69,
201,205.0,Raphael Jacquelin,49,0.91,44.61,-43.65,21.36,
202,194.0,Nicholas Thompson,52,0.91,47.26,-29.76,34.39,
203,198.0,Matthew Baldwin,52,0.91,47.19,-22.21,33.41,
204,196.0,Vijay Singh,51,0.91,46.27,-41.25,21.87,
205,195.0,Anders Hansen,40,0.9,36.03,-34.93,24.2,
206,199.0,Benjamin Hebert,40,0.89,35.58,-1.54,35.63,
207,202.0,Byeong Hun An,48,0.88,42.03,-8.51,34.29,
208,201.0,Retief Goosen,42,0.87,36.7,-20.61,34.6,
209,219.0,Oliver Fisher,52,0.87,45.22,-14.9,39.43,
210,210.0,Satoshi Kodaira,40,0.87,34.75,-15.49,17.92,
211,250.0,Antonio Lascuna,40,0.87,34.74,-15.29,24.97,
212,212.0,Rikard Karlberg,44,0.87,38.13,-16.81,33.04,
213,224.0,Blayne Barber,40,0.86,34.5,-6.63,31.86,
214,209.0,K.H. Lee,51,0.86,43.86,-31.82,16.82,
215,207.0,Andres Romero,51,0.86,43.84,-27.44,31.81,
216,204.0,Ken Duke,52,0.86,44.49,-46.18,12.42,
216,213.0,Jang Dong-Kyu,45,0.86,38.5,-8.38,37.22,
218,208.0,Chan Shih-chang,40,0.85,34.07,-7.36,28.46,
219,211.0,Bradley Dredge,40,0.85,33.94,-4.1,34.33,
220,214.0,Jaco Van Zyl,41,0.84,34.47,-40.73,12.66,
221,262.0,Johan Carlsson,40,0.84,33.48,-15.13,17.51,
222,217.0,Ashun Wu,46,0.83,38.14,-34.3,7.87,
223,215.0,Bryce Molder,51,0.83,42.19,-30.21,29.8,
224,253.0,Tony Finau,40,0.81,32.52,-0.93,32.25,
225,218.0,Jacques Blaauw,46,0.81,37.25,-12.3,29.49,
226,221.0,Yuta Ikeda,49,0.8,39.35,-40.09,10.36,
227,234.0,Jbe' Kruger,52,0.8,41.43,-26.78,27.83,
227,220.0,Park Sang-eon,40,0.8,31.87,-10.02,29.06,
229,222.0,Marco Crespi,48,0.79,37.94,-20.85,22.04,
230,226.0,Brad Kennedy,46,0.79,36.25,-29.05,12.96,
231,228.0,Seve Benson,47,0.78,36.88,-20.49,24.92,
232,225.0,Justin Leonard,50,0.78,38.79,-27.97,25.04,
233,229.0,Grégory Havret,52,0.77,40.19,-16.86,24.04,
234,230.0,John Peterson,52,0.77,40.0,-25.23,17.63,
235,245.0,Jason Gore,52,0.77,39.99,-8.93,39.2,
236,223.0,Richard Green,48,0.77,36.88,-16.84,28.67,
237,227.0,Jeff Overton,52,0.77,39.91,-38.06,26.11,
238,240.0,Kazuhiro Yamashita,47,0.76,35.87,-23.71,14.91,
239,233.0,Will Wilcox,42,0.76,31.98,-13.22,23.38,
240,235.0,Ulrich Van den Berg,52,0.76,39.56,-12.9,30.07,
241,248.0,Thaworn Wiratchant,51,0.76,38.63,-44.92,19.63,
242,242.0,Steve Webster,43,0.75,32.44,-32.07,19.26,
243,238.0,Kevin Kisner,52,0.75,39.2,-16.35,29.83,
244,237.0,Jake Roos,52,0.75,39.12,-21.52,32.05,
245,239.0,Danny Lee,52,0.75,39.05,-19.23,32.71,
246,231.0,Andrew Putnam,46,0.75,34.41,-7.58,34.5,
246,241.0,Craig Lee,52,0.75,38.89,-23.95,20.08,
248,232.0,Marcus Fraser,40,0.75,29.9,-51.16,0.0,
248,252.0,Troy Merritt,48,0.75,35.88,-4.7,33.99,
250,305.0,P. Tangkamolpraser,40,0.74,29.72,-4.13,29.76,
251,244.0,Eduardo De La Riva,52,0.74,38.48,-29.38,17.42,
252,251.0,K.T. Kim,51,0.74,37.67,-38.15,15.79,
253,255.0,Tomohiro Kondo,46,0.74,33.93,-21.55,16.12,
254,247.0,Daan Huizing,40,0.74,29.43,-16.0,8.6,
255,246.0,Kyle Stanley,52,0.73,38.14,-42.7,9.57,
256,249.0,Wade Ormsby,45,0.73,32.94,-16.96,20.69,
257,257.0,Jordi Garcia Pinto,44,0.73,32.18,-10.91,27.87,
258,261.0,Maximilian Kieffer,52,0.73,37.95,-20.29,20.75,
259,236.0,Paul Lawrie,41,0.73,29.91,-55.36,15.19,
260,265.0,Thomas Pieters,40,0.73,29.13,-2.2,29.66,
261,256.0,Jhonattan Vegas,40,0.73,29.1,-9.65,30.06,
262,258.0,Steven Alker,46,0.73,33.43,-11.09,25.13,
263,254.0,Charlie Beljan,52,0.72,37.39,-37.55,27.15,
264,259.0,Jason Allred,40,0.71,28.4,-6.58,31.44,
265,260.0,Seuk-hyun Baek,47,0.7,32.92,-18.62,17.36,
266,266.0,Florian Fritsch,40,0.69,27.76,-0.23,27.99,
267,264.0,Tim Wilkinson,52,0.69,35.96,-16.44,23.98,
268,263.0,Trevor Fisher Jr,45,0.69,31.11,-19.56,23.92,
269,268.0,Alex Cejka,52,0.68,35.48,-12.06,34.08,
270,269.0,Damian McGrane,52,0.68,35.43,-16.65,25.31,
271,271.0,I J Jang,51,0.68,34.69,-26.92,19.21,
272,273.0,Masahiro Kawamura,51,0.67,34.32,-23.32,7.82,
273,272.0,Søren Kjeldsen,52,0.67,34.91,-28.63,17.72,
274,270.0,James Hahn,52,0.67,34.8,-28.87,28.37,
275,267.0,Jonathan Byrd,45,0.67,30.07,-20.2,23.68,
276,275.0,Daniel Berger,40,0.66,26.57,-1.72,28.29,
277,274.0,Jeff Maggert,44,0.66,28.9,-23.01,10.89,
278,278.0,Dawie van der Walt,52,0.65,34.01,-25.62,20.9,
279,277.0,Andrea Pavan,52,0.65,34.0,-21.23,6.22,
280,279.0,Greg Owen,51,0.65,33.24,-20.14,25.11,
281,282.0,Graeme Storm,52,0.64,33.41,-17.83,20.41,
281,276.0,Stuart Manley,46,0.64,29.55,-14.83,8.76,
283,283.0,Mike Weir,50,0.64,32.0,-5.92,29.3,
284,284.0,Mikael Lundberg,48,0.64,30.68,-7.12,29.64,
285,281.0,Garth Mulroy,52,0.64,33.13,-33.96,12.95,
286,286.0,Justin Walters,52,0.63,32.76,-27.15,12.69,
287,287.0,Cameron Percy,52,0.63,32.7,-19.99,22.75,
288,288.0,Magnus Carlsson,50,0.63,31.25,-22.73,23.32,
289,289.0,Brad Fritsch,52,0.62,32.41,-20.65,22.54,
290,285.0,Lucas Bjerregaard,41,0.62,25.46,-8.09,18.81,
291,294.0,Andres Gonzales,52,0.62,32.12,-8.91,26.61,
291,291.0,Shunsuke Sonoda,40,0.62,24.71,-18.38,4.78,
293,292.0,Merrick Bremner,50,0.61,30.71,-14.9,19.16,
294,292.0,Jin Jeong,42,0.61,25.76,-13.06,10.68,
295,296.0,Ben Curtis,52,0.61,31.59,-30.26,25.73,
295,297.0,Hur In-hoi,43,0.61,26.12,-5.22,19.92,
297,290.0,Richard Lee,52,0.6,31.42,-26.68,20.54,
298,295.0,Jung-gon Hwang,52,0.6,31.31,-28.79,15.95,
299,298.0,Ricky Barnes,52,0.6,31.19,-18.53,23.23,
300,327.0,Derek Fathauer,48,0.6,28.77,-3.51,29.49,
301,300.0,Max Homa,40,0.6,23.91,-3.14,21.6,
302,301.0,Jonathan Randolph,40,0.6,23.91,-3.22,24.71,
303,339.0,J.J. Henry,52,0.6,31.0,-32.74,14.33,
304,303.0,Mark Tullo,52,0.59,30.94,-14.44,22.85,
305,302.0,Jon Curran,40,0.59,23.76,-3.56,26.49,
306,306.0,Roope Kakko,47,0.59,27.56,-18.42,10.9,
307,307.0,Derek Ernst,52,0.58,30.25,-24.65,10.19,
308,309.0,Simon Khan,40,0.58,23.18,-22.81,4.16,
309,304.0,Matthew Griffin,42,0.58,24.19,-14.52,13.61,
310,319.0,Andrew McArthur,47,0.58,27.06,-9.14,20.52,
311,314.0,Juvic Pagunsan,45,0.58,25.9,-22.19,17.16,
312,308.0,Brian Gay,52,0.58,29.92,-36.88,9.18,
312,312.0,Jean Hugo,52,0.58,29.92,-12.65,21.74,
314,311.0,Richard Lee,40,0.58,23.01,-8.29,18.7,
315,299.0,Padraig Harrington,52,0.57,29.84,-51.74,17.25,
316,310.0,Mike Hendry,48,0.57,27.52,-22.95,16.0,
317,316.0,Mark Hubbard,40,0.57,22.85,-3.74,20.55,
318,313.0,Adilson da Silva,52,0.57,29.52,-21.71,15.61,
319,318.0,Fabián Gómez,52,0.56,29.37,-14.27,17.19,
320,317.0,Chapchai Nirat,40,0.56,22.49,-15.4,10.43,
321,315.0,Gaganjeet Bhullar,52,0.56,28.99,-38.85,10.23,
322,320.0,Haydn Porteous,40,0.56,22.25,-1.11,23.36,
323,323.0,Michio Matsumura,47,0.55,25.97,-17.76,16.36,
324,344.0,Robert Rock,52,0.55,28.61,-22.16,20.31,
325,324.0,Oliver Farr,40,0.55,21.98,-0.65,22.63,
326,321.0,"Ted Potter, Jr.",48,0.55,26.19,-30.38,15.57,
327,327.0,Chad Campbell,52,0.54,28.29,-20.18,17.7,
328,326.0,Sung Kang,52,0.54,28.27,-14.26,9.74,
329,325.0,Brice Garnett,52,0.54,28.26,-15.33,21.58,
330,334.0,Taichi Teshima,43,0.54,23.36,-10.06,19.74,
331,329.0,Trevor Immelman,52,0.54,28.05,-23.93,13.14,
331,331.0,Jim Renner,52,0.54,28.05,-13.64,28.06,
333,330.0,Scott Strange,40,0.54,21.49,-15.17,8.48,
334,333.0,Tom Lewis,50,0.53,26.73,-11.09,17.39,
335,322.0,Ricardo Gonzalez,48,0.53,25.63,-18.43,10.7,
336,338.0,Seunghyuk Kim,40,0.53,21.23,-3.58,19.08,
337,335.0,Mark Brown,40,0.53,21.08,-14.77,12.38,
338,337.0,Johnson Wagner,52,0.53,27.39,-23.5,14.86,
339,336.0,Brendan Jones,40,0.52,20.88,-34.69,6.4,
340,341.0,Nicholas Fung,40,0.52,20.82,-12.43,2.92,
341,341.0,Masanori Kobayashi,52,0.52,26.99,-29.6,0.0,
342,375.0,Rashid Khan,40,0.52,20.72,-7.19,19.03,
343,339.0,Bill Lunde,41,0.51,21.04,-10.01,17.9,
343,345.0,Jaco Ahlers,45,0.51,23.09,-11.7,16.36,
345,346.0,Jorge Campillo,52,0.51,26.52,-18.42,11.26,
346,355.0,Andrew Loupe,52,0.51,26.45,-5.94,24.89,
347,343.0,Darren Clarke,43,0.51,21.72,-13.73,11.08,
348,349.0,Ryan Armour,40,0.5,20.14,-0.86,20.48,
349,376.0,Rich Bland,52,0.5,26.13,-15.91,21.91,
350,348.0,Keith Horne,52,0.5,26.1,-15.31,25.11,
351,383.0,Angelo Que,45,0.5,22.55,-16.91,8.01,
352,347.0,Greg Chalmers,52,0.5,26.01,-36.27,15.25,
353,360.0,Sam Hutsby,46,0.5,22.88,-3.63,20.41,
354,350.0,Gareth Maybin,50,0.5,24.84,-12.57,15.18,
355,483.0,David McKenzie,40,0.5,19.81,-7.42,12.0,
356,353.0,Ashley Hall,52,0.49,25.67,-13.74,14.12,
357,351.0,Lee Slattery,52,0.49,25.66,-21.27,17.75,
358,354.0,Young-han Song,40,0.49,19.69,-8.6,9.94,
359,356.0,Jared Harvey,45,0.49,22.08,-5.93,16.37,
360,395.0,Sebastian Cappelen,40,0.48,19.38,,19.38,
361,359.0,Titch Moore,51,0.48,24.69,-9.51,17.33,
362,352.0,Ricardo Santos,52,0.48,25.14,-29.35,9.63,
363,362.0,Adam Bland,40,0.48,19.24,-5.32,13.73,
364,358.0,Daniel Brooks,52,0.48,24.93,-14.12,19.2,
365,361.0,SSP Chawrasia,52,0.48,24.91,-14.45,18.02,
366,367.0,Michael Lorenzo-Vera,40,0.48,19.16,-3.43,19.47,
367,371.0,Woody Austin,45,0.48,21.55,-16.1,10.04,
368,365.0,Adrian Otaegui,52,0.48,24.77,-14.8,11.25,
369,366.0,Daisuke Kataoka,52,0.48,24.73,-12.41,13.87,
370,369.0,Hudson Swafford,52,0.48,24.7,-10.77,20.57,
371,368.0,Dimi Papadatos,40,0.47,18.96,-5.34,18.03,
372,363.0,Arnond Vongvanij,40,0.47,18.94,-17.72,8.92,
373,374.0,Terry Pilkadaris,52,0.47,24.5,-5.6,20.8,
374,357.0,Alex Noren,40,0.47,18.82,-49.44,0.0,
375,364.0,Kyle Reifers,46,0.47,21.59,-8.52,19.68,
376,379.0,Heath Slocum,52,0.47,24.34,-9.36,20.2,
377,382.0,Tjaart van der Walt,43,0.47,20.12,-14.39,3.77,
378,373.0,Simon Thornton,42,0.47,19.6,-12.74,8.06,
379,372.0,Jose-Filipe Lima,49,0.47,22.83,-17.77,4.65,
380,388.0,Bernard Ritthammer,42,0.47,19.55,-7.28,12.7,
381,377.0,Alex Prugh,52,0.47,24.18,-11.89,15.03,
382,387.0,Sang-hee Lee,43,0.46,19.99,-14.29,9.6,
383,386.0,David Oh,45,0.46,20.89,-11.59,11.22,
384,380.0,Kim Hyung-Tae,40,0.46,18.52,-7.61,9.12,
385,384.0,Yoshitaka Takeya,40,0.46,18.45,-0.19,18.64,
386,370.0,Ryan Blaum,44,0.46,20.29,-8.27,8.91,
387,378.0,James Driscoll,52,0.46,23.96,-22.22,11.26,
388,381.0,Peter Malnati,40,0.46,18.4,-10.45,6.33,
389,389.0,Toru Taniguchi,44,0.46,20.09,-26.21,11.59,
390,385.0,Ignacio Elvira Mijares,49,0.45,22.25,-11.13,8.48,
391,391.0,Xinjun Zhang,40,0.45,18.16,-1.92,17.88,
392,392.0,Robert Allenby,52,0.45,23.48,-11.23,18.94,
393,390.0,Anthony Wall,40,0.45,18.05,-15.9,14.99,
394,394.0,Toshinori Muto,45,0.45,20.27,-27.94,7.92,
395,412.0,Jake Higginbottom,40,0.45,17.95,-12.46,11.56,
396,613.0,Miguel Tabuena,40,0.45,17.82,-3.97,16.0,
397,406.0,Daniel Im,48,0.44,21.25,-10.52,12.49,
