RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,EVENTS,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED,COUNTRY
113,111.0,Luke Donald,50,1.38,69.02,-60.73,40.48,
114,113.0,Chan Kim,40,1.37,54.75,-6.93,49.78,
115,114.0,Jim Furyk,40,1.34,53.55,-81.11,15.8,
116,115.0,Brandon Stone,52,1.33,68.9,-56.25,24.91,
117,117.0,Alexander Björk,49,1.32,64.47,-23.17,48.13,
118,119.0,Matthew Southgate,52,1.31,67.94,-19.7,47.37,
119,120.0,Robert Streb,52,1.3,67.77,-58.77,51.83,
120,118.0,Scott Brown,52,1.3,67.71,-36.69,62.41,
121,121.0,Thongchai Jaidee,52,1.29,66.9,-86.3,23.11,
122,122.0,Pablo Larrazabal,52,1.28,66.63,-40.6,51.06,
123,126.0,K.T. Kim,52,1.28,66.49,-80.73,29.24,
124,123.0,Andrew Johnston,48,1.27,60.8,-46.35,21.03,
125,134.0,Dean Burmester,50,1.26,63.0,-41.46,59.49,
126,131.0,Young-han Song,52,1.26,65.49,-54.66,34.21,
127,155.0,Chesson Hadley,52,1.26,65.32,-15.55,59.73,
128,128.0,Nicolas Colsaerts,52,1.25,65.25,-37.39,32.53,
129,124.0,Aaron Rai,43,1.25,53.57,-13.1,46.76,
130,125.0,Renato Paratore,52,1.24,64.38,-20.6,50.23,
131,181.0,Daisuke Kataoka,52,1.24,64.34,-37.59,33.61,
132,129.0,Ryan Palmer,42,1.23,51.85,-53.46,20.21,
133,127.0,Mike Hendry,52,1.22,63.33,-32.16,41.51,
134,136.0,Richie Ramsay,47,1.22,57.21,-25.13,46.13,
135,142.0,George Coetzee,52,1.21,62.76,-41.36,45.37,
136,133.0,Harold Varner III,52,1.19,62.12,-36.97,30.9,
137,130.0,Graeme McDowell,52,1.19,61.98,-58.55,32.44,
138,132.0,Kevin Streelman,51,1.19,60.61,-41.86,33.63,
139,135.0,David Lipsky,52,1.18,61.51,-35.93,39.49,
140,137.0,Yusaku Miyazato,52,1.17,61.1,-43.43,48.78,
141,138.0,Luke List,52,1.17,60.97,-28.61,44.4,
142,144.0,Stewart Cink,48,1.16,55.44,-25.64,48.71,
143,139.0,Matt Wallace,40,1.14,45.78,-18.31,32.34,
144,149.0,Thomas Detry,40,1.14,45.75,-15.61,24.77,
145,148.0,Michael Lorenzo-Vera,42,1.14,48.01,-21.65,41.25,
146,141.0,Cameron Smith,52,1.14,59.37,-39.89,33.68,
147,143.0,Chris Kirk,52,1.13,58.65,-60.76,20.91,
148,147.0,Adrian Otaegui,52,1.13,58.59,-16.15,42.29,
149,145.0,Kiradech Aphibarnrat,52,1.11,57.91,-73.35,37.04,
150,140.0,Bradley Dredge,44,1.11,48.87,-39.99,19.17,
151,150.0,Patrick Rodgers,52,1.1,57.42,-40.72,39.83,
152,185.0,Graeme Storm,52,1.1,57.3,-32.44,52.94,
153,146.0,Callum Shinkwin,44,1.1,48.43,-17.52,37.81,
154,153.0,J.J. Spaun,52,1.09,56.81,-30.43,43.72,
155,158.0,Padraig Harrington,49,1.09,53.38,-37.62,21.87,
156,154.0,Richard Bland,52,1.09,56.62,-37.72,22.6,
157,156.0,Park Sang-eon,52,1.09,56.62,-32.84,26.15,
158,151.0,Harris English,52,1.09,56.58,-61.8,19.74,
159,157.0,Matthieu Pavon,50,1.08,54.13,-15.52,37.3,
160,152.0,Julien Guerrier,48,1.08,51.83,-8.97,43.45,
161,169.0,Sungjae Im,42,1.06,44.55,-8.61,40.13,
162,159.0,C.T. Pan,52,1.06,55.01,-29.27,46.49,
163,160.0,Chris Stroud,52,1.06,54.93,-27.31,46.64,
164,165.0,Jung-gon Hwang,52,1.06,54.87,-32.35,35.66,
165,164.0,Billy Hurley III,51,1.05,53.76,-34.82,26.06,
166,161.0,Andres Romero,40,1.05,41.92,-10.71,38.67,
167,162.0,Andrew Dodt,50,1.04,52.22,-17.67,31.51,
168,187.0,Kyung-Nam Kang,40,1.04,41.59,-9.22,34.0,
169,168.0,Aaron Baddeley,51,1.04,52.91,-35.6,24.85,
170,167.0,Jaco Van Zyl,47,1.03,48.62,-54.24,30.43,
171,163.0,Roberto Castro,52,1.03,53.59,-51.91,9.45,
172,166.0,Brad Kennedy,48,1.02,49.16,-33.22,28.31,
173,170.0,Morgan Hoffmann,52,1.01,52.72,-28.14,51.9,
174,194.0,Seungsu Han,40,1.01,40.2,-6.79,33.88,
175,188.0,Ignacio Elvira Mijares,52,1.0,52.05,-35.53,30.82,
176,172.0,Kevin Tway,52,0.99,51.59,-15.52,44.84,
177,171.0,Jorge Campillo,52,0.99,51.52,-34.05,29.18,
178,174.0,Sam Ryder,44,0.98,43.05,-12.09,36.66,
179,173.0,Shingo Katayama,47,0.98,45.9,-43.09,18.71,
180,176.0,Hyun-woo Ryu,52,0.97,50.37,-20.12,32.76,
181,175.0,Chad Campbell,52,0.97,50.36,-32.73,38.78,
182,178.0,Rikard Karlberg,48,0.97,46.42,-47.93,16.46,
183,180.0,"Ted Potter, Jr.",40,0.96,38.44,-5.7,37.13,
184,178.0,Kelly Kraft,52,0.96,49.94,-21.26,49.65,
185,184.0,Andrew Landry,46,0.95,43.67,-12.1,41.57,
185,182.0,Dominic Bozzelli,41,0.95,38.92,-17.7,33.57,
187,183.0,Richy Werenski,48,0.95,45.48,-20.11,32.51,
188,186.0,Oscar Lengden,40,0.95,37.81,-7.11,31.28,
189,177.0,Jazz Janewattananond,44,0.94,41.34,-16.29,37.73,
190,190.0,Robert Garrigus,48,0.94,45.03,-23.33,28.74,
191,197.0,Victor Dubuisson,40,0.93,37.36,-48.63,14.67,
192,188.0,Paul Dunne,51,0.93,47.59,-18.02,39.54,
193,387.0,Lucas Bjerregaard,52,0.92,47.72,-35.53,38.42,
194,191.0,Smylie Kaufman,52,0.91,47.53,-53.53,29.72,
195,193.0,Whee Kim,52,0.91,47.27,-22.45,34.38,
196,192.0,Anthony Wall,47,0.91,42.69,-33.12,24.94,
197,195.0,Talor Gooch,40,0.91,36.3,-5.53,35.06,
198,255.0,Eddie Pepperell,45,0.9,40.59,-21.95,34.9,
199,247.0,Poom Saksansin,48,0.9,43.05,-14.43,29.64,
200,196.0,Katsumasa Miyamoto,52,0.9,46.63,-22.64,31.36,
201,199.0,Austin Connelly,40,0.89,35.45,-3.35,33.43,
202,201.0,Ben Martin,52,0.87,45.16,-36.65,27.81,
203,204.0,Brice Garnett,48,0.87,41.58,-9.0,39.63,
204,200.0,Yoshinori Fujimoto,52,0.86,44.98,-39.09,25.51,
205,206.0,Joakim Lagergren,49,0.86,42.34,-29.26,24.24,
206,208.0,Rod Pampling,50,0.86,43.16,-30.06,11.2,
207,198.0,Stephan Jaeger,45,0.86,38.81,-9.27,32.92,
208,207.0,Haydn Porteous,52,0.86,44.63,-21.55,38.43,
209,202.0,Bernard Ritthammer,51,0.86,43.75,-28.33,10.35,
210,205.0,Mikko Korhonen,44,0.85,37.6,-19.92,29.96,
211,220.0,Jbe' Kruger,52,0.85,44.21,-19.2,34.29,
212,210.0,Nick Taylor,52,0.85,43.96,-17.86,38.84,
213,209.0,Lee Slattery,52,0.84,43.81,-32.95,35.03,
214,203.0,Alexander Knappe,49,0.84,41.21,-25.26,12.62,
215,216.0,Romain Wattel,52,0.84,43.65,-23.86,28.82,
216,212.0,Brian Stuard,52,0.84,43.59,-34.02,22.32,
217,211.0,Vaughn Taylor,52,0.84,43.51,-37.75,23.61,
218,217.0,Nate Lashley,52,0.83,43.31,-15.26,28.34,
219,213.0,Adrien Saddier,44,0.82,36.28,-11.99,24.85,
220,215.0,Thomas Aiken,52,0.82,42.86,-34.06,29.72,
221,214.0,Ryo Ishikawa,41,0.82,33.78,-44.01,6.93,
222,219.0,Hyungjoon Lee,40,0.82,32.94,-9.1,23.28,
223,221.0,Aaron Wise,40,0.82,32.7,-7.66,26.56,
224,382.0,Tapio Pulkkanen,40,0.81,32.58,-5.28,34.23,
225,222.0,Gavin Kyle Green,49,0.81,39.75,-16.81,33.32,
226,233.0,Seung-Yul Noh,52,0.81,42.02,-22.66,38.73,
227,223.0,David Hearn,52,0.8,41.75,-38.9,24.66,
228,251.0,Nicolai Dellingshausen,40,0.8,32.11,-1.37,33.48,
229,218.0,Sam Brazel,46,0.8,36.9,-20.87,11.44,
230,230.0,D.A. Points,46,0.8,36.84,-11.18,36.4,
231,297.0,Seunghyuk Kim,52,0.8,41.61,-7.75,34.22,
232,224.0,James Morrison,52,0.8,41.5,-44.07,28.55,
233,231.0,Martin Flores,51,0.8,40.67,-23.09,24.67,
234,226.0,Brian Gay,42,0.79,33.38,-6.83,33.13,
235,236.0,Darren Fichardt,47,0.79,37.0,-23.46,29.49,
235,241.0,Phachara Khongwatmai,52,0.79,40.93,-25.4,33.2,
237,228.0,Scott Stallings,52,0.79,40.9,-17.36,35.0,
238,225.0,Grégory Bourdy,52,0.79,40.86,-39.97,14.23,
239,227.0,Benjamin Hebert,52,0.78,40.65,-29.1,23.07,
240,240.0,Jinho Choi,40,0.78,31.25,-17.02,20.39,
241,229.0,Jason Scrivener,50,0.78,39.05,-24.35,24.93,
242,232.0,Marcus Fraser,52,0.77,40.17,-42.96,15.06,
242,239.0,SSP Chawrasia,52,0.77,40.17,-25.65,26.49,
244,235.0,Alejandro Cañizares,49,0.77,37.79,-33.17,11.16,
245,252.0,Chris Paisley,52,0.76,39.64,-19.76,26.12,
246,238.0,Pedro Oriol,40,0.76,30.39,-5.18,27.25,
247,234.0,Gaganjeet Bhullar,44,0.76,33.35,-19.86,11.0,
248,312.0,Tadahiro Takayama,48,0.76,36.36,-16.94,21.52,
249,237.0,Fabián Gómez,50,0.76,37.77,-58.65,8.62,
250,242.0,Oliver Bekker,52,0.75,38.93,-11.44,33.7,
251,243.0,Brandon Hagy,47,0.75,35.17,-11.91,26.48,
252,324.0,Rob Oppenheim,52,0.75,38.77,-15.04,34.49,
253,244.0,Geoff Ogilvy,49,0.74,36.48,-23.19,20.92,
254,254.0,Marcel Siem,52,0.74,38.58,-14.91,29.97,
255,246.0,Kyle Thompson,45,0.74,33.38,-12.68,34.43,
256,245.0,Peter Hanson,40,0.74,29.54,-23.07,19.21,
257,248.0,Alex Cejka,52,0.73,37.96,-36.73,20.01,
258,249.0,Carlos Pigem,52,0.72,37.58,-19.05,25.23,
259,253.0,Peter Karmis,40,0.72,28.77,-8.49,25.11,
260,258.0,Abraham Ancer,52,0.71,37.14,-9.32,36.42,
261,256.0,Mikko Ilonen,47,0.71,33.37,-21.64,15.66,
262,284.0,Chad Collins,52,0.71,36.81,-17.23,30.23,
263,257.0,Zecheng Dou,52,0.71,36.75,-20.95,22.23,
264,250.0,Yi Keun Chang,42,0.7,29.58,-5.99,28.27,
265,260.0,Prayad Marksaeng,50,0.7,35.04,-36.01,36.17,
266,262.0,Andrew Putnam,44,0.7,30.83,-11.36,30.7,
267,265.0,Adam Schenk,52,0.7,36.31,-8.08,30.74,
268,264.0,Cody Gribble,52,0.7,36.18,-22.6,12.99,
269,266.0,David Drysdale,52,0.7,36.16,-17.92,26.99,
270,259.0,Ryan Evans,49,0.7,34.06,-12.39,28.54,
271,269.0,Jonathan Randolph,50,0.69,34.74,-13.36,25.14,
272,263.0,Brett Rumford,49,0.69,34.01,-20.6,27.65,
273,267.0,Michael Kim,52,0.69,36.03,-22.78,25.54,
274,268.0,K.H. Lee,52,0.69,36.0,-38.56,9.9,
275,298.0,Ashun Wu,52,0.69,36.0,-28.7,18.54,
276,261.0,Ricky Barnes,52,0.69,35.94,-26.57,21.57,
277,288.0,Richard McEvoy,42,0.69,29.03,-10.43,20.64,
278,272.0,Ben Silverman,40,0.69,27.6,-1.9,27.1,
279,270.0,Blayne Barber,51,0.69,35.08,-23.9,15.5,
280,271.0,Patton Kizzire,52,0.68,35.61,-54.23,8.54,
281,273.0,Robert Rock,50,0.68,34.04,-21.5,19.76,
282,276.0,Rick Lamb,40,0.68,27.07,-8.7,17.01,
283,289.0,Seamus Power,51,0.68,34.5,-16.38,23.71,
284,274.0,Lasse Jensen,51,0.67,34.39,-17.15,27.42,
285,321.0,Erik van Rooyen,42,0.67,28.29,-9.65,28.69,
286,275.0,Trey Mullinax,52,0.67,34.84,-16.22,25.17,
287,280.0,Paul Waring,40,0.67,26.72,-6.35,24.97,
288,283.0,Derek Fathauer,52,0.66,34.47,-27.98,12.38,
289,282.0,Vijay Singh,43,0.66,28.42,-27.59,11.12,
290,279.0,Jamie Donaldson,51,0.66,33.54,-44.83,18.64,
291,277.0,Xinjun Zhang,49,0.66,32.2,-14.88,21.65,
292,278.0,J.T. Poston,48,0.66,31.45,-14.05,23.06,
293,286.0,Johan Carlsson,52,0.65,34.04,-17.5,23.28,
294,285.0,Johnson Wagner,52,0.65,33.85,-30.75,13.02,
295,293.0,Edoardo Molinari,47,0.65,30.51,-7.0,31.88,
296,483.0,Marc Warren,52,0.64,33.47,-29.1,19.96,
297,280.0,Jon Curran,47,0.64,30.21,-38.5,3.1,
298,304.0,Scott Jamieson,52,0.64,33.41,-14.72,23.81,
299,295.0,Michael Thompson,47,0.64,30.05,-24.69,15.89,
300,290.0,Sam Saunders,52,0.64,33.24,-19.32,29.91,
301,291.0,Julien Quesne,52,0.64,33.16,-35.23,12.08,
302,287.0,Nicholas Fung,52,0.64,33.15,-16.64,21.21,
303,332.0,Keith Mitchell,46,0.64,29.26,-6.22,28.91,
304,348.0,Ricardo Gouveia,52,0.63,33.0,-38.03,14.06,
305,308.0,Juvic Pagunsan,52,0.63,32.78,-15.31,28.91,
306,300.0,Ryan Armour,48,0.62,29.99,-12.42,23.35,
307,292.0,Rattanon Wannasrichan,49,0.62,30.59,-11.08,25.02,
308,318.0,Steven Brown,42,0.62,26.16,-4.65,21.51,
309,303.0,Sang-hee Lee,52,0.62,32.33,-12.99,25.26,
310,302.0,Alvaro Quiros,43,0.62,26.66,-9.92,25.22,
311,299.0,John Huh,52,0.62,32.2,-27.33,18.37,
312,294.0,Adam Bland,52,0.62,32.14,-17.46,32.01,
313,301.0,Cameron Tringale,52,0.61,31.97,-37.08,25.08,
314,296.0,Sam Walker,52,0.61,31.94,-22.5,9.94,
315,314.0,Shiv Kapur,46,0.61,28.11,-9.53,27.41,
316,305.0,Danthai Boonma,52,0.61,31.66,-17.8,13.86,
317,307.0,Shaun Norris,52,0.61,31.62,-23.56,23.5,
318,306.0,Retief Goosen,40,0.61,24.22,-25.23,14.29,
319,309.0,Matteo Manassero,52,0.6,31.36,-15.29,19.96,
320,561.0,Nicholas Lindheim,50,0.6,30.11,-16.1,17.73,
321,311.0,Zander Lombard,52,0.6,31.18,-18.38,20.79,
322,340.0,Joel Stalter,47,0.6,28.13,-13.37,14.91,
323,341.0,Austin Cook,50,0.6,29.86,-12.43,24.66,
324,320.0,Ryan Blaum,52,0.6,30.96,-14.72,19.84,
325,329.0,Kramer Hickok,40,0.59,23.77,,23.77,
326,317.0,Pep Angles,45,0.59,26.68,-15.2,12.83,
327,313.0,Jerry Kelly,40,0.59,23.71,-33.28,0.0,
328,319.0,Paul Peterson,52,0.59,30.82,-21.05,15.27,
329,325.0,Curtis Luck,40,0.59,23.65,-8.18,18.36,
329,326.0,Sebastián Muñoz,50,0.59,29.57,-8.78,26.59,
331,323.0,Kyle Reifers,52,0.59,30.59,-39.44,14.14,
332,327.0,Tyrone Van Aswegen,52,0.59,30.58,-24.66,18.36,
333,316.0,Colt Knost,40,0.59,23.49,-35.44,0.0,
334,330.0,Andrew Yun,45,0.59,26.38,-6.04,26.96,
335,310.0,Romain Langasque,47,0.59,27.55,-20.35,9.18,
336,328.0,Maximilian Kieffer,52,0.58,30.4,-26.32,24.04,
337,315.0,Jacques Kruyswijk,41,0.58,23.91,-13.11,11.63,
338,467.0,Chase Koepka,40,0.58,23.27,-0.81,22.71,
339,331.0,Chris Hanson,51,0.58,29.53,-14.52,19.92,
339,358.0,Troy Merritt,52,0.58,30.12,-40.01,15.7,
341,350.0,Lanto Griffin,42,0.58,24.28,-2.73,24.14,
342,322.0,Stephen Gallacher,47,0.58,27.15,-15.79,19.37,
343,334.0,Conrad Shindler,40,0.58,23.02,-2.14,23.05,
344,335.0,Nick Watney,40,0.57,22.76,-17.32,24.87,
345,344.0,Rory Sabbatini,46,0.57,26.04,-16.15,25.02,
346,338.0,Johan Edfors,40,0.56,22.58,-9.88,10.83,
347,360.0,Zac Blair,52,0.56,29.3,-29.2,28.04,
348,337.0,Andres Gonzales,52,0.56,29.26,-18.52,16.2,
349,336.0,Jonas Blixt,50,0.56,27.97,-29.35,16.91,
350,342.0,Clément Sordet,47,0.56,26.1,-19.92,16.22,
351,404.0,Martin Piller,50,0.55,27.62,-21.05,20.55,
352,333.0,Miguel Tabuena,47,0.55,25.91,-31.03,9.03,
353,351.0,Trevor Fisher Jr,44,0.55,24.12,-18.18,22.3,
354,346.0,Chris Lloyd,40,0.55,21.9,-4.07,21.03,
355,348.0,Tom Lewis,41,0.55,22.42,-7.44,18.77,
356,345.0,Cameron Percy,48,0.55,26.24,-14.04,20.22,
357,339.0,WC Liang,42,0.54,22.87,-19.87,17.37,
358,343.0,Greg Owen,50,0.54,27.14,-25.16,15.26,
359,353.0,Wade Ormsby,43,0.54,23.19,-11.27,18.76,
360,357.0,Patrick Newcomb,40,0.54,21.51,-0.97,22.48,
361,355.0,Ryuko Tokimatsu,40,0.54,21.5,-9.43,11.82,
362,354.0,Toshinori Muto,52,0.53,27.69,-27.82,10.9,
363,347.0,Siddikur Rahman,44,0.53,23.37,-13.49,21.27,
364,361.0,Lee Jung-hwan,40,0.53,21.22,-1.5,21.83,
365,359.0,Dimi Papadatos,44,0.53,23.33,-7.01,26.0,
366,352.0,Matt Jones,52,0.53,27.56,-48.64,13.78,
367,386.0,Yujiro Ohori,40,0.52,21.0,-6.42,13.08,
368,356.0,Garrick Porteous,45,0.52,23.56,-8.98,17.24,
369,364.0,Camilo Villegas,52,0.52,27.19,-20.4,14.88,
370,392.0,Matt Atkins,50,0.52,26.1,-7.38,24.12,
371,363.0,Boo Weekley,52,0.52,27.13,-25.31,18.16,
372,367.0,Ryan Brehm,51,0.52,26.3,-15.85,11.16,
373,368.0,Brendan Jones,48,0.51,24.6,-15.05,10.42,
374,362.0,Soomin Lee,52,0.51,26.5,-36.71,8.87,
375,369.0,Jaco Ahlers,51,0.51,25.98,-18.24,8.81,
376,365.0,Panuphol Pittayarat,49,0.51,24.87,-12.02,19.41,
377,370.0,Ben Crane,52,0.51,26.39,-13.77,16.8,
378,373.0,Oliver Fisher,52,0.51,26.32,-13.32,19.08,
379,371.0,Koumei Oda,52,0.51,26.29,-27.7,7.7,
380,398.0,Tano Goya,40,0.51,20.22,-10.11,17.43,
381,375.0,Spencer Levin,52,0.5,26.02,-25.42,13.97,
382,374.0,Augusto Núñez,47,0.5,23.51,-11.02,13.59,
383,366.0,K.J. Choi,50,0.5,24.95,-31.46,7.76,
384,409.0,Nino Bertasio,52,0.5,25.86,-14.01,17.87,
385,376.0,Adam Blyth,40,0.5,19.89,-11.89,5.82,
386,380.0,Hur In-hoi,40,0.5,19.85,-5.65,14.8,
387,377.0,Greg Chalmers,52,0.49,25.7,-17.47,11.18,
387,372.0,Oscar Stark,43,0.49,21.25,-7.64,12.0,
389,378.0,Todd Sinnott,40,0.49,19.66,-8.74,21.81,
390,378.0,Raphael Jacquelin,52,0.49,25.5,-26.33,10.25,
391,385.0,Taylor Moore,40,0.49,19.49,-6.75,13.75,
392,384.0,Justin Walters,52,0.48,25.13,-17.32,16.41,
393,390.0,Oliver Lindell,40,0.48,19.31,-8.48,12.82,
394,391.0,Jin-jae Byun,40,0.48,19.29,-5.67,14.28,
395,406.0,Marcus Armitage,47,0.48,22.65,-11.99,9.01,
396,389.0,Hiroyuki Fujita,52,0.48,24.95,-18.05,11.35,
397,396.0,Tom Lovelady,40,0.48,19.19,-0.6,19.79,
