RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,TOP 10,1ST,2ND,3RD
1,T1,Dustin Johnson,12,3.0,2.0,3.0
T2,T1,Tony Finau,11,,3.0,
T2,3,Justin Rose,11,2.0,3.0,1.0
4,T4,Justin Thomas,10,3.0,1.0,
T5,T6,Webb Simpson,9,1.0,1.0,
T5,T4,Bryson DeChambeau,9,3.0,1.0,1.0
7,T6,Brian Harman,8,,,1.0
T8,T12,Rory McIlroy,7,1.0,1.0,
T8,T12,Tiger Woods,7,1.0,2.0,
T8,T8,Patrick Reed,7,1.0,1.0,
T8,T8,Chesson Hadley,7,,1.0,1.0
T8,T8,Patrick Cantlay,7,1.0,,
T8,T8,Cameron Smith,7,,,3.0
T8,T12,Xander Schauffele,7,,2.0,2.0
T15,T12,Brooks Koepka,6,2.0,2.0,
T15,T22,Billy Horschel,6,1.0,2.0,2.0
T15,T12,Emiliano Grillo,6,,,2.0
T15,T22,Rickie Fowler,6,,2.0,
T15,T12,Tommy Fleetwood,6,,1.0,
T15,T12,Phil Mickelson,6,1.0,1.0,1.0
T15,T12,Brian Gay,6,,,1.0
T15,T12,Bubba Watson,6,3.0,,
T15,T12,Marc Leishman,6,,2.0,
T24,T22,Rafa Cabrera Bello,5,,,1.0
T24,T22,Ryan Moore,5,,,
T24,T22,Paul Casey,5,1.0,1.0,
T24,T22,Jason Day,5,2.0,1.0,
T24,T22,Luke List,5,,1.0,1.0
T24,T22,Kevin Streelman,5,,,
T24,T22,Henrik Stenson,5,,1.0,
T24,T22,Francesco Molinari,5,2.0,1.0,
T24,T22,Kyle Stanley,5,,2.0,
T24,T22,Beau Hossler,5,,2.0,
T24,T22,Andrew Landry,5,1.0,1.0,
T24,T22,Keegan Bradley,5,1.0,1.0,
T24,T22,Jordan Spieth,5,,,2.0
T24,T22,Andrew Putnam,5,1.0,1.0,
T24,T22,Jon Rahm,5,1.0,1.0,
T24,T22,Si Woo Kim,5,,1.0,1.0
T24,T22,Abraham Ancer,5,,,
T41,T41,J.J. Spaun,4,,1.0,2.0
T41,T41,Keith Mitchell,4,,1.0,1.0
T41,T41,Joaquin Niemann,4,,,
T41,T41,Aaron Wise,4,1.0,1.0,
T41,T41,Byeong Hun An,4,,2.0,
T41,T41,Tyrrell Hatton,4,,,1.0
T41,T41,Anirban Lahiri,4,,,
T41,T41,Kevin Chappell,4,,,
T41,T41,Patton Kizzire,4,2.0,,
T41,T62,Hideki Matsuyama,4,,,
T41,T41,Kevin Kisner,4,,2.0,
T41,T41,Peter Uihlein,4,,,
T41,T41,Chris Kirk,4,,,
T41,T41,Jason Kokrak,4,,,1.0
T41,T41,Pat Perez,4,1.0,1.0,
T41,T41,Charles Howell III,4,,,
T41,T41,Ian Poulter,4,1.0,,
T41,T41,Matt Kuchar,4,,,
T41,T41,Brandt Snedeker,4,1.0,,1.0
T41,T41,Sam Saunders,4,,,
T41,T41,Kevin Na,4,1.0,1.0,
T41,T41,Jimmy Walker,4,,1.0,
T63,T62,Louis Oosthuizen,3,,,1.0
T63,T62,Charl Schwartzel,3,,1.0,1.0
T63,T62,Chez Reavie,3,,2.0,
T63,T62,Alex Noren,3,,1.0,2.0
T63,T62,Martin Laird,3,,,
T63,T62,J.B. Holmes,3,,1.0,1.0
T63,T62,Ryan Palmer,3,,1.0,
T63,T62,Vaughn Taylor,3,,,
T63,T62,Stewart Cink,3,,1.0,
T63,T62,Ryan Armour,3,1.0,1.0,
T63,T62,Adam Scott,3,,,1.0
T63,T62,Sergio Garcia,3,,,
T63,T62,Danny Lee,3,,,
T63,T62,Brendan Steele,3,1.0,,1.0
T63,T62,Jamie Lovemark,3,,,
T63,T62,Kevin Tway,3,,,
T63,T62,Brian Stuard,3,,,
T63,T62,William McGirt,3,,,
T63,T62,Gary Woodland,3,1.0,,
T63,T62,Patrick Rodgers,3,,,
T63,T62,Harold Varner III,3,,,
T63,T62,Sam Ryder,3,,1.0,
T63,T62,Tom Hoge,3,,,1.0
T63,T62,Kelly Kraft,3,,1.0,1.0
T63,T62,Troy Merritt,3,1.0,,
T63,T62,Russell Knox,3,,,
T63,T62,Adam Hadwin,3,,,1.0
T63,T62,Joel Dahmen,3,,1.0,
T63,T62,Russell Henley,3,,,
T63,T62,Trey Mullinax,3,,1.0,
T63,T62,Brandon Harkins,3,,,
T63,T62,Whee Kim,3,,2.0,
T63,T62,Austin Cook,3,1.0,,
T63,T62,Ollie Schniederjans,3,,,1.0
T97,T97,Paul Dunne,2,,,
T97,T97,Ben Silverman,2,,,
T97,T97,Tyler Duncan,2,,,
T97,T97,Richy Werenski,2,,1.0,
T97,T97,Tom Lovelady,2,,1.0,
T97,T97,J.T. Poston,2,,,
T97,T97,Harris English,2,,,
T97,T97,John Huh,2,,,1.0
T97,T97,Grayson Murray,2,,,
T97,T97,Bud Cauley,2,,,
T97,T97,John Oda,2,,,1.0
T97,T97,Scott Stallings,2,,,
T97,T97,Martin Piller,2,,,1.0
T97,T97,Sung Kang,2,,,2.0
T97,T97,Brice Garnett,2,1.0,,
T97,T97,Scott Brown,2,,,
T97,T97,Branden Grace,2,,,1.0
T97,T97,C.T. Pan,2,,1.0,
T97,T97,Kiradech Aphibarnrat,2,,,
T97,T97,Zach Johnson,2,,,
T97,T97,Sean O'Hair,2,,1.0,
T97,T97,Cameron Percy,2,,,
T97,T97,Jim Furyk,2,,,
T97,T97,Chad Campbell,2,,1.0,
T97,T97,Alex Cejka,2,,1.0,
T97,T97,Ryan Blaum,2,,,
T97,T97,Bronson Burgoon,2,,1.0,
