RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,EVENTS,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED,COUNTRY
51,51.0,C.T. Pan,52,2.46,127.93,-41.29,92.62,
52,52.0,Justin Harding,52,2.36,122.63,-46.95,83.92,
53,53.0,Lucas Bjerregaard,52,2.34,121.57,-63.69,57.42,
54,58.0,Jason Kokrak,52,2.34,121.52,-44.41,101.76,
55,54.0,Sungjae Im,52,2.29,119.33,-52.7,103.73,
56,55.0,Lee Westwood,42,2.24,94.1,-47.02,49.12,
57,57.0,Danny Willett,49,2.22,108.67,-30.48,57.6,
58,56.0,Jazz Janewattananond,52,2.21,115.03,-41.46,88.03,
59,59.0,Charles Howell III,52,2.2,114.54,-62.03,75.98,
60,60.0,J.B. Holmes,48,2.15,103.21,-51.49,80.56,
61,87.0,Erik van Rooyen,52,2.11,109.63,-37.05,86.32,
62,63.0,Lucas Glover,48,2.09,100.45,-38.52,83.9,
63,61.0,Kyle Stanley,52,2.06,106.86,-94.37,34.57,
64,65.0,Thorbjørn Olesen,47,2.04,95.87,-69.79,32.26,
65,62.0,Kiradech Aphibarnrat,52,2.03,105.5,-90.68,52.35,
66,64.0,Si Woo Kim,52,2.02,105.28,-71.03,75.54,
67,66.0,Emiliano Grillo,51,2.02,102.89,-64.36,41.11,
68,68.0,Adam Hadwin,51,1.99,101.57,-63.13,65.98,
69,67.0,Scott Piercy,48,1.97,94.37,-29.46,71.77,
70,72.0,Rory Sabbatini,51,1.95,99.49,-26.15,84.57,
71,74.0,Corey Conners,52,1.95,101.27,-22.91,90.05,
72,71.0,J.T. Poston,52,1.94,100.78,-19.55,94.62,
73,69.0,Ryan Palmer,41,1.93,79.01,-38.66,41.72,
74,70.0,Keith Mitchell,52,1.92,100.01,-40.86,83.13,
75,73.0,Jorge Campillo,52,1.89,98.31,-45.43,68.98,
76,77.0,Andrea Pavan,52,1.86,96.86,-32.28,54.44,
77,75.0,Branden Grace,52,1.84,95.83,-83.18,56.53,
78,76.0,Sung Kang,52,1.84,95.8,-37.88,90.06,
79,78.0,Aaron Wise,51,1.83,93.53,-56.46,38.07,
80,79.0,Shugo Imahira,52,1.82,94.88,-58.15,39.78,
81,80.0,Russell Knox,52,1.79,93.0,-54.36,46.55,
82,82.0,Ryan Moore,46,1.77,81.25,-48.25,46.18,
83,81.0,Joaquin Niemann,43,1.76,75.78,-20.04,52.62,
84,84.0,Thomas Pieters,49,1.76,86.28,-54.35,51.13,
85,83.0,Tom Lewis,51,1.73,88.18,-40.69,44.72,
86,86.0,Collin Morikawa,40,1.69,67.62,,67.62,
87,85.0,Luke List,52,1.66,86.53,-62.02,39.67,
88,88.0,Joel Dahmen,52,1.59,82.48,-26.27,64.89,
89,90.0,Kevin Tway,52,1.58,82.08,-43.2,42.31,
90,89.0,Joost Luiten,40,1.57,62.93,-41.54,50.14,
91,91.0,Scottie Scheffler,40,1.57,62.88,-4.21,65.87,
92,97.0,Nate Lashley,48,1.52,72.99,-13.3,68.66,
93,92.0,Brian Harman,52,1.51,78.73,-82.43,48.14,
94,93.0,Dylan Frittelli,52,1.5,78.07,-60.51,47.38,
95,95.0,Martin Kaymer,52,1.49,77.68,-31.1,57.49,
96,94.0,Kevin Streelman,52,1.49,77.62,-32.25,62.72,
97,96.0,Benjamin Hebert,47,1.48,69.67,-25.11,53.71,
98,98.0,Max Homa,51,1.47,74.91,-8.02,75.26,
99,99.0,Charley Hoffman,52,1.45,75.27,-83.01,46.31,
100,100.0,Michael Lorenzo-Vera,46,1.43,65.96,-35.47,41.9,
101,101.0,Graeme McDowell,51,1.43,72.93,-24.9,59.33,
102,103.0,Vaughn Taylor,51,1.43,72.78,-20.75,64.25,
103,104.0,Ryan Fox,52,1.39,72.14,-49.84,40.33,
104,105.0,Adri Arnaus,52,1.38,71.78,-24.09,45.22,
105,107.0,Romain Langasque,52,1.38,71.57,-18.76,43.58,
106,102.0,Robert MacIntyre,48,1.37,65.98,-12.06,49.82,
107,108.0,Troy Merritt,51,1.37,69.99,-24.9,47.33,
108,106.0,Mikko Korhonen,47,1.37,64.43,-33.3,33.52,
109,109.0,Rikuya Hoshino,50,1.37,68.31,-23.26,39.49,
110,111.0,Guido Migliozzi,40,1.36,54.55,-9.29,51.37,
111,110.0,Harold Varner III,52,1.36,70.84,-31.99,46.59,
112,130.0,Viktor Hovland,40,1.35,54.06,-1.55,52.45,
113,113.0,Jhonattan Vegas,52,1.34,69.94,-54.42,56.8,
114,112.0,Adrian Otaegui,52,1.34,69.91,-55.0,23.96,
115,114.0,Andy Sullivan,49,1.34,65.69,-33.89,37.96,
116,115.0,Kurt Kitayama,40,1.31,52.21,-18.35,31.93,
117,116.0,Matthew Wolff,40,1.3,52.02,-0.24,52.26,
118,118.0,Alexander Björk,51,1.28,65.42,-55.26,15.57,
119,117.0,Chesson Hadley,52,1.27,66.14,-62.65,29.0,
120,120.0,JC Ritchie,41,1.26,51.75,-20.7,41.06,
121,119.0,Daniel Berger,46,1.26,57.98,-64.47,29.94,
122,178.0,Ryo Ishikawa,43,1.26,54.1,-19.19,32.0,
123,126.0,Calum Hill,40,1.25,50.05,-7.15,39.37,
124,121.0,Adam Long,52,1.23,64.17,-21.24,64.53,
125,123.0,Jimmy Walker,45,1.21,54.66,-38.3,22.39,
126,122.0,Beau Hossler,52,1.21,62.72,-44.4,24.47,
127,125.0,Marcus Kinhult,50,1.2,59.8,-30.12,36.27,
128,129.0,Sanghyun Park,52,1.19,61.69,-34.11,26.29,
129,124.0,Sam Burns,52,1.18,61.26,-27.41,37.23,
130,134.0,Paul Waring,47,1.16,54.71,-24.43,40.74,
131,128.0,Zach Johnson,45,1.16,52.35,-60.49,19.25,
132,127.0,Satoshi Kodaira,52,1.13,58.89,-75.83,10.71,
133,135.0,Danny Lee,52,1.13,58.88,-42.78,21.13,
134,132.0,Brendan Jones,40,1.13,45.22,-23.86,16.0,
135,132.0,Stewart Cink,44,1.13,49.52,-44.6,10.26,
136,131.0,Julian Suri,47,1.12,52.73,-51.85,20.47,
137,136.0,Michael Thompson,45,1.12,50.44,-17.18,45.09,
138,138.0,Xinjun Zhang,52,1.12,58.19,-15.2,52.51,
139,137.0,Andrew Landry,52,1.11,57.73,-43.54,30.98,
140,140.0,Nick Watney,50,1.11,55.3,-29.41,26.17,
141,141.0,Yuta Ikeda,52,1.1,57.36,-51.13,28.78,
142,144.0,Russell Henley,50,1.09,54.71,-52.49,31.95,
143,139.0,Jordan L Smith,51,1.09,55.46,-39.21,30.68,
144,151.0,Harry Higgs,40,1.08,43.18,-6.66,33.08,
145,143.0,David Lipsky,52,1.08,56.08,-25.94,33.75,
146,146.0,Zack Sucher,40,1.08,43.1,-0.29,43.38,
147,142.0,Shaun Norris,52,1.07,55.88,-48.77,9.72,
148,145.0,Patton Kizzire,52,1.06,55.03,-51.28,31.74,
149,147.0,Christiaan Bezuidenhout,52,1.06,54.97,-10.39,48.68,
150,219.0,Darius Van Driel,41,1.05,42.99,-6.38,33.96,
151,149.0,Wyndham Clark,52,1.05,54.4,-12.56,48.31,
152,148.0,Pat Perez,48,1.04,49.95,-69.47,16.53,
153,150.0,Ryan Armour,52,1.03,53.82,-41.38,28.85,
154,152.0,Oliver Wilson,43,1.03,44.43,-14.97,18.96,
155,157.0,Doc Redman,40,1.03,41.12,-1.09,40.19,
156,158.0,Kris Ventura,40,1.03,41.11,-1.4,39.45,
157,154.0,Robby Shelton,48,1.03,49.3,-11.05,46.24,
158,155.0,Cameron Champ,52,1.02,53.15,-25.95,16.67,
159,160.0,Bud Cauley,43,1.02,43.79,-25.9,35.69,
160,156.0,Denny McCarthy,52,1.02,52.86,-23.79,26.85,
161,162.0,Thomas Detry,52,1.01,52.65,-30.38,21.71,
162,159.0,Brian Stuard,52,1.01,52.55,-22.04,47.13,
163,161.0,Jason Dufner,48,1.01,48.48,-48.53,30.15,
164,153.0,Lucas Herbert,45,1.0,44.88,-33.24,9.72,
165,166.0,Richard Sterne,46,1.0,45.78,-24.91,40.98,
166,174.0,Jung-gon Hwang,52,0.99,51.52,-29.11,27.13,
167,164.0,Brice Garnett,52,0.98,51.19,-38.27,24.75,
168,165.0,Kelly Kraft,52,0.98,51.11,-27.4,33.35,
169,163.0,Aaron Rai,52,0.98,50.94,-34.85,15.27,
170,168.0,Charl Schwartzel,43,0.97,41.8,-52.46,8.52,
171,180.0,Alexander Levy,49,0.96,46.97,-47.65,19.06,
172,167.0,Ross Fisher,46,0.96,43.95,-60.22,13.04,
173,169.0,Scott Vincent,52,0.95,49.59,-30.66,25.49,
174,179.0,Victor Perez,51,0.95,48.55,-27.9,14.69,
175,170.0,J.J. Spaun,52,0.95,49.44,-36.0,14.15,
176,172.0,Scott Stallings,52,0.95,49.38,-30.38,37.55,
177,173.0,Matt Jones,52,0.95,49.18,-21.1,38.34,
178,171.0,Sean Crocker,43,0.93,40.0,-17.94,19.24,
179,217.0,Dean Burmester,52,0.93,48.28,-33.63,21.93,
180,186.0,Bronson Burgoon,50,0.93,46.36,-25.58,15.88,
181,176.0,Masahiro Kawamura,52,0.93,48.13,-19.56,24.71,
181,175.0,Austin Cook,52,0.93,48.13,-41.73,19.67,
183,177.0,Peter Uihlein,52,0.9,46.91,-56.63,17.1,
184,181.0,Sepp Straka,52,0.9,46.69,-11.11,37.03,
185,195.0,Mikumu Horikawa,52,0.89,46.31,-14.87,23.18,
186,184.0,Talor Gooch,52,0.89,46.16,-26.06,45.39,
187,184.0,Brian Gay,52,0.88,45.84,-36.26,22.01,
188,183.0,Chris Paisley,46,0.88,40.39,-35.1,16.15,
189,182.0,Antoine Rozner,47,0.87,40.97,-8.6,36.43,
190,204.0,Sam Horsfield,47,0.86,40.63,-19.74,18.85,
191,189.0,Mackenzie Hughes,52,0.86,44.51,-17.52,38.58,
192,190.0,Sebastián Muñoz,52,0.86,44.46,-19.99,34.48,
193,187.0,Yuki Inamori,52,0.85,44.32,-32.23,6.78,
194,197.0,Yoshinori Fujimoto,43,0.85,36.59,-21.76,16.64,
195,192.0,"Ted Potter, Jr.",52,0.84,43.69,-42.29,17.19,
196,191.0,Ryuko Tokimatsu,52,0.84,43.56,-39.62,12.71,
197,201.0,Jason Scrivener,52,0.84,43.5,-30.16,19.88,
198,188.0,Brandon Stone,52,0.83,43.33,-32.53,3.38,
199,198.0,Robert Streb,52,0.83,42.95,-28.18,22.35,
200,196.0,Ignacio Elvira Mijares,52,0.82,42.76,-25.45,28.1,
201,199.0,Aaron Baddeley,48,0.82,39.38,-20.36,28.9,
202,194.0,Kevin Chappell,40,0.82,32.77,-60.3,0.0,
203,200.0,Scott Hend,52,0.82,42.58,-29.12,35.41,
204,193.0,Brad Kennedy,45,0.82,36.68,-25.43,20.19,
205,214.0,Shota Akiyoshi,49,0.81,39.93,-26.12,12.92,
206,203.0,Sam Ryder,52,0.81,42.12,-30.25,13.64,
207,205.0,Roger Sloan,52,0.81,42.11,-13.35,36.84,
208,206.0,Chris Stroud,52,0.8,41.74,-27.03,38.16,
209,220.0,Gavin Kyle Green,52,0.8,41.71,-26.71,27.84,
210,210.0,Adam Schenk,52,0.8,41.69,-20.99,29.73,
211,202.0,John Catlin,52,0.8,41.63,-31.24,6.89,
212,207.0,Martin Trainer,46,0.8,36.76,-15.8,28.48,
213,211.0,Matthias Schwab,52,0.8,41.5,-19.13,23.48,
214,208.0,Jake McLeod,40,0.8,31.91,-17.64,5.24,
215,265.0,Chan Kim,40,0.79,31.75,-23.31,29.27,
216,213.0,Peter Malnati,52,0.79,41.24,-15.21,26.73,
217,209.0,Chris Wood,40,0.79,31.64,-38.3,0.0,
218,212.0,Gaganjeet Bhullar,52,0.79,41.01,-29.77,16.34,
219,223.0,Joachim B Hansen,52,0.79,40.88,-31.25,10.57,
220,245.0,Sihwan Kim,46,0.78,36.02,-22.13,10.8,
221,240.0,Andrew Johnston,40,0.78,31.0,-21.03,16.76,
222,218.0,Pablo Larrazabal,47,0.77,36.02,-24.92,22.52,
223,238.0,Kramer Hickok,52,0.76,39.73,-27.27,18.03,
224,221.0,Alvaro Quiros,44,0.76,33.47,-14.34,29.11,
225,216.0,Paul Dunne,52,0.76,39.42,-47.81,18.35,
226,222.0,Carlos Ortiz,52,0.76,39.33,-14.47,30.34,
227,247.0,Maverick Antcliff,45,0.75,33.95,-6.08,29.1,
228,224.0,Nelson Ledesma,52,0.75,38.94,-8.48,31.76,
229,264.0,Ricardo Santos,40,0.74,29.78,-5.23,26.58,
230,230.0,Martin Laird,49,0.74,36.45,-26.94,23.11,
231,225.0,Daniel van Tonder,40,0.74,29.66,-12.69,22.59,
232,227.0,Jonas Blixt,52,0.74,38.41,-16.34,33.99,
233,232.0,Patrick Rodgers,49,0.74,36.09,-33.2,8.5,
234,228.0,Hyungjoon Lee,40,0.74,29.44,-14.85,17.32,
235,226.0,Fabrizio Zanotti,40,0.73,29.37,-25.64,23.07,
236,231.0,Y.E. Yang,40,0.73,29.09,-16.1,8.17,
237,229.0,Cam Davis,52,0.72,37.66,-29.97,11.96,
238,235.0,Chase Seiffert,40,0.72,28.96,-5.15,24.54,
239,234.0,Kodai Ichihara,49,0.72,35.22,-18.36,4.97,
240,236.0,Matt Every,51,0.72,36.65,-10.1,32.39,
241,215.0,Shubhankar Sharma,52,0.72,37.32,-38.68,9.36,
242,233.0,Darren Fichardt,48,0.72,34.44,-29.11,10.43,
243,236.0,Louis de Jager,52,0.72,37.27,-15.29,29.74,
244,239.0,Chris Kirk,45,0.72,32.19,-30.4,8.48,
245,263.0,Ryan Brehm,46,0.71,32.86,-3.42,32.37,
246,240.0,Wes Roach,52,0.71,37.07,-10.18,26.46,
247,243.0,Kazuki Higa,40,0.71,28.24,-8.84,19.22,
248,244.0,Lanto Griffin,52,0.71,36.7,-16.06,30.05,
249,246.0,K.H. Lee,52,0.7,36.64,-16.89,26.49,
250,268.0,Tomoharu Otsuki,40,0.7,27.85,-5.12,20.35,
251,250.0,Brendan Steele,45,0.69,31.25,-43.54,11.12,
252,249.0,Rhys Enoch,51,0.69,35.41,-11.39,27.8,
253,257.0,Robin Roussel,43,0.69,29.76,-4.3,27.74,
254,248.0,George Coetzee,52,0.69,35.98,-31.09,23.19,
255,251.0,Nick Taylor,52,0.69,35.88,-21.42,29.01,
256,267.0,Zander Lombard,52,0.69,35.83,-16.85,20.8,
257,242.0,Dimi Papadatos,47,0.69,32.33,-21.43,3.46,
258,253.0,Wonjoon Lee,40,0.69,27.41,-8.84,18.18,
259,326.0,Cormac Sharvin,44,0.69,30.15,-3.12,27.58,
260,254.0,Josh Teater,52,0.68,35.55,-11.55,26.25,
261,255.0,Henrik Norlander,52,0.68,35.51,-8.11,27.62,
262,252.0,Poom Saksansin,52,0.68,35.39,-29.99,4.99,
263,256.0,David Law,52,0.68,35.26,-14.28,24.48,
264,290.0,Wade Ormsby,52,0.67,35.03,-29.65,20.6,
265,269.0,Ewen Ferguson,47,0.67,31.6,-6.62,22.64,
266,258.0,Richy Werenski,52,0.67,34.86,-26.69,7.51,
267,259.0,Tyler McCumber,42,0.67,28.15,-12.23,18.02,
268,260.0,Grant Forrest,52,0.67,34.64,-18.53,14.06,
269,261.0,Jaco Ahlers,40,0.66,26.46,-15.28,18.54,
270,266.0,Jim Herman,40,0.66,26.42,-7.46,25.43,
271,262.0,Robert Rock,48,0.66,31.66,-23.29,14.81,
272,287.0,Thriston Lawrence,41,0.65,26.47,-4.28,25.25,
273,273.0,Matthew Jordan,40,0.64,25.66,-1.36,24.39,
274,292.0,Gunn Charoenkul,44,0.64,28.12,-6.91,25.25,
275,271.0,Matthew Griffin,48,0.64,30.55,-12.42,20.55,
276,311.0,Richard Bland,50,0.64,31.76,-8.55,29.74,
277,270.0,Connor Syme,49,0.63,30.97,-10.62,22.13,
278,298.0,Anirban Lahiri,52,0.63,32.85,-37.67,12.06,
279,276.0,Hiroshi Iwata,45,0.63,28.36,-16.86,6.84,
280,275.0,Jose-Filipe Lima,48,0.62,29.79,-12.47,19.22,
281,272.0,Maximilian Kieffer,49,0.62,30.37,-18.71,19.43,
282,274.0,Johnson Wagner,46,0.62,28.46,-12.97,21.87,
283,294.0,Prom Meesawat,50,0.62,30.89,-12.24,26.47,
284,310.0,Matthew Southgate,51,0.62,31.47,-30.32,13.62,
285,291.0,Ashun Wu,52,0.62,32.03,-24.23,7.36,
286,286.0,Seungsu Han,52,0.62,32.01,-38.55,9.41,
287,329.0,Sebastian Soderberg,49,0.62,30.15,-15.89,13.99,
288,277.0,Scott Brown,52,0.61,31.97,-25.52,30.14,
289,709.0,Matthew NeSmith,40,0.61,24.55,-0.51,25.06,
290,278.0,Trey Mullinax,51,0.61,31.07,-22.99,19.01,
291,280.0,Shawn Stefani,52,0.61,31.46,-16.03,21.48,
292,295.0,Steve Surry,44,0.6,26.62,-7.08,22.52,
293,279.0,Hyun-woo Ryu,52,0.6,31.41,-32.71,9.44,
294,288.0,Cameron Tringale,52,0.6,31.39,-10.75,27.11,
295,285.0,Rhein Gibson,52,0.6,31.36,-11.22,28.24,
296,281.0,Scott Jamieson,51,0.6,30.63,-28.27,13.18,
296,284.0,Miguel Tabuena,40,0.6,24.03,-15.68,6.41,
298,283.0,Stephen Gallacher,51,0.6,30.63,-19.7,19.0,
299,293.0,Michael Gellerman,40,0.59,23.76,-4.64,19.31,
300,282.0,Kalle Samooja,48,0.59,28.35,-15.57,12.61,
301,297.0,Sadom Kaewkanjana,40,0.59,23.62,-3.44,25.01,
302,299.0,Sebastian Cappelen,47,0.59,27.58,-5.47,22.1,
303,289.0,Mark Anderson,43,0.58,25.08,-8.41,23.65,
304,301.0,Naoki Sekito,40,0.58,23.28,-1.53,23.4,
305,312.0,Angelo Que,50,0.58,28.99,-21.33,7.98,
306,305.0,Paul Barjon,40,0.58,23.14,-1.4,22.47,
307,325.0,Zac Blair,52,0.58,30.02,-7.71,28.37,
308,300.0,Ho Sung Choi,52,0.58,29.96,-17.19,4.5,
309,296.0,Jack Singh Brar,46,0.58,26.45,-13.98,8.58,
310,304.0,Jean-Paul Strydom,40,0.57,22.96,-7.37,22.2,
311,302.0,David Drysdale,52,0.57,29.82,-23.11,5.45,
312,303.0,Johannes Veerman,44,0.57,25.22,-12.75,16.85,
313,305.0,Stephan Jaeger,52,0.57,29.7,-21.74,13.93,
314,372.0,Mark Hubbard,52,0.57,29.63,-5.97,30.44,
315,307.0,Kim Koivu,52,0.57,29.57,-16.35,6.55,
315,426.0,Joohyung Kim,40,0.57,22.75,-0.44,23.19,
317,309.0,Neil Schietekat,47,0.57,26.62,-14.71,10.92,
318,308.0,Atomu Shigenaga,40,0.56,22.54,-18.87,3.12,
319,317.0,Hudson Swafford,42,0.55,23.3,-23.28,19.39,
320,350.0,Joakim Lagergren,47,0.55,25.95,-21.34,6.1,
321,316.0,Yosuke Asaji,44,0.55,24.06,-7.36,18.15,
322,315.0,Scott Langley,52,0.55,28.37,-17.93,18.27,
323,318.0,Søren Kjeldsen,46,0.54,24.91,-23.67,13.54,
324,319.0,Roberto Castro,40,0.54,21.64,-13.03,10.76,
325,314.0,Ross McGowan,52,0.54,28.1,-7.51,19.36,
326,320.0,Seamus Power,52,0.54,28.07,-16.05,19.47,
327,321.0,Sebi Garcia,40,0.54,21.55,-2.42,22.12,
328,313.0,Harris English,52,0.54,27.85,-17.49,19.27,
329,327.0,Scott Harrington,40,0.53,21.39,-4.05,21.21,
330,324.0,Edoardo Molinari,52,0.53,27.78,-11.4,20.93,
331,322.0,Min Woo Lee,40,0.53,21.36,-6.87,23.23,
332,366.0,Micah Shin,40,0.53,21.25,-11.12,15.2,
333,328.0,Itthipat Buranatanya,43,0.53,22.72,-8.33,19.13,
334,373.0,Anthony Quayle,41,0.53,21.63,-13.23,9.98,
335,348.0,Cameron Percy,41,0.53,21.54,-11.64,13.4,
336,330.0,Anton Karlsson,40,0.52,20.93,-7.59,14.87,
337,331.0,Chikkarangappa S.,46,0.52,23.99,-7.84,16.48,
338,337.0,Bill Haas,49,0.52,25.43,-31.71,14.32,
339,323.0,Panuphol Pittayarat,49,0.52,25.39,-20.35,7.92,
340,333.0,Rashid Khan,40,0.52,20.66,-5.85,19.47,
341,332.0,Padraig Harrington,48,0.52,24.78,-23.26,4.12,
342,359.0,Joey Garber,48,0.51,24.47,-7.97,16.81,
343,334.0,Nicolas Colsaerts,52,0.51,26.46,-29.77,8.51,
344,339.0,Ryan Blaum,52,0.51,26.39,-18.58,10.29,
345,341.0,Jang Dong-Kyu,40,0.51,20.29,-6.19,10.44,
346,336.0,Ollie Schniederjans,52,0.51,26.35,-34.15,12.59,
347,354.0,Bo Hoag,49,0.51,24.82,-3.34,23.27,
348,344.0,Grégory Havret,51,0.51,25.82,-8.59,21.4,
349,371.0,Bryce Easton,52,0.51,26.28,-8.52,14.53,
350,345.0,Ernie Els,48,0.5,24.18,-9.95,18.16,
350,342.0,Thomas Aiken,47,0.5,23.68,-17.1,0.0,
352,392.0,Kwanchai Tannin,40,0.5,20.12,-1.38,20.77,
352,335.0,Jamie Lovemark,40,0.5,20.12,-35.39,0.0,
354,346.0,Doug Ghim,40,0.5,20.12,-5.36,16.9,
355,343.0,Berry Henson,40,0.5,20.07,-11.22,9.27,
356,338.0,Liam Johnston,51,0.5,25.44,-13.36,10.39,
357,349.0,Nino Bertasio,52,0.5,25.92,-16.35,18.78,
358,340.0,Brett Coletta,42,0.5,20.93,-4.08,18.96,
359,347.0,Adilson da Silva,48,0.5,23.85,-17.72,7.22,
360,399.0,Eirik Tage Johansen,40,0.5,19.86,-5.37,13.92,
361,374.0,Josh Geary,43,0.5,21.33,-3.75,20.72,
362,351.0,Tae Hee Lee,40,0.5,19.83,-7.4,13.41,
363,412.0,Daan Huizing,48,0.5,23.78,-12.72,12.9,
364,356.0,Michael Gligic,40,0.49,19.65,-5.82,19.04,
365,353.0,Jake Roos,44,0.49,21.6,-10.22,12.39,
366,386.0,Michael Palmer,40,0.49,19.63,-7.99,9.97,
367,355.0,Jeff Winther,48,0.49,23.5,-12.85,14.87,
368,363.0,Clément Sordet,50,0.49,24.47,-21.44,17.48,
369,358.0,Fabián Gómez,52,0.49,25.4,-7.73,18.61,
370,352.0,Sam Saunders,52,0.49,25.36,-24.38,12.44,
371,409.0,Matthieu Pavon,52,0.49,25.35,-24.92,9.77,
372,360.0,Hyung-seok Seo,40,0.48,19.39,-6.63,17.82,
373,388.0,Hank Lebioda,52,0.48,25.1,-11.76,20.08,
374,357.0,Lee Slattery,52,0.48,25.1,-24.05,8.23,
375,361.0,Anders Albertson,52,0.48,25.09,-18.19,3.36,
376,363.0,Tapio Pulkkanen,52,0.48,25.06,-22.2,11.46,
377,411.0,Ben Stow,40,0.48,19.25,-6.44,10.96,
378,362.0,Koumei Oda,45,0.48,21.62,-15.58,11.4,
379,369.0,Philip Eriksson,40,0.48,19.18,-4.43,19.37,
380,391.0,Niklas Lemke,46,0.48,22.05,-11.16,10.92,
381,365.0,Tom Hoge,52,0.48,24.87,-22.63,19.16,
382,368.0,Matthew Millar,40,0.48,19.09,-14.46,0.0,
383,403.0,Grayson Murray,42,0.48,20.0,-26.68,10.97,
384,370.0,Yuta Kinoshita,40,0.48,19.01,-11.01,0.0,
385,397.0,Charlie Saxon,52,0.47,24.61,-15.78,10.05,
386,367.0,Andrew Dodt,45,0.47,21.27,-14.25,15.49,
387,401.0,Jack Senior,51,0.47,23.97,-7.61,15.89,
388,375.0,Danthai Boonma,52,0.47,24.4,-16.1,15.75,
389,376.0,Chase Wright,52,0.47,24.29,-16.02,6.68,
390,657.0,Juvic Pagunsan,41,0.47,19.14,-12.38,9.6,
391,384.0,Toto Thimba,40,0.47,18.66,-1.87,16.0,
392,378.0,Nick Voke,40,0.47,18.66,-11.38,1.25,
393,383.0,Richard Lee,45,0.47,20.93,-6.06,20.5,
393,379.0,Whee Kim,52,0.47,24.18,-36.41,0.0,
395,382.0,Richard McEvoy,49,0.46,22.7,-22.52,0.0,
396,380.0,Sean O'Hair,40,0.46,18.48,-28.47,5.88,
397,385.0,Soomin Lee,52,0.46,23.97,-7.91,16.75,
