RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,EVENTS,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED,COUNTRY
235,258.0,Kevin Kisner,40,0.78,31.28,-2.4,32.77,
236,280.0,Spencer Levin,58,0.78,45.14,-25.81,46.25,
237,229.0,Paul Lawrie,49,0.78,38.08,-38.48,31.52,
238,226.0,Woody Austin,53,0.78,41.11,-53.63,25.94,
239,247.0,David Drysdale,58,0.77,44.82,-46.18,25.53,
240,232.0,Bill Lunde,57,0.77,43.99,-29.02,36.66,
241,243.0,Tomohiro Kondo,50,0.77,38.31,-41.69,11.59,
242,300.0,Siddikur Rahman,40,0.77,30.63,-0.67,31.3,
243,234.0,Matt Bettencourt,58,0.76,44.23,-44.9,33.23,
244,240.0,Nathan Green,58,0.76,44.09,-43.37,33.11,
245,233.0,Marcel Siem,55,0.76,41.61,-27.06,32.21,
246,304.0,Mardan Mamat,45,0.76,34.04,-18.01,27.38,
247,239.0,Trevor Immelman,40,0.76,30.23,-53.86,30.13,
248,254.0,Kazuhiro Yamashita,47,0.75,35.36,-26.37,15.81,
249,231.0,Aaron Baddeley,53,0.75,39.83,-47.69,30.06,
250,249.0,Jimmy Walker,52,0.75,39.03,-18.8,36.21,
251,287.0,Dohoon Kim,40,0.75,29.89,-0.27,30.16,
252,245.0,Cameron Percy,54,0.75,40.33,-28.09,21.17,
253,262.0,Prayad Marksaeng,58,0.74,43.02,-78.82,27.55,
254,244.0,Kris Blanks,58,0.74,43.0,-22.37,46.14,
255,278.0,Tag Ridings,47,0.74,34.58,-18.18,34.79,
256,246.0,Rich Bland,52,0.74,38.25,-28.52,32.84,
257,465.0,Matt Haines,40,0.73,29.28,-0.9,30.18,
258,242.0,Martin Wiegele,46,0.73,33.62,-8.6,34.59,
259,261.0,Daniel Summerhays,53,0.73,38.71,-11.49,39.39,
260,273.0,Azuma Yano,56,0.73,40.74,-55.26,21.34,
261,262.0,Joel Sjöholm,44,0.72,31.78,-7.16,31.33,
262,248.0,Peter Whiteford,53,0.72,38.26,-20.29,31.21,
263,241.0,Fabián Gómez,47,0.72,33.87,-23.64,30.24,
264,251.0,Bob Estes,49,0.71,34.99,-36.28,26.52,
265,264.0,Tom Lehman,40,0.71,28.55,-24.17,24.14,
266,257.0,Hirofumi Miyase,48,0.71,34.25,-20.55,18.94,
267,238.0,Stephen Dodd,50,0.71,35.6,-28.08,28.06,
268,250.0,Dean Wilson,47,0.71,33.39,-26.18,30.01,
269,256.0,Niclas Fasth,55,0.7,38.6,-35.51,26.14,
270,288.0,Chris Stroud,56,0.7,39.26,-23.93,34.65,
271,252.0,Martin Piller,51,0.7,35.62,-13.0,37.85,
272,521.0,Rikard Karlberg,40,0.69,27.76,-3.85,30.8,
273,268.0,Jay Choi,40,0.69,27.73,-1.08,28.82,
274,260.0,Oliver Fisher,58,0.69,39.94,-29.13,41.29,
275,275.0,David Mathis,52,0.69,35.8,-19.4,31.32,
276,421.0,Roland Thatcher,44,0.69,30.26,-17.42,21.87,
277,269.0,Nick Dougherty,52,0.68,35.26,-53.22,15.66,
278,339.0,Keith Horne,44,0.67,29.61,-19.26,27.41,
279,286.0,Bobby Gates,40,0.67,26.89,-9.15,34.74,
280,296.0,Pablo Martin Benavides,57,0.67,38.22,-21.39,16.09,
281,255.0,David Smail,46,0.67,30.82,-53.71,10.88,
282,253.0,Mathew Goggin,58,0.67,38.7,-83.48,21.19,
283,267.0,Chris Tidland,47,0.67,31.35,-31.63,18.87,
284,271.0,John Merrick,58,0.67,38.67,-50.28,26.72,
285,265.0,Scott Strange,50,0.67,33.29,-53.4,3.69,
286,272.0,Robert Coles,48,0.66,31.6,-23.77,23.63,
287,270.0,Matt Every,45,0.66,29.6,-23.13,20.21,
288,276.0,Kaname Yokoo,52,0.66,34.07,-33.58,17.48,
289,274.0,Richard Finch,54,0.65,35.34,-33.21,39.22,
289,266.0,Wen-Tang Lin,40,0.65,26.18,-45.54,13.41,
291,285.0,Briny Baird,56,0.65,36.35,-51.75,31.76,
292,277.0,Hennie Otto,55,0.65,35.66,-33.41,34.15,
293,289.0,Shiv Kapur,58,0.65,37.48,-27.44,16.27,
294,284.0,Jeff Maggert,56,0.64,36.08,-22.12,36.22,
295,281.0,Nate Smith,49,0.64,31.5,-8.21,29.06,
296,283.0,Alexandre Kaleka,40,0.64,25.69,-8.81,21.66,
297,389.0,Joe Affrunti,40,0.64,25.64,-1.41,25.09,
298,282.0,Daehyun Kim,40,0.64,25.54,-11.39,22.02,
299,295.0,Brandt Jobe,48,0.63,30.0,-21.6,24.76,
300,319.0,Hiroshi Iwata,48,0.62,29.86,-21.69,24.68,
301,314.0,Charles-Edouard Russo,43,0.61,26.42,-7.29,25.09,
302,279.0,Ricardo Gonzalez,49,0.61,29.95,-36.33,14.32,
303,335.0,Taichi Teshima,46,0.61,27.93,-28.48,20.83,
304,291.0,Toshinori Muto,47,0.61,28.52,-38.83,11.52,
305,299.0,Joe Durant,41,0.61,24.83,-13.47,26.93,
306,320.0,James Hahn,40,0.6,24.18,-10.83,18.65,
307,307.0,Andreas Hartø,40,0.6,24.0,,24.0,
308,325.0,Pelle Edberg,57,0.6,34.15,-23.57,27.71,
309,298.0,Rafael Echenique,58,0.6,34.71,-25.26,25.31,
310,292.0,Shigeru Nonaka,45,0.59,26.73,-7.01,21.71,
311,323.0,Scott Gutschewski,47,0.59,27.88,-12.78,28.1,
312,310.0,Mitsuhiro Tateyama,44,0.59,25.96,-10.44,20.42,
312,533.0,Adam Bland,53,0.59,31.27,-14.88,25.19,
314,374.0,Tetsuya Haraguchi,47,0.59,27.63,-15.27,20.58,
315,290.0,Christian Cévaër,51,0.58,29.63,-33.69,13.78,
316,294.0,Rod Pampling,58,0.58,33.7,-71.49,10.9,
317,333.0,Cho Min-jun,40,0.58,23.23,-0.8,24.02,
318,293.0,Tano Goya,57,0.58,33.0,-36.04,24.06,
319,303.0,Hyung-Sung Kim,44,0.58,25.43,-16.67,15.22,
320,305.0,Richard McEvoy,52,0.58,30.05,-21.11,22.1,
321,309.0,Julio Zapata,40,0.58,23.1,-8.06,26.46,
322,355.0,Lee Slattery,55,0.58,31.75,-13.3,28.86,
323,383.0,David Hearn,43,0.58,24.81,-6.73,26.46,
324,297.0,Brett Quigley,58,0.57,33.27,-41.95,22.3,
325,302.0,Scott McCarron,56,0.57,32.08,-34.2,22.3,
326,336.0,Chan Yih-shin,40,0.57,22.89,-11.49,12.61,
327,301.0,Robert Dinwiddie,52,0.57,29.67,-22.57,30.6,
328,451.0,Colt Knost,53,0.57,30.16,-15.28,29.44,
328,326.0,Peter Karmis,40,0.57,22.76,-3.6,22.69,
330,306.0,Alessandro Tadini,53,0.57,29.95,-23.06,25.28,
331,313.0,Tom Pernice Jr.,48,0.56,27.05,-24.87,22.68,
332,345.0,Peter Gustafsson,46,0.56,25.89,-9.87,25.48,
333,328.0,Keegan Bradley,40,0.56,22.46,-0.55,23.01,
334,376.0,Michael Connell,40,0.56,22.32,-3.19,25.51,
335,316.0,Carlos Del Moral,49,0.56,27.31,-12.91,23.84,
336,354.0,Kunihiro Kamii,47,0.56,26.18,-17.18,20.17,
337,315.0,B.J. Staten,41,0.56,22.81,-8.28,20.77,
338,356.0,Toru Suzuki,48,0.55,26.55,-29.14,5.02,
339,321.0,Mamo Osanai,40,0.55,22.11,-9.16,21.71,
340,318.0,Masaya Tomida,49,0.55,27.07,-28.21,12.38,
341,337.0,Scott Hend,54,0.55,29.72,-20.58,19.8,
342,322.0,Lee Janzen,49,0.55,26.95,-27.35,18.31,
343,317.0,Michael Hoey,53,0.55,28.89,-30.91,21.5,
344,323.0,Alistair Presnell,58,0.54,31.3,-15.74,29.29,
345,327.0,Scott Piercy,57,0.54,30.69,-40.83,22.25,
346,334.0,Michael Putnam,50,0.54,26.89,-5.99,27.01,
347,422.0,Jaco Van Zyl,40,0.54,21.4,-16.0,21.66,
348,332.0,Kyle Stanley,40,0.53,21.33,-6.97,18.73,
349,329.0,Michael Letzig,55,0.53,29.09,-34.55,19.81,
350,331.0,Michiel Bothma,40,0.53,21.04,-12.59,22.91,
351,559.0,Kyung-Nam Kang,40,0.52,20.95,-5.22,20.61,
352,311.0,James Nitties,58,0.52,30.38,-28.59,20.43,
353,346.0,Marcus Both,44,0.52,23.03,-20.07,5.92,
354,330.0,Pablo Larrazabal,58,0.52,30.34,-35.3,29.49,
355,338.0,Angelo Que,40,0.52,20.67,-11.57,18.21,
356,344.0,Jeff Quinney,56,0.51,28.78,-34.02,21.35,
357,308.0,Richard Sterne,40,0.51,20.34,-57.6,4.3,
358,340.0,Maarten Lafeber,52,0.51,26.43,-23.79,19.7,
359,342.0,Paul Waring,48,0.51,24.34,-19.62,22.04,
360,350.0,Aaron Goldberg,40,0.51,20.25,-0.75,21.0,
361,398.0,Jim Herman,53,0.51,26.81,-12.57,30.03,
362,358.0,D.J. Brigman,47,0.5,23.69,-12.09,21.67,
363,341.0,Joe Ogilvie,58,0.5,29.21,-26.89,26.78,
364,415.0,Jarrod Lyle,55,0.5,27.68,-22.57,26.47,
365,349.0,Mark Haastrup,46,0.5,23.1,-9.59,23.65,
366,373.0,Darren Fichardt,40,0.5,19.96,-20.14,18.08,
367,378.0,Raymond Russell,40,0.5,19.94,-1.39,21.33,
368,372.0,S.K. Ho,46,0.5,22.92,-26.95,18.83,
369,343.0,Mark Foster,56,0.49,27.63,-24.85,21.32,
370,348.0,Juvic Pagunsan,40,0.49,19.66,-15.0,14.65,
371,351.0,Scott Gardiner,53,0.49,26.03,-11.59,21.08,
372,386.0,Jae-bum Park,40,0.49,19.6,-3.11,19.3,
373,391.0,Kodai Ichihara,45,0.49,22.01,-13.57,15.79,
374,347.0,Troy Merritt,47,0.49,22.93,-11.27,20.81,
375,360.0,Kirk Triplett,40,0.49,19.47,-4.26,18.64,
376,368.0,Shinichi Yokota,45,0.49,21.87,-4.62,19.55,
377,359.0,Will MacKenzie,49,0.48,23.66,-29.52,18.81,
378,361.0,James Driscoll,44,0.48,21.19,-17.85,17.37,
379,353.0,Steve Wheatcroft,58,0.48,27.84,-15.91,19.95,
380,369.0,Steven Bowditch,51,0.48,24.45,-3.94,21.42,
381,407.0,Wonjoon Lee,58,0.48,27.7,-13.78,22.18,
382,363.0,Julien Guerrier,49,0.47,23.16,-11.06,16.2,
383,362.0,Kenneth Ferrie,54,0.47,25.48,-12.5,19.5,
384,364.0,Bob Heintz,40,0.47,18.75,-8.45,16.26,
385,352.0,Jeppe Huldahl,55,0.47,25.65,-31.06,16.51,
386,456.0,Johnson Wagner,55,0.46,25.57,-23.29,22.97,
387,420.0,Mike Hendry,40,0.46,18.57,-1.6,20.17,
388,395.0,Stuart Manley,53,0.46,24.59,-8.98,21.18,
389,425.0,Charles Warren,44,0.46,20.23,-15.06,16.03,
390,366.0,Chinnarat Phadungsil,45,0.46,20.66,-15.16,14.23,
391,357.0,Jeff Klauk,45,0.46,20.64,-44.18,6.02,
392,403.0,Colin Montgomerie,43,0.46,19.72,-25.73,11.89,
393,365.0,Matthew Zions,43,0.46,19.68,-7.95,17.35,
394,397.0,Paul Stankowski,47,0.46,21.49,-4.06,22.6,
395,366.0,Billy Mayfair,56,0.46,25.58,-31.04,21.79,
396,370.0,Fran Quinn,40,0.45,18.07,-13.73,15.3,
397,385.0,Marius Thorp,40,0.45,17.93,-1.06,18.99,
398,377.0,Peter Tomasulo,48,0.45,21.47,-12.88,20.5,
