RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,EVENTS,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED,COUNTRY
466,460.0,David Drysdale,57,0.36,20.24,-12.34,20.99,
467,462.0,Sion Bebb,47,0.35,16.49,-13.55,10.46,
468,520.0,Toru Suzuki,44,0.35,15.39,-15.26,10.5,
469,466.0,Greig Hutcheon,40,0.35,13.98,-3.04,15.81,
470,470.0,Alfredo Garcia,40,0.35,13.87,-3.11,15.04,
471,471.0,Cameron Percy,40,0.35,13.84,-3.66,11.76,
472,496.0,Josh Broadaway,47,0.35,16.26,-3.47,16.97,
473,467.0,Tadahiro Takayama,49,0.35,16.92,-14.05,14.47,
474,465.0,Pablo Martin Benavides,44,0.34,15.13,-17.12,8.73,
475,472.0,Carlos Del Moral,53,0.34,18.22,-10.12,15.19,
476,469.0,Nicolas Vanhootegem,40,0.34,13.75,-16.36,7.3,
477,461.0,Angelo Que,42,0.34,14.35,-10.09,15.2,
478,474.0,Anton Haig,60,0.34,20.42,-37.9,10.08,
478,480.0,Mardan Mamat,69,0.34,23.48,-15.61,21.33,
480,468.0,Brad Elder,53,0.34,18.01,-14.27,6.58,
481,476.0,Peter Whiteford,56,0.34,18.9,-16.95,4.19,
482,485.0,Graham DeLaet,40,0.34,13.46,-1.17,12.6,
483,478.0,Bob Heintz,54,0.34,18.15,-15.71,9.68,
484,481.0,Terry Pilkadaris,59,0.34,19.8,-15.17,15.89,
485,483.0,Gaurav Ghei,43,0.34,14.42,-27.15,7.54,
486,473.0,Tom Scherrer,51,0.33,17.07,-15.36,6.29,
487,479.0,Gareth Paddison,54,0.33,18.03,-15.27,10.36,
488,528.0,Alex Prugh,40,0.33,13.33,-0.66,13.98,
489,482.0,Byron Smith,40,0.33,13.31,-10.78,6.77,
490,475.0,Tetsuya Haraguchi,43,0.33,14.28,-11.47,11.26,
491,477.0,Ron Whittaker,53,0.33,17.44,-21.65,0.0,
492,493.0,Glen Day,54,0.33,17.72,-17.23,15.67,
493,488.0,Doug LaBelle II,55,0.33,18.04,-28.2,14.94,
494,490.0,George Bradford,40,0.33,13.08,-0.72,13.8,
495,486.0,Ariel Cañete,61,0.33,19.93,-23.35,15.42,
496,484.0,Craig Kanada,60,0.33,19.51,-35.94,13.02,
497,487.0,Scott Barr,54,0.32,17.53,-17.91,9.92,
498,490.0,Patrik Sjöland,51,0.32,16.49,-9.6,16.38,
499,494.0,Kazuhiko Hosokawa,41,0.32,13.22,-5.75,10.22,
500,489.0,Tommy Nakajima,40,0.32,12.86,-18.09,11.36,
501,494.0,Artemio Murakami,40,0.32,12.83,-10.13,6.09,
502,498.0,Innchoon Hwang,40,0.32,12.63,-2.89,15.2,
503,501.0,Chad Ginn,40,0.32,12.63,-1.51,14.13,
504,497.0,Scott Laycock,46,0.31,14.48,-12.61,6.15,
505,498.0,Tommy Tolles,40,0.31,12.59,-8.44,7.12,
506,492.0,John Riegger,46,0.31,14.45,-13.04,8.5,
507,504.0,Dustin Risdon,40,0.31,12.54,-5.34,10.37,
508,509.0,Brian Smock,40,0.31,12.38,-2.59,10.47,
509,500.0,Jeff Brehaut,50,0.31,15.41,-15.98,14.35,
510,508.0,Henrik Bjornstad,48,0.31,14.77,-7.7,14.51,
511,507.0,Stuart Manley,59,0.31,18.14,-16.59,6.17,
512,512.0,Branden Grace,40,0.31,12.27,-3.34,10.3,
513,505.0,Toshi Izawa,40,0.31,12.25,-18.16,1.21,
514,510.0,Dicky Pride,52,0.31,15.92,-10.47,12.0,
515,502.0,Skip Kendall,58,0.31,17.74,-20.23,11.72,
516,513.0,B.J. Staten,56,0.3,16.89,-16.17,7.46,
517,515.0,Jeff Gove,53,0.3,15.9,-19.81,9.91,
518,506.0,Omar Uresti,55,0.3,16.49,-22.94,10.67,
518,688.0,Wayne Perske,47,0.3,14.1,-13.88,8.22,
520,514.0,Ryan Armour,64,0.3,19.11,-24.48,12.67,
521,511.0,Robert Gamez,57,0.3,17.02,-19.04,8.06,
522,522.0,Chris Rodgers,45,0.3,13.4,-14.05,7.32,
523,517.0,Chad Collins,52,0.3,15.46,-18.2,8.93,
524,518.0,Garry Houston,66,0.3,19.58,-20.85,10.77,
525,525.0,Keoke Cotner,44,0.29,12.97,-4.46,9.74,
526,523.0,Joel Sjöholm,40,0.29,11.78,-0.49,12.27,
527,527.0,Stuart Davis,49,0.29,14.34,-6.09,11.94,
528,530.0,Eirik Tage Johansen,40,0.29,11.68,-1.79,11.34,
529,521.0,David McKenzie,62,0.29,18.09,-21.05,6.97,
530,526.0,Adilson da Silva,40,0.29,11.57,-8.47,15.23,
531,530.0,Colm Moriarty,40,0.29,11.56,-7.89,5.52,
532,535.0,Julien Clement,40,0.29,11.52,-0.85,11.37,
533,524.0,Carlos Franco,49,0.29,14.08,-8.02,15.13,
534,532.0,Martin Wiegele,45,0.29,12.91,-7.86,8.22,
535,534.0,Tom Gillis,40,0.29,11.46,-4.12,10.32,
536,536.0,Mikko Korhonen,41,0.29,11.73,-4.57,10.29,
536,533.0,Lloyd Saltman,40,0.29,11.44,-2.32,11.52,
538,519.0,Naoya Takemoto,43,0.29,12.27,-11.53,4.47,
539,538.0,Julien Quesne,40,0.28,11.4,-1.03,12.43,
540,529.0,Mathias Grönberg,66,0.28,18.8,-21.48,7.65,
541,539.0,Takashi Kanemoto,40,0.28,11.29,-5.5,6.66,
542,541.0,Andrew Dodt,40,0.28,11.27,-2.28,11.64,
543,537.0,Santiago Luna,41,0.28,11.51,-12.48,6.76,
544,542.0,Barry Lane,50,0.28,13.92,-11.45,5.25,
545,540.0,Warren Abery,40,0.28,11.11,-11.9,14.16,
546,544.0,Kim Hyung-Tae,40,0.28,11.1,-7.57,6.18,
547,572.0,Jimmy Walker,58,0.28,16.05,-10.83,9.58,
548,546.0,Thomas Aiken,44,0.28,12.17,-4.88,11.17,
549,543.0,Leif Westerberg,53,0.28,14.61,-19.3,1.92,
550,547.0,Andre Bossert,45,0.28,12.39,-2.95,12.0,
551,550.0,Gavin Flint,54,0.27,14.82,-8.26,10.14,
552,551.0,Shaun Norris,40,0.27,10.96,-4.53,15.49,
553,548.0,Chris Campbell,51,0.27,13.96,-12.4,1.7,
554,552.0,Bernd Wiesberger,44,0.27,11.98,-4.0,9.63,
555,548.0,Jason Knutzon,40,0.27,10.83,-17.28,4.65,
556,557.0,Jason Dufner,53,0.27,14.29,-23.28,8.12,
557,553.0,Unho Park,53,0.27,14.28,-14.01,12.13,
558,556.0,Mark Tullo,40,0.27,10.75,-2.86,9.5,
559,561.0,David Hearn,55,0.27,14.77,-12.75,8.6,
560,558.0,Ted Oh,40,0.27,10.74,-7.28,6.38,
561,554.0,Garrett Willis,48,0.27,12.82,-13.61,5.61,
562,555.0,Julio Zapata,50,0.27,13.35,-12.8,5.48,
563,601.0,Kyle Reifers,59,0.27,15.69,-11.77,14.13,
564,559.0,Inder Van Weerelt,50,0.27,13.29,-5.72,11.16,
565,560.0,Carlos Rodiles,55,0.26,14.45,-14.12,8.15,
566,562.0,Rich Barcelo,53,0.26,13.91,-8.26,9.64,
567,563.0,T.C. Wang,40,0.26,10.46,-15.49,8.09,
568,564.0,Katsunori Kuwabara,40,0.26,10.34,-3.46,9.61,
569,566.0,Bjorn Pettersson,40,0.26,10.28,-2.04,10.27,
570,565.0,Eric Ramsay,40,0.26,10.27,-7.26,4.95,
571,568.0,Andrew Willey,40,0.26,10.23,-1.13,11.36,
572,569.0,Chris Kirk,40,0.26,10.22,-0.88,11.1,
573,567.0,Gary Simpson,43,0.25,10.89,-10.79,3.45,
574,570.0,Jun Kikuchi,47,0.25,11.88,-12.16,3.78,
575,578.0,Franklin Langham,41,0.25,10.26,-15.85,0.0,
576,573.0,George Murray,49,0.25,12.22,-5.87,7.5,
577,574.0,Dustin Bray,43,0.25,10.7,-1.94,9.74,
578,571.0,Michael Putnam,58,0.25,14.38,-19.13,10.79,
579,611.0,Hirofumi Miyase,45,0.25,11.14,-14.48,2.91,
580,580.0,Liam Bond,47,0.25,11.55,-6.98,8.06,
580,579.0,Esteban Toledo,57,0.25,14.01,-8.85,11.52,
583,576.0,Lee Seong-ho,40,0.24,9.76,-13.32,1.36,
584,584.0,Matthew Morris,40,0.24,9.75,-0.27,10.02,
585,575.0,Edoardo Molinari,51,0.24,12.42,-18.27,5.82,
586,583.0,Scott Dunlap,57,0.24,13.75,-12.38,16.7,
587,590.0,Darren Beck,40,0.24,9.61,,9.61,
588,585.0,Thomas Feyrsinger,40,0.24,9.58,-2.83,11.16,
589,586.0,Peter Gustafsson,45,0.24,10.75,-9.06,9.08,
590,587.0,Ricardo Santos,40,0.24,9.56,-2.48,9.43,
591,581.0,Chris Anderson,49,0.24,11.7,-3.05,11.2,
592,645.0,Eddie Lee,40,0.24,9.52,-3.1,7.74,
593,592.0,Jesus Maria Arruti,40,0.24,9.49,-5.83,7.74,
594,582.0,Paul Claxton,51,0.24,12.09,-20.84,2.59,
595,591.0,Kyron Sullivan,57,0.24,13.42,-17.61,4.16,
596,594.0,Rhys Davies,40,0.23,9.4,-1.72,9.43,
597,596.0,Lu Wei-chih,45,0.23,10.54,-5.64,8.14,
598,588.0,Jean Hugo,40,0.23,9.37,-14.96,9.85,
599,589.0,David Lutterus,45,0.23,10.4,-6.39,9.13,
600,661.0,Kazuhiro Yamashita,40,0.23,9.21,-0.15,9.37,
601,593.0,Joe Daley,54,0.23,12.43,-6.39,10.72,
602,598.0,Matthew Millar,52,0.23,11.95,-12.69,8.06,
603,599.0,Bryan Saltus,40,0.23,9.19,-11.78,0.0,
604,605.0,Guido Van Der Valk,40,0.23,9.14,-2.81,7.6,
605,601.0,Nic Henning,40,0.23,9.14,-5.12,8.4,
606,606.0,Danny Willett,40,0.23,9.1,-1.14,10.24,
607,597.0,Kenneth Ferrie,48,0.23,10.9,-14.64,11.91,
608,600.0,Mark Murless,40,0.23,9.07,-12.31,10.78,
609,604.0,Tony Carolan,46,0.23,10.42,-8.44,10.73,
610,603.0,Michiel Bothma,40,0.23,9.05,-9.21,5.8,
611,607.0,Soren Juul,40,0.22,8.98,-1.77,9.36,
612,594.0,Ted Purdy,59,0.22,13.24,-37.38,7.48,
613,612.0,Jason King,40,0.22,8.91,-1.0,8.57,
614,608.0,J.J. Killeen,40,0.22,8.9,-2.01,10.91,
615,610.0,Adam Gee,41,0.22,9.04,-7.61,3.39,
616,615.0,Benjamin Miarka,44,0.22,9.7,-3.44,7.2,
617,613.0,Neven Basic,40,0.22,8.8,-3.78,5.74,
617,617.0,Craig Lile,44,0.22,9.69,-15.77,4.1,
619,609.0,Emanuele Canonica,55,0.22,12.1,-19.46,7.75,
620,614.0,Anders Hansen,52,0.22,11.31,-9.81,5.9,
621,619.0,Adam Groom,52,0.21,11.17,-7.66,6.2,
621,616.0,Chris Nallen,56,0.21,12.03,-6.78,9.58,
623,618.0,Ryuichi Oda,47,0.21,10.07,-15.03,5.39,
624,622.0,Shinichi Yokota,40,0.21,8.55,-4.01,8.74,
625,623.0,Sven Struver,55,0.21,11.63,-9.43,11.05,
626,621.0,Henrik Nystrom,51,0.21,10.77,-14.57,5.21,
627,620.0,Nobuhiro Masuda,47,0.21,9.91,-21.41,7.82,
628,626.0,Mark Brooks,46,0.21,9.58,-4.82,8.28,
629,624.0,Francois Calmels,50,0.21,10.35,-8.27,5.55,
630,625.0,David Higgins,40,0.21,8.23,-9.67,2.77,
631,626.0,Carl Suneson,61,0.2,12.5,-14.29,4.58,
632,632.0,Bradley Iles,42,0.2,8.56,-3.59,7.01,
633,628.0,Billy Andrade,52,0.2,10.6,-24.83,6.49,
634,635.0,Bo-Song Kao,40,0.2,8.14,-2.16,7.42,
634,630.0,Tee McCabe,55,0.2,11.2,-8.0,10.03,
636,687.0,Yuudai Maeda,40,0.2,8.14,-2.03,7.64,
637,629.0,Paul Stankowski,40,0.2,8.13,-9.26,6.87,
638,633.0,Chang Tse-peng,40,0.2,8.12,-5.04,3.03,
638,637.0,Jeff Gallagher,40,0.2,8.11,-0.27,8.39,
640,638.0,Ryoken Kawagishi,43,0.2,8.62,-7.69,8.75,
641,631.0,Bradford Vaughan,40,0.2,7.99,-12.14,10.22,
641,634.0,Keith Horne,45,0.2,8.99,-8.99,4.64,
643,636.0,Fredrik Widmark,40,0.2,7.99,-6.73,6.52,
644,639.0,Brendan Steele,40,0.2,7.94,-1.94,7.95,
645,643.0,Craig Bowden,50,0.2,9.86,-20.02,8.05,
646,640.0,Scott Parel,51,0.2,9.99,-7.46,7.47,
647,641.0,Digvijay Singh,40,0.2,7.82,-5.35,8.78,
648,707.0,Lian-Wei Zhang,40,0.2,7.81,-7.38,3.97,
649,642.0,Kasper Jorgensen,40,0.19,7.77,-3.94,5.68,
650,647.0,Gary Christian,50,0.19,9.66,-10.54,7.06,
651,646.0,Wisut Artjanawat,40,0.19,7.72,-0.73,8.46,
652,644.0,Brent Schwarzrock,40,0.19,7.7,-3.75,5.9,
653,650.0,Tom Stankowski,40,0.19,7.66,-1.24,7.44,
654,648.0,Hsu Mong-nan,40,0.19,7.65,-3.33,4.2,
655,654.0,Roland Steiner,40,0.19,7.64,,7.64,
656,651.0,Matt Hansen,45,0.19,8.58,-4.05,9.31,
657,653.0,Josh Geary,40,0.19,7.55,-2.17,6.0,
657,654.0,Lorenzo Gagli,40,0.19,7.55,-1.57,5.7,
659,657.0,Gregory Molteni,40,0.19,7.54,-0.93,8.47,
660,651.0,Ross Bain,40,0.19,7.53,-6.96,6.03,
661,648.0,Jeremy Anderson,52,0.19,9.76,-13.87,0.0,
662,658.0,Andrew Parr,40,0.19,7.5,-0.9,8.4,
663,656.0,Rahil Gangjee,47,0.19,8.8,-15.6,3.69,
664,659.0,Brad Fritsch,55,0.19,10.29,-2.17,10.36,
665,663.0,Somkiat Srisanga,40,0.19,7.42,,7.42,
666,661.0,Richard Moir,40,0.18,7.34,-7.62,4.56,
667,667.0,Kim Wi-joong,40,0.18,7.33,-0.2,7.53,
668,660.0,Sung Lee,44,0.18,8.0,-15.13,0.0,
669,670.0,Hidezumi Shirakata,40,0.18,7.27,-4.93,5.58,
670,665.0,Tatsuhiko Takahashi,50,0.18,9.07,-12.66,4.27,
671,663.0,Olin Browne,42,0.18,7.6,-16.13,3.91,
672,666.0,Sebastián Fernández,49,0.18,8.86,-7.62,8.23,
673,671.0,Marco Soffietti,40,0.18,7.23,-0.87,8.1,
673,672.0,Jun-won Park,42,0.18,7.59,-6.97,7.69,
675,672.0,Steven Jeppesen,63,0.18,11.3,-11.03,7.28,
675,668.0,Ian Garbutt,48,0.18,8.61,-11.51,6.33,
677,676.0,Stephan Gross,40,0.18,7.17,-0.11,7.28,
678,674.0,Jake Roos,40,0.18,7.15,-3.56,9.72,
679,669.0,Fabrizio Zanotti,53,0.18,9.41,-12.28,4.95,
680,675.0,Johan Skold,42,0.18,7.45,-7.96,6.93,
681,677.0,Stephen Browne,46,0.18,8.08,-8.5,2.34,
681,712.0,Fran Quinn,50,0.18,8.79,-5.33,8.38,
683,678.0,Bret Guetz,40,0.17,6.98,-3.66,4.97,
684,680.0,Tiago Cruz,40,0.17,6.96,-2.39,5.72,
685,679.0,James Nitties,40,0.17,6.88,-8.77,0.0,
685,681.0,André Cruse,40,0.17,6.88,-5.3,8.71,
687,684.0,Gaganjeet Bhullar,40,0.17,6.81,-4.67,3.08,
688,683.0,Brad Kennedy,42,0.17,7.12,-14.65,3.83,
689,691.0,Wil Collins,40,0.17,6.75,-1.29,7.4,
690,684.0,I J Jang,41,0.17,6.92,-12.25,0.0,
691,682.0,Chris Smith,59,0.17,9.94,-8.01,10.09,
692,689.0,James Morrison,40,0.17,6.73,-0.83,7.56,
693,689.0,Adam Speirs,40,0.17,6.7,-2.71,6.0,
694,686.0,Andrew Buckle,55,0.17,9.2,-33.13,5.24,
695,692.0,Neal Lancaster,40,0.17,6.68,-4.63,5.6,
695,693.0,Mattias Eliasson,45,0.17,7.51,-9.96,2.94,
697,695.0,Jiman Kang,40,0.17,6.65,-6.5,4.9,
698,698.0,Bob Sowards,40,0.17,6.6,-0.07,6.67,
699,694.0,Ben Mason,45,0.16,7.42,-10.05,1.44,
700,696.0,Tjaart van der Walt,40,0.16,6.58,-9.36,0.0,
701,697.0,Sebastien Delagrange,40,0.16,6.56,-4.4,4.32,
702,701.0,Marcus Both,49,0.16,7.89,-3.43,7.81,
703,706.0,Yasin Ali,43,0.16,6.9,-7.73,5.6,
703,700.0,Zaw Moe,40,0.16,6.42,-3.6,3.09,
705,701.0,John Wade,40,0.16,6.41,-5.61,6.0,
706,699.0,Justin Walters,40,0.16,6.39,-7.46,7.72,
707,708.0,Lin Wen-hong,40,0.16,6.35,-1.41,5.6,
708,701.0,Christopher Hanell,40,0.16,6.34,-6.95,1.62,
709,713.0,Yoshinobu Tsukada,48,0.16,7.59,-3.44,7.71,
709,705.0,Tom Johnson,49,0.16,7.75,-7.62,9.38,
711,711.0,Jonathan Fricke,40,0.16,6.28,,6.28,
712,704.0,Greg Meyer,40,0.16,6.27,-13.58,0.0,
713,709.0,Darren Fichardt,40,0.16,6.21,-15.79,4.32,
714,710.0,Craig Barlow,40,0.15,6.19,-12.39,5.39,
715,714.0,Tom Whitehouse,63,0.15,9.6,-16.2,3.15,
716,716.0,Matthew Zions,48,0.15,7.29,-5.9,3.54,
717,717.0,Achi Sato,40,0.15,6.02,-3.87,3.88,
718,725.0,Kent Eger,40,0.15,6.0,,6.0,
718,725.0,Alex Coe,40,0.15,6.0,,6.0,
720,715.0,Wade Ormsby,54,0.15,8.06,-16.31,5.32,
721,719.0,Jet Ozaki,40,0.15,5.97,-3.36,2.66,
722,725.0,Atthaphon Prathummanee,40,0.15,5.94,-1.8,3.98,
723,718.0,Derek Gillespie,40,0.15,5.94,-6.12,1.44,
723,722.0,Juan Abbate,42,0.15,6.23,-5.69,3.78,
725,724.0,James Lepp,40,0.15,5.92,-3.93,3.6,
725,725.0,Dan Forsman,40,0.15,5.92,-3.44,4.21,
727,720.0,Andy Oldcorn,40,0.15,5.91,-4.94,2.8,
728,720.0,Kelly Grunewald,49,0.15,7.24,-7.46,0.0,
729,722.0,Jong-Duck Kim,40,0.15,5.85,-11.1,0.0,
730,729.0,Jean-Francois Remesy,50,0.15,7.27,-14.27,0.0,
730,730.0,Bio Kim,40,0.15,5.82,-3.2,4.9,
732,737.0,Rob Grube,40,0.14,5.79,-0.19,5.98,
733,733.0,Jon Turcott,50,0.14,7.22,-8.4,1.28,
734,731.0,Raphael Eyraud,40,0.14,5.77,-6.11,1.81,
735,734.0,Ashley Hall,40,0.14,5.76,-3.99,3.96,
736,734.0,Peter Kaensche,56,0.14,8.04,-9.43,5.85,
737,738.0,Tyrone Ferreira,40,0.14,5.73,-1.75,7.48,
738,731.0,James Heath,48,0.14,6.88,-17.82,4.8,
739,736.0,Rafael Gómez,40,0.14,5.72,-6.83,2.78,
740,739.0,Martin Monguzzi,40,0.14,5.71,-1.49,7.2,
741,742.0,Chris Williams,40,0.14,5.62,-2.67,8.23,
742,744.0,Jamie Moul,40,0.14,5.59,-0.29,5.88,
742,740.0,Phillip Price,52,0.14,7.27,-15.15,2.7,
744,749.0,Lars Brovold,40,0.14,5.56,-0.31,5.56,
745,741.0,Mitsuhiro Tateyama,46,0.14,6.39,-10.61,1.84,
746,746.0,Richard Treis,45,0.14,6.22,-3.66,4.2,
746,745.0,Ulrich Van den Berg,40,0.14,5.53,-3.47,6.16,
748,743.0,Andrew Coltart,47,0.14,6.47,-11.97,5.86,
749,747.0,Joachim Backstom,50,0.14,6.84,-11.65,1.34,
750,751.0,Steven Bowditch,54,0.14,7.37,-9.2,0.0,
751,750.0,Grant Muller,40,0.14,5.42,-3.26,7.44,
752,748.0,David Bransdon,53,0.14,7.17,-11.08,5.37,
753,755.0,Clay Ogden,40,0.13,5.39,-0.14,5.53,
754,752.0,Mike Grob,40,0.13,5.38,-7.04,1.28,
755,756.0,Thomas Sherreard,40,0.13,5.32,-0.24,5.56,
756,753.0,Eduardo Romero,40,0.13,5.31,-5.3,0.0,
757,758.0,James Love,40,0.13,5.3,-0.53,5.83,
757,757.0,Blake Adams,40,0.13,5.3,-1.14,5.21,
759,754.0,Steven Jeffress,40,0.13,5.29,-5.01,0.0,
759,761.0,Chih-Bing Lam,40,0.13,5.29,-1.04,5.73,
761,762.0,Craig Lee,40,0.13,5.25,-0.66,4.44,
762,759.0,Stephen Scahill,44,0.13,5.76,-6.59,1.22,
763,764.0,Russell Surber,40,0.13,5.22,-0.78,6.0,
764,762.0,Panawat Muenlek,40,0.13,5.2,-4.43,1.68,
765,760.0,David Griffiths,55,0.13,7.14,-12.98,2.5,
766,764.0,Adam Crawford,40,0.13,5.19,-3.18,4.91,
766,766.0,Michael Thompson,40,0.13,5.19,-0.42,5.61,
768,767.0,Ian Leggatt,48,0.13,6.2,-8.1,5.56,
769,768.0,Ashok Kumar,40,0.13,5.15,-3.15,4.34,
770,903.0,Ashun Wu,40,0.13,5.12,,5.12,
771,769.0,Jason Schultz,53,0.13,6.77,-4.44,5.79,
772,770.0,Manuel Quirós,41,0.13,5.22,-3.59,4.51,
773,771.0,Andrew Marshall,50,0.12,6.22,-10.76,3.07,
774,771.0,Joseph Lanza,40,0.12,4.97,-5.77,2.4,
775,778.0,Kim Dae-sub,40,0.12,4.96,-1.13,4.32,
776,783.0,Steven Tiley,40,0.12,4.93,,4.93,
777,775.0,Jay Delsing,40,0.12,4.92,-6.81,2.04,
778,776.0,Tim Dykes,43,0.12,5.29,-3.27,2.97,
779,774.0,Tom Byrum,43,0.12,5.25,-6.75,2.62,
780,781.0,David Duval,40,0.12,4.87,-6.45,4.44,
781,782.0,Nam Young-woo,40,0.12,4.85,-4.36,3.82,
781,780.0,Steven Alker,47,0.12,5.7,-7.2,0.0,
783,777.0,John Daly,50,0.12,6.05,-10.07,1.27,
784,784.0,Peter Karmis,40,0.12,4.82,-4.04,5.6,
785,773.0,Peter Senior,40,0.12,4.81,-11.13,0.0,
786,785.0,Gustav Andersson,40,0.12,4.8,,4.8,
787,778.0,Gerald Rosales,40,0.12,4.78,-8.86,0.0,
788,788.0,Andreas Hogberg,40,0.12,4.72,-0.59,5.31,
789,786.0,Matthew Cort,40,0.12,4.69,-2.64,2.67,
790,791.0,Jaakko Makitalo,40,0.12,4.67,-0.03,4.7,
791,793.0,Shinichi Akiba,40,0.12,4.66,-2.81,4.83,
792,790.0,Brent Geiberger,40,0.12,4.62,-8.69,5.2,
793,789.0,Jamie McLeary,40,0.12,4.61,-5.23,1.89,
794,798.0,Simon Dunn,40,0.11,4.59,-3.21,4.59,
795,792.0,Michael Long,40,0.11,4.59,-6.14,0.0,
796,794.0,Adam Le Vesconte,40,0.11,4.56,-5.19,0.0,
797,797.0,Steve Wheatcroft,40,0.11,4.55,-3.32,3.49,
798,787.0,Euan Little,40,0.11,4.55,-9.45,1.62,
799,795.0,Rodolfo Gonzalez,40,0.11,4.53,-7.93,3.6,
800,796.0,Todd Fischer,54,0.11,6.09,-10.03,2.29,
801,800.0,Tobias Dier,40,0.11,4.47,-5.11,0.0,
802,804.0,Deane Pappas,40,0.11,4.45,-6.43,3.05,
803,801.0,Edward Rush,50,0.11,5.55,-7.92,3.9,
804,798.0,Hernán Rey,41,0.11,4.55,-8.84,0.0,
805,907.0,Michael Bradley,40,0.11,4.42,-0.98,4.93,
806,806.0,Taigen Tsumagari,40,0.11,4.41,-0.15,4.56,
806,807.0,Fredrik Ohlsson,40,0.11,4.41,-0.87,4.52,
808,802.0,Kiyoshi Murota,40,0.11,4.41,-10.53,1.44,
809,805.0,Keith Nolan,54,0.11,5.94,-2.41,4.48,
810,808.0,Paul Nilbrink,40,0.11,4.39,-1.33,3.32,
810,812.0,Udorn Duangdecha,40,0.11,4.39,,4.39,
812,802.0,Todd Demsey,57,0.11,6.23,-4.85,2.83,
813,809.0,Pablo Del Grosso,40,0.11,4.36,-3.02,3.21,
814,810.0,Anthony Snobeck,53,0.11,5.73,-7.68,4.44,
815,811.0,Stephen Gangluff,40,0.11,4.29,-10.62,1.2,
816,814.0,Michele Reale,40,0.11,4.26,-0.66,4.62,
817,814.0,Gustavo Rojas,42,0.11,4.43,-4.5,1.2,
818,816.0,Kyung-Nam Kang,40,0.1,4.19,-7.5,0.0,
819,817.0,Sandy Lyle,40,0.1,4.17,-3.62,3.0,
820,813.0,Jim McGovern,56,0.1,5.81,-9.55,0.0,
821,821.0,Robert Harris,40,0.1,4.08,-0.12,4.2,
822,819.0,Maochang Sung,40,0.1,4.06,-3.51,1.82,
823,821.0,Andrew Butterfield,52,0.1,5.26,-3.79,4.75,
824,827.0,Gareth Shaw,40,0.1,4.02,-0.07,4.09,
825,821.0,David Carter,49,0.1,4.92,-9.17,1.2,
826,829.0,Dave Schultz,40,0.1,4.0,-0.66,4.66,
827,818.0,Camilo Benedetti,40,0.1,3.99,-5.86,1.23,
828,824.0,Tripp Isenhour,55,0.1,5.47,-15.6,1.47,
828,826.0,Brandon Pieters,40,0.1,3.98,-3.23,4.9,
830,820.0,Bob Burns,52,0.1,5.17,-7.58,0.0,
831,828.0,Anthony Rodriguez,40,0.1,3.97,-4.04,2.4,
832,831.0,Richard Scott,40,0.1,3.95,-0.13,4.08,
833,834.0,Louis Moolman,40,0.1,3.91,-1.83,5.74,
834,831.0,Boonchu Ruangkit,40,0.1,3.9,-2.87,0.0,
835,835.0,Hyung-Sung Kim,40,0.1,3.9,-2.47,2.59,
836,824.0,Miguel Angel Carballo,57,0.1,5.55,-13.24,1.31,
836,831.0,Larry Mize,40,0.1,3.9,-4.71,4.44,
838,838.0,Lee In-woo,40,0.1,3.88,-0.61,3.24,
839,840.0,Jim Herman,40,0.1,3.87,-0.1,3.96,
840,842.0,Masao Nakajima,40,0.1,3.82,-0.39,4.21,
841,830.0,Titch Moore,40,0.09,3.79,-9.16,1.39,
842,843.0,Geoffrey Sisk,40,0.09,3.78,-0.4,4.18,
843,837.0,Jeff Sluman,40,0.09,3.77,-25.15,0.0,
843,836.0,Keng-Chi Lin,57,0.09,5.37,-17.85,0.0,
845,839.0,Paul Azinger,40,0.09,3.76,-12.97,3.48,
846,845.0,Marco Crespi,40,0.09,3.72,-2.94,2.16,
847,848.0,Jason Enloe,48,0.09,4.46,-8.22,3.39,
847,841.0,John Kimbell,54,0.09,5.02,-8.86,0.0,
849,846.0,Andrew Dresser,40,0.09,3.7,-1.75,3.11,
850,844.0,Simon Hurd,41,0.09,3.75,-11.13,1.44,
851,851.0,Hendrick Buhrmann,47,0.09,4.29,-6.58,5.38,
852,847.0,Jamie Lovemark,40,0.09,3.63,-6.08,0.0,
853,849.0,Tim Milford,54,0.09,4.87,-8.78,2.58,
854,853.0,Anthony Summers,40,0.09,3.59,-2.13,1.31,
855,853.0,Tino Schuster,40,0.09,3.58,-1.97,2.19,
856,857.0,Rich Morris,40,0.09,3.55,-1.92,2.89,
857,859.0,Anders Hultman,40,0.09,3.55,-1.8,2.43,
857,852.0,Joey Sindelar,40,0.09,3.55,-15.26,0.0,
859,855.0,Toni Karjalainen,45,0.09,3.99,-7.22,1.62,
859,860.0,Ben Evans,40,0.09,3.54,-0.66,4.2,
861,858.0,Brock Mackenzie,48,0.09,4.22,-8.38,0.0,
862,861.0,Christophe Brazillier,46,0.09,4.02,-2.92,2.61,
863,863.0,Terry Price,40,0.09,3.5,-1.3,4.8,
864,856.0,Omar Sandys,40,0.09,3.49,-5.48,1.82,
864,864.0,Sebastián Saavedra,40,0.09,3.49,-1.19,2.28,
866,850.0,Airil-rizman Zahari,42,0.09,3.65,-9.35,1.39,
867,862.0,Tatsuya Mitsuhashi,40,0.09,3.47,-4.53,0.0,
