RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,TOP 10,1ST,2ND,3RD
T37,T35,Chris Stroud,4,,1.0,
T37,T35,Sung Kang,4,1.0,,
T37,T35,Vaughn Taylor,4,,,
T37,T35,Tiger Woods,4,1.0,,
T54,T54,Jim Furyk,3,,1.0,
T54,T54,Aaron Baddeley,3,,1.0,
T54,T54,Henrik Stenson,3,,,
T54,T54,D.J. Trahan,3,,,
T54,T54,Kevin Na,3,1.0,,
T54,T54,Graeme McDowell,3,1.0,,
T54,T54,Pat Perez,3,,,
T54,T54,Jhonattan Vegas,3,,,1.0
T54,T54,Nick Watney,3,,,
T54,T54,Francesco Molinari,3,1.0,,1.0
T54,T54,Bubba Watson,3,,,
T54,T54,Danny Lee,3,,1.0,
T54,T54,Kiradech Aphibarnrat,3,,,1.0
T54,T54,Brian Stuard,3,,,
T54,T54,Byeong Hun An,3,,,1.0
T54,T54,Roger Sloan,3,,1.0,
T54,T54,Carlos Ortiz,3,,,1.0
T54,T54,Keegan Bradley,3,,1.0,
T54,T54,Tyrrell Hatton,3,,,
T54,T54,Andrew Putnam,3,,1.0,1.0
T54,T54,Chesson Hadley,3,,1.0,
T54,T54,Keith Mitchell,3,1.0,,
T54,T54,Kelly Kraft,3,,1.0,
T54,T54,Cameron Smith,3,,,
T54,T54,Harold Varner III,3,,,1.0
T54,T54,Adam Schenk,3,,,
T54,T54,Sam Burns,3,,,1.0
T54,T54,Sebastián Muñoz,3,,,
T54,T54,Collin Morikawa,3,1.0,1.0,
T54,T54,Wyndham Clark,3,,,
T54,T54,Cameron Champ,3,1.0,,
T54,T54,J.T. Poston,3,1.0,,
T86,T86,Denny McCarthy,2,,,
T86,T86,Matt Wallace,2,,,1.0
T86,T86,Sam Ryder,2,,,1.0
T86,T86,Chase Wright,2,,,
T86,T86,Bud Cauley,2,,,
T86,T86,Adam Long,2,1.0,,
T86,T86,Max Homa,2,1.0,,
T86,T86,Wes Roach,2,,,1.0
T86,T86,J.J. Spaun,2,,,1.0
T86,T86,Matt Fitzpatrick,2,,1.0,
T86,T86,Talor Gooch,2,,,1.0
T86,T86,Austin Cook,2,,,
T86,T86,Joey Garber,2,,,
T86,T86,Dominic Bozzelli,2,,,
T86,T86,Roberto Díaz,2,,,
T86,T86,Mackenzie Hughes,2,,1.0,
T86,T86,Robert Streb,2,,,1.0
T86,T86,Russell Knox,2,,,
T86,T86,Shawn Stefani,2,,,
T86,T86,Cameron Tringale,2,,,
T86,T86,Joel Dahmen,2,,1.0,
T86,T86,Emiliano Grillo,2,,1.0,
T86,T86,Danny Willett,2,,,
T86,T86,Roberto Castro,2,,,
T86,T86,Kevin Tway,2,1.0,,
T86,T86,K.H. Lee,2,,,1.0
T86,T86,C.T. Pan,2,1.0,,1.0
T86,T86,Scott Stallings,2,,,1.0
T86,T86,Branden Grace,2,,1.0,
T86,T86,Peter Uihlein,2,,,
T86,T86,Brice Garnett,2,,,
T86,T86,Bronson Burgoon,2,,1.0,
T86,T86,Matt Jones,2,,,
T86,T86,Rafa Cabrera Bello,2,,,2.0
T86,T86,Ryan Moore,2,,1.0,1.0
T86,T86,J.B. Holmes,2,1.0,,
T86,T86,Seamus Power,2,,,
T86,T86,Matt Every,2,,1.0,1.0
T86,T86,Nate Lashley,2,1.0,,
T86,T86,Josh Teater,2,,,
T86,T86,Bill Haas,2,,,
T86,T86,Jason Dufner,2,,,
T86,T86,Charley Hoffman,2,,1.0,
T86,T86,Phil Mickelson,2,1.0,1.0,
T86,T86,Brian Gay,2,,,1.0
T131,T131,Lee Westwood,1,,,
T131,T131,Vijay Singh,1,,,
T131,T131,Ryan Armour,1,,,
T131,T131,J.J. Henry,1,,,
T131,T131,Ben Crane,1,,,
T131,T131,Nick Taylor,1,,,
T131,T131,Jonathan Byrd,1,,,
T131,T131,George McNeill,1,,,
T131,T131,Luke Donald,1,,,
T131,T131,Zach Johnson,1,,,
T131,T131,Sean O'Hair,1,,,
T131,T131,K.J. Choi,1,,,
T131,T131,Davis Love III,1,,,
T131,T131,Martin Kaymer,1,,,1.0
T131,T131,"Ted Potter, Jr.",1,,,
T131,T131,Jonas Blixt,1,,,
T131,T131,Justin Harding,1,,,
T131,T131,Joost Luiten,1,,,
T131,T131,Ryan Blaum,1,,,
T131,T131,Charl Schwartzel,1,,,
T131,T131,Johnson Wagner,1,,1.0,
T131,T131,David Hearn,1,,,
T131,T131,Billy Hurley III,1,,,
T131,T131,Sam Saunders,1,,,
T131,T131,Kyle Stanley,1,,,
T131,T131,Dylan Frittelli,1,1.0,,
T131,T131,Patton Kizzire,1,,,
T131,T131,Kevin Chappell,1,,,
T131,T131,Anirban Lahiri,1,,,
T131,T131,Jim Herman,1,1.0,,
T131,T131,Russell Henley,1,,1.0,
T131,T131,Thorbjørn Olesen,1,,,
T131,T131,Lucas Bjerregaard,1,,,
T131,T131,Zack Sucher,1,,1.0,
T131,T131,Andrew Landry,1,,,1.0
T131,T131,Peter Malnati,1,,,
T131,T131,Scott Langley,1,,,
T131,T131,Hudson Swafford,1,,,1.0
T131,T131,John Chin,1,,,1.0
T131,T131,Tom Hoge,1,,,
T131,T131,Martin Trainer,1,1.0,,
T131,T131,Brandon Harkins,1,,,
T131,T131,Eddie Pepperell,1,,,1.0
T131,T131,Haotong Li,1,,,
T131,T131,Daniel Berger,1,,1.0,
T131,T131,Erik van Rooyen,1,,,
T131,T131,Tyler Duncan,1,,,
T131,T131,Austen Truslow,1,,,
T131,T131,Viktor Hovland,1,,,
T131,T131,Richy Werenski,1,,,1.0
T131,T131,Shubhankar Sharma,1,,,
T131,T131,Patrick Rodgers,1,,1.0,
T131,T131,Jim Knous,1,,,
T131,T131,David Lipsky,1,,,
T131,T131,Curtis Luck,1,,,
T131,T131,Whee Kim,1,,,
T131,T131,Kramer Hickok,1,,,
T131,T131,Anders Albertson,1,,,
T131,T131,Charlie Danielson,1,,,
T131,T131,Hank Lebioda,1,,,
T131,T131,Seth Reeves,1,,,
T131,T131,Sam Horsfield,1,,,
T131,T131,Doc Redman,1,,1.0,
T131,T131,Chip McDaniel,1,,,
T131,T131,Matthew Wolff,1,1.0,,
T131,T131,Robert MacIntyre,1,,,
T131,T131,Dylan Meyer,1,,,
T131,T131,Sepp Straka,1,,,1.0
T131,T131,Aaron Wise,1,,,
