RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,EVENTS,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED,COUNTRY
49,48.0,Cameron Smith,52,2.37,123.01,-59.73,66.77,
50,52.0,Joaquin Niemann,52,2.35,122.27,-37.42,63.5,
51,54.0,Phil Mickelson,46,2.31,106.31,-50.59,67.44,
52,49.0,Christiaan Bezuidenhout,52,2.31,120.12,-30.1,65.68,
53,53.0,Victor Perez,49,2.27,111.47,-40.62,33.73,
54,55.0,Tom Lewis,52,2.26,117.34,-45.3,52.6,
55,56.0,Jason Kokrak,52,2.25,116.97,-40.8,56.73,
56,50.0,Francesco Molinari,40,2.23,89.36,-113.78,1.4,
57,65.0,Mackenzie Hughes,52,2.22,115.51,-15.2,96.8,
58,57.0,Byeong Hun An,52,2.21,114.73,-56.85,44.23,
59,58.0,Ian Poulter,52,2.13,110.82,-60.03,43.83,
60,60.0,Joel Dahmen,52,2.11,109.71,-33.56,67.02,
61,59.0,Jazz Janewattananond,52,2.11,109.69,-49.33,19.01,
62,64.0,Shugo Imahira,52,2.1,109.22,-54.11,3.52,
63,61.0,Graeme McDowell,49,2.1,102.85,-31.09,69.94,
64,62.0,Bubba Watson,50,2.08,104.21,-65.35,64.63,
65,63.0,Rasmus Hojgaard,40,2.07,82.62,-8.0,56.28,
66,66.0,Adam Hadwin,48,2.05,98.47,-45.25,28.23,
67,69.0,Jordan Spieth,48,2.02,97.19,-51.49,29.68,
68,67.0,Sung Kang,52,1.99,103.61,-35.16,52.85,
69,68.0,Rafa Cabrera Bello,52,1.98,103.08,-62.54,25.94,
70,70.0,Corey Conners,52,1.97,102.69,-38.58,35.49,
71,73.0,Lanto Griffin,52,1.96,101.82,-24.32,57.46,
72,71.0,J.T. Poston,52,1.93,100.44,-33.55,40.23,
73,72.0,Brandt Snedeker,52,1.91,99.32,-55.5,32.84,
74,75.0,Cameron Champ,52,1.87,97.42,-36.45,42.14,
75,80.0,Sebastián Muñoz,52,1.86,96.82,-26.88,47.75,
76,74.0,Adam Long,52,1.82,94.53,-27.97,51.3,
77,76.0,Thomas Pieters,47,1.77,83.25,-36.86,29.78,
78,77.0,Max Homa,52,1.77,92.02,-25.37,51.58,
79,78.0,Lucas Herbert,45,1.74,78.14,-24.2,64.38,
80,79.0,Thomas Detry,52,1.7,88.59,-26.21,44.33,
81,81.0,Michael Lorenzo-Vera,40,1.66,66.33,-32.12,11.96,
82,82.0,Shaun Norris,52,1.65,86.04,-37.48,14.82,
83,83.0,Charles Howell III,52,1.63,85.0,-46.3,21.3,
84,84.0,Sam Horsfield,50,1.63,81.41,-18.07,59.19,
85,85.0,Matthias Schwab,52,1.59,82.65,-29.7,20.25,
86,86.0,Si Woo Kim,52,1.59,82.56,-38.48,41.4,
87,88.0,Robert MacIntyre,52,1.59,82.49,-32.28,13.28,
88,123.0,Martin Kaymer,51,1.57,80.24,-27.56,41.0,
89,87.0,Keegan Bradley,52,1.56,81.22,-59.94,22.89,
90,89.0,Alex Noren,52,1.56,81.1,-53.19,41.82,
91,90.0,Paul Waring,40,1.55,61.92,-29.82,7.92,
92,91.0,Chan Kim,40,1.54,61.69,-20.98,2.55,
93,95.0,Jim Herman,48,1.54,73.97,-7.61,58.83,
94,93.0,Matt Jones,52,1.53,79.6,-24.2,25.59,
95,94.0,Dylan Frittelli,52,1.53,79.58,-30.53,32.93,
96,103.0,Brendan Steele,50,1.52,76.22,-13.47,69.66,
97,97.0,Doc Redman,43,1.52,65.46,-13.07,37.13,
98,96.0,Kurt Kitayama,51,1.52,77.31,-31.07,18.54,
99,142.0,Rikuya Hoshino,46,1.52,69.72,-28.88,23.83,
100,101.0,Lucas Glover,50,1.52,75.76,-33.71,18.85,
101,92.0,Andy Sullivan,51,1.51,77.15,-26.19,44.67,
102,105.0,Jorge Campillo,52,1.51,78.43,-35.06,34.8,
103,98.0,Branden Grace,52,1.51,78.39,-37.33,49.4,
104,99.0,Rory Sabbatini,52,1.51,78.28,-32.51,22.81,
105,100.0,Danny Lee,52,1.5,77.85,-33.3,27.71,
106,106.0,Romain Langasque,52,1.5,77.82,-27.06,31.1,
107,111.0,Sami Valimaki,40,1.49,59.47,-6.2,48.27,
108,102.0,Nate Lashley,47,1.48,69.79,-25.22,23.71,
109,107.0,Brian Harman,52,1.46,75.87,-28.63,37.66,
110,104.0,Benjamin Hebert,49,1.45,71.26,-28.23,18.76,
111,109.0,Joohyung Kim,40,1.43,57.27,-11.8,28.15,
112,112.0,Michael Thompson,52,1.42,73.81,-17.51,52.35,
113,113.0,Nick Taylor,52,1.41,73.09,-17.55,52.29,
114,110.0,Haotong Li,52,1.4,72.84,-46.42,17.42,
115,115.0,Harold Varner III,52,1.4,72.55,-27.18,33.32,
116,108.0,Ryo Ishikawa,41,1.4,57.2,-25.13,1.35,
117,114.0,Andrew Putnam,50,1.39,69.31,-54.31,5.0,
118,130.0,Justin Harding,52,1.38,72.0,-46.85,23.0,
119,118.0,Brad Kennedy,40,1.36,54.58,-20.32,19.45,
120,117.0,Jim Furyk,40,1.36,54.48,-32.8,4.92,
121,116.0,Joost Luiten,41,1.35,55.4,-25.42,13.38,
122,120.0,Keith Mitchell,52,1.34,69.51,-36.05,27.2,
123,124.0,Russell Henley,51,1.32,67.54,-19.91,48.58,
124,121.0,Eddie Pepperell,43,1.32,56.56,-50.34,5.33,
125,119.0,Marcus Kinhult,48,1.31,63.06,-28.46,8.15,
126,125.0,Scott Piercy,49,1.31,64.26,-31.53,22.54,
127,122.0,Andrew Landry,52,1.31,67.96,-24.12,53.3,
128,126.0,Troy Merritt,52,1.28,66.71,-24.95,33.28,
129,128.0,Richy Werenski,52,1.28,66.31,-18.29,47.86,
130,127.0,Mark Hubbard,52,1.27,66.22,-15.1,35.52,
131,133.0,Jung-gon Hwang,43,1.26,54.3,-26.21,0.0,
132,131.0,Harry Higgs,52,1.26,65.48,-18.45,28.89,
133,132.0,Vaughn Taylor,52,1.25,64.79,-26.67,15.26,
134,129.0,J.B. Holmes,40,1.25,49.8,-38.3,15.76,
135,134.0,Ryan Moore,46,1.23,56.52,-32.65,20.09,
136,135.0,Luke List,52,1.22,63.65,-32.55,37.45,
137,136.0,Bud Cauley,45,1.22,54.83,-16.23,32.34,
138,138.0,Min Woo Lee,40,1.21,48.44,-10.2,29.88,
139,139.0,Adri Arnaus,52,1.2,62.38,-29.85,20.57,
140,137.0,C.T. Pan,52,1.2,62.31,-42.71,5.3,
141,140.0,Xinjun Zhang,52,1.2,62.14,-22.11,19.75,
142,141.0,Talor Gooch,52,1.19,61.9,-17.57,39.79,
143,143.0,Will Zalatoris,40,1.19,47.43,-3.26,41.73,
144,144.0,Charley Hoffman,51,1.18,60.3,-26.51,34.94,
145,230.0,John Catlin,52,1.17,61.08,-22.11,39.41,
146,145.0,Tom Hoge,52,1.16,60.52,-16.46,38.95,
147,160.0,George Coetzee,52,1.16,60.4,-17.66,32.91,
148,146.0,Emiliano Grillo,52,1.15,59.74,-40.34,26.81,
149,147.0,Carlos Ortiz,52,1.14,59.46,-19.74,20.09,
150,150.0,Tyler Duncan,52,1.12,58.39,-15.14,23.97,
151,149.0,David Lipsky,52,1.12,58.28,-19.78,33.38,
152,151.0,Robby Shelton,52,1.11,57.89,-18.21,23.37,
153,148.0,Andrea Pavan,52,1.11,57.61,-39.0,0.0,
154,154.0,Sepp Straka,52,1.08,56.22,-17.42,32.65,
155,164.0,Guido Migliozzi,48,1.08,51.82,-20.77,11.04,
156,153.0,Gunn Charoenkul,51,1.08,55.0,-16.68,15.47,
157,152.0,JC Ritchie,40,1.08,43.02,-18.4,23.62,
158,155.0,Henrik Norlander,52,1.07,55.82,-13.9,34.25,
159,156.0,Brian Stuard,52,1.06,55.17,-22.85,14.99,
160,163.0,Taylor Pendrith,40,1.06,42.23,-5.3,29.99,
161,157.0,Gavin Kyle Green,52,1.05,54.57,-17.65,32.68,
162,186.0,Mikumu Horikawa,52,1.05,54.36,-21.61,12.62,
163,159.0,Francesco Laporta,46,1.04,47.9,-17.49,5.21,
164,158.0,Ryan Fox,52,1.04,54.07,-30.9,28.32,
165,162.0,Pat Perez,46,1.04,47.78,-23.06,12.16,
166,165.0,Davis Riley,40,1.01,40.42,-3.07,38.3,
167,167.0,Jhonattan Vegas,49,1.01,49.48,-24.02,20.14,
168,166.0,Renato Paratore,52,1.01,52.35,-12.56,31.62,
169,161.0,Wade Ormsby,48,1.0,48.01,-15.66,26.82,
170,169.0,Calum Hill,46,0.99,45.36,-18.38,7.81,
171,170.0,Sam Burns,52,0.98,51.06,-22.04,31.23,
172,171.0,Sebastian Soderberg,52,0.98,50.72,-23.1,11.43,
173,168.0,Matthew Jordan,42,0.97,40.68,-10.98,14.74,
174,172.0,Maverick McNealy,52,0.97,50.34,-9.7,38.51,
175,173.0,Paul Barjon,40,0.96,38.56,-6.41,25.54,
176,175.0,Kris Ventura,43,0.95,40.88,-12.1,14.65,
176,174.0,Wyndham Clark,52,0.95,49.43,-20.03,18.13,
178,176.0,Cameron Tringale,50,0.95,47.51,-12.7,20.66,
179,179.0,Zach Johnson,45,0.95,42.56,-22.09,27.7,
180,177.0,Denny McCarthy,52,0.94,48.75,-24.02,15.17,
181,178.0,Mikko Korhonen,44,0.93,41.0,-27.46,12.76,
182,180.0,Jason Scrivener,52,0.91,47.45,-20.16,9.81,
183,181.0,Andrew Johnston,40,0.91,36.43,-15.29,9.02,
184,183.0,Ryan Armour,52,0.91,47.35,-22.34,24.98,
185,181.0,Scott Brown,52,0.91,47.32,-13.09,33.0,
186,197.0,Garrick Higgo,40,0.89,35.62,-5.88,27.08,
187,184.0,Jordan L Smith,52,0.88,45.9,-24.78,13.53,
188,185.0,Scott Vincent,52,0.88,45.83,-25.24,5.74,
189,190.0,Will Gordon,40,0.88,35.25,-1.84,30.52,
190,187.0,Dean Burmester,52,0.88,45.6,-19.99,28.1,
191,226.0,Antoine Rozner,52,0.88,45.5,-15.24,14.22,
192,189.0,Charl Schwartzel,40,0.87,34.86,-19.1,23.55,
193,191.0,Patrick Rodgers,52,0.87,45.07,-15.73,37.51,
194,193.0,Pablo Larrazabal,50,0.86,43.02,-16.74,11.04,
195,188.0,Lucas Bjerregaard,52,0.86,44.61,-46.46,0.0,
196,192.0,Brandon Stone,52,0.85,44.27,-24.6,24.53,
197,198.0,Ross Fisher,47,0.85,39.84,-18.79,22.6,
198,194.0,Cam Davis,52,0.84,43.9,-16.12,30.68,
199,195.0,Jack Senior,52,0.84,43.79,-14.18,19.15,
200,211.0,Jaco Ahlers,40,0.84,33.59,-13.92,15.48,
201,202.0,Brandon Wu,40,0.84,33.53,-1.5,30.16,
202,199.0,Kiradech Aphibarnrat,49,0.84,40.97,-39.88,2.66,
203,199.0,Sebastian Heisele,41,0.83,34.12,-10.39,8.0,
204,225.0,Ryuko Tokimatsu,47,0.83,39.08,-23.42,5.6,
205,214.0,Connor Syme,52,0.83,43.05,-12.94,24.37,
206,196.0,Kyle Stanley,52,0.83,42.96,-44.19,14.83,
206,251.0,Wil Besseling,45,0.83,37.18,-8.5,17.6,
208,201.0,Russell Knox,52,0.82,42.84,-41.13,11.29,
209,203.0,Matthew NeSmith,52,0.82,42.83,-9.12,24.21,
210,204.0,Adam Schenk,52,0.82,42.42,-16.14,21.33,
211,205.0,Scott Stallings,52,0.8,41.52,-16.82,22.75,
212,207.0,Aaron Wise,47,0.8,37.38,-38.32,7.37,
213,215.0,Kazuki Higa,47,0.79,37.21,-17.55,3.59,
214,213.0,Matthew Southgate,52,0.79,40.95,-21.29,3.76,
215,208.0,K.H. Lee,52,0.78,40.74,-15.16,21.75,
216,206.0,Chase Seiffert,47,0.78,36.56,-9.81,22.38,
217,210.0,Richard Sterne,41,0.77,31.5,-18.47,5.2,
217,220.0,Darren Fichardt,48,0.77,36.88,-14.47,29.61,
219,212.0,Rashid Khan,40,0.77,30.73,-11.05,9.12,
220,209.0,Daniel van Tonder,45,0.76,34.35,-12.4,18.81,
221,223.0,Max McGreevy,40,0.74,29.67,-4.58,21.06,
222,219.0,Zack Sucher,40,0.74,29.65,-12.43,3.09,
223,233.0,Adrian Otaegui,52,0.74,38.47,-27.64,21.07,
224,218.0,Sanghyun Park,52,0.74,38.4,-28.31,1.98,
225,221.0,Sam Ryder,52,0.73,38.21,-18.5,23.76,
226,217.0,Kevin Tway,52,0.73,38.13,-32.06,4.3,
227,221.0,Chesson Hadley,52,0.73,38.07,-25.3,14.08,
228,227.0,Scott Jamieson,47,0.73,34.27,-13.24,17.69,
229,224.0,Brendan Jones,40,0.73,29.11,-20.11,0.0,
230,228.0,Brice Garnett,52,0.73,37.82,-19.98,14.97,
231,216.0,Kalle Samooja,52,0.73,37.81,-17.91,9.82,
232,231.0,Zac Blair,52,0.71,37.09,-12.77,9.5,
233,232.0,Nicolas Colsaerts,52,0.71,37.0,-17.14,7.37,
234,261.0,Takumi Kanaya,40,0.7,28.18,-6.85,3.52,
235,229.0,Alexander Björk,49,0.7,34.39,-27.07,16.94,
236,235.0,Andrew Dodt,40,0.7,27.89,-8.46,8.22,
237,255.0,Steven Brown,52,0.69,36.1,-12.86,11.21,
238,237.0,Darius Van Driel,48,0.69,33.09,-14.47,7.14,
239,239.0,Chris Paisley,50,0.69,34.38,-13.52,13.87,
240,238.0,Aaron Rai,52,0.69,35.63,-21.88,8.58,
241,234.0,Yuta Ikeda,46,0.68,31.44,-21.81,2.28,
242,240.0,Seungsu Han,51,0.68,34.79,-15.43,6.15,
243,262.0,Masahiro Kawamura,52,0.68,35.44,-20.73,7.6,
244,243.0,Lee Hodges,50,0.68,33.98,-4.16,29.07,
245,241.0,Adrian Meronk,48,0.68,32.56,-11.03,7.62,
246,242.0,Fabián Gómez,52,0.68,35.17,-13.44,10.37,
247,236.0,Thriston Lawrence,44,0.67,29.69,-10.62,12.64,
248,254.0,Joachim B Hansen,52,0.67,34.95,-25.44,2.94,
249,246.0,Greyson Sigg,40,0.67,26.88,-2.26,24.63,
250,244.0,P. Tangkamolpraser,51,0.67,34.13,-12.57,8.96,
251,247.0,Joseph Bramlett,52,0.67,34.73,-8.91,26.8,
252,245.0,Beau Hossler,52,0.67,34.66,-26.96,16.09,
253,248.0,Scott Harrington,46,0.66,30.4,-9.87,5.87,
254,250.0,Justin Walters,52,0.66,34.3,-12.67,14.4,
255,252.0,Udayan Mane,40,0.65,26.09,-5.73,15.0,
256,253.0,Zander Lombard,52,0.65,33.78,-16.77,6.63,
257,256.0,Joakim Lagergren,49,0.65,31.8,-18.88,5.16,
258,249.0,Thorbjørn Olesen,40,0.64,25.47,-39.64,1.98,
259,259.0,Chris Kirk,40,0.63,25.2,-12.83,19.04,
260,258.0,Anthony Quayle,43,0.63,27.08,-10.4,9.92,
261,265.0,Richie Ramsay,50,0.62,31.0,-12.47,5.54,
262,257.0,Jeff Winther,47,0.62,28.98,-10.69,14.04,
263,263.0,Yi Keun Chang,40,0.61,24.45,-11.28,1.92,
264,266.0,Josh Teater,52,0.61,31.55,-12.99,14.4,
265,260.0,Yosuke Asaji,46,0.61,27.89,-13.11,0.0,
265,268.0,Kousuke Hamamoto,40,0.61,24.25,-6.71,10.22,
267,267.0,Robin Roussel,49,0.61,29.68,-11.75,4.2,
268,270.0,Oliver Farr,45,0.61,27.26,-9.74,8.92,
269,264.0,Ho Sung Choi,52,0.6,31.46,-18.36,0.0,
270,269.0,Nick Watney,51,0.6,30.74,-22.89,7.57,
271,272.0,Dylan Wu,43,0.6,25.79,-4.4,20.42,
272,276.0,Jason Dufner,48,0.6,28.74,-15.99,11.99,
273,271.0,Louis de Jager,52,0.6,31.02,-15.19,11.24,
274,273.0,Prom Meesawat,43,0.59,25.51,-10.52,9.77,
275,274.0,David Kocher,40,0.59,23.71,-4.18,17.45,
276,275.0,Brian Gay,52,0.59,30.69,-22.27,4.28,
277,277.0,Jeongwoo Ham,40,0.59,23.53,-7.43,8.1,
278,281.0,K.T. Kim,44,0.59,25.8,-10.68,0.0,
279,294.0,Robin Sciot-Siegrist,49,0.59,28.7,-7.43,13.6,
280,278.0,Sebi Garcia,48,0.58,28.05,-8.74,8.22,
281,284.0,Soomin Lee,50,0.58,29.13,-11.03,9.0,
282,279.0,Jared Wolfe,51,0.58,29.64,-7.09,19.44,
283,296.0,Tomoharu Otsuki,51,0.58,29.48,-12.09,8.29,
284,280.0,Phachara Khongwatmai,50,0.58,28.8,-8.97,8.49,
285,283.0,Stephan Jaeger,52,0.58,29.93,-11.14,20.59,
286,286.0,Joel Stalter,40,0.57,22.97,-1.37,19.63,
287,285.0,Bo Hoag,52,0.57,29.63,-9.1,11.7,
288,291.0,Richard Mansell,40,0.56,22.38,-5.7,10.8,
289,289.0,Patton Kizzire,52,0.56,29.03,-14.08,12.49,
290,287.0,Peter Malnati,52,0.56,29.01,-15.5,12.51,
291,356.0,Wilco Nienaber,40,0.56,22.26,-1.02,22.13,
292,282.0,Ashun Wu,46,0.56,25.53,-14.44,13.86,
293,288.0,Bronson Burgoon,50,0.55,27.59,-20.33,4.98,
294,295.0,Naoki Sekito,40,0.55,21.94,-8.2,5.22,
295,290.0,Mito Pereira,45,0.55,24.59,-3.2,22.69,
296,292.0,Richard Bland,50,0.55,27.27,-10.46,4.62,
297,298.0,Matthieu Pavon,52,0.54,28.32,-10.34,18.04,
298,297.0,Chris Stroud,51,0.54,27.7,-13.79,6.81,
299,301.0,Roberto Díaz,52,0.54,28.09,-8.05,17.66,
299,293.0,Maverick Antcliff,49,0.54,26.47,-12.03,3.36,
301,303.0,Hiroyuki Fujita,40,0.54,21.47,-9.59,0.0,
302,302.0,Sean Crocker,49,0.54,26.23,-14.48,9.5,
303,322.0,Lorenzo Gagli,51,0.53,27.28,-10.9,13.87,
304,300.0,Marcus Armitage,45,0.53,23.98,-2.82,24.63,
305,324.0,Johannes Veerman,42,0.53,22.36,-10.13,9.26,
306,304.0,Mikael Lindberg,46,0.53,24.22,-3.13,19.4,
307,305.0,Travis Smyth,44,0.53,23.12,-5.58,11.31,
308,299.0,Hiroshi Iwata,41,0.53,21.53,-13.22,1.21,
309,307.0,Hank Lebioda,52,0.52,27.14,-11.46,8.54,
310,310.0,Wes Roach,52,0.52,27.01,-13.1,8.23,
311,308.0,Roger Sloan,52,0.52,26.98,-14.6,5.02,
312,311.0,Josh Younger,40,0.52,20.75,-6.73,0.0,
313,388.0,Ben Kohles,51,0.52,26.38,-5.98,24.04,
314,313.0,Chad Ramey,52,0.52,26.84,-4.44,20.07,
315,315.0,Aaron Baddeley,46,0.52,23.74,-14.93,5.94,
316,312.0,Miguel Tabuena,40,0.52,20.61,-11.02,5.1,
317,306.0,Shota Akiyoshi,43,0.51,22.14,-19.7,0.0,
318,314.0,Callum Shinkwin,44,0.51,22.56,-9.44,7.23,
319,309.0,Stewart Cink,41,0.51,20.79,-23.57,7.71,
320,316.0,Suradit Yongcharoenchai,52,0.5,26.26,-12.03,1.21,
321,317.0,Toshinori Muto,43,0.5,21.63,-11.02,0.0,
322,319.0,Ryosuke Kinoshita,40,0.5,19.88,-7.55,7.12,
323,319.0,Kramer Hickok,52,0.49,25.73,-18.46,5.1,
324,317.0,Joel Sjöholm,47,0.49,23.21,-8.81,1.32,
325,327.0,Richard Lee,43,0.49,21.23,-7.02,8.06,
326,321.0,Trevor Simsby,40,0.49,19.73,-3.02,14.0,
327,323.0,Cormac Sharvin,45,0.48,21.75,-9.55,1.5,
328,325.0,Robert Streb,52,0.48,25.09,-16.48,6.48,
329,326.0,Adilson da Silva,40,0.48,19.18,-10.7,6.87,
330,413.0,Thomas Roseenmoller,40,0.48,19.16,-1.21,17.03,
331,329.0,Dale Whitnell,40,0.48,19.14,-4.71,7.12,
332,330.0,Scott Hend,52,0.47,24.59,-16.55,3.88,
333,332.0,Carl Yuan,52,0.47,24.58,-8.79,10.26,
334,328.0,Oscar Lengden,46,0.47,21.71,-8.02,10.78,
335,333.0,Hudson Swafford,40,0.47,18.62,-8.45,11.14,
336,340.0,Marc Warren,42,0.46,19.5,-3.15,18.0,
337,335.0,David Drysdale,52,0.46,24.1,-12.29,14.4,
338,337.0,Sadom Kaewkanjana,40,0.46,18.52,-8.51,4.82,
339,342.0,Jimmy Walker,46,0.46,21.22,-22.21,9.46,
340,331.0,Martin Laird,45,0.46,20.68,-12.2,6.46,
341,374.0,Zecheng Dou,50,0.46,22.93,-6.93,8.1,
342,336.0,Kelly Kraft,40,0.46,18.33,-18.07,0.0,
343,338.0,Dan McCarthy,51,0.46,23.34,-5.06,17.22,
344,339.0,Shiv Kapur,40,0.46,18.3,-8.04,1.45,
345,341.0,Brandon Hagy,40,0.46,18.24,-5.96,10.56,
346,334.0,Nino Bertasio,49,0.46,22.34,-9.73,6.21,
347,346.0,Mike Hendry,43,0.45,19.35,-5.28,5.3,
348,343.0,Shubhankar Sharma,52,0.45,23.35,-17.02,0.0,
349,345.0,Robert Rock,42,0.45,18.86,-10.89,7.84,
350,350.0,Seth Reeves,52,0.45,23.33,-5.13,20.27,
351,355.0,"Ted Potter, Jr.",50,0.45,22.39,-15.56,13.56,
352,353.0,Paul Haley II,40,0.45,17.9,-1.65,14.56,
353,349.0,Suteepat Prateeptienchai,40,0.45,17.87,-5.59,1.32,
354,351.0,Seonghyeon Kim,40,0.45,17.87,-3.6,9.0,
355,347.0,Ricardo Santos,40,0.44,17.75,-9.3,0.0,
356,357.0,Jack Singh Brar,49,0.44,21.7,-12.89,10.61,
357,354.0,Martin Rohwer,41,0.44,18.1,-6.75,8.81,
358,364.0,Kyung-Nam Kang,46,0.44,20.27,-7.92,5.04,
359,344.0,Julian Suri,40,0.44,17.55,-21.11,0.0,
360,348.0,Augusto Núñez,51,0.44,22.37,-6.32,6.84,
361,358.0,John Chin,50,0.44,21.82,-7.1,15.96,
362,352.0,Adrien Saddier,49,0.43,21.25,-5.27,13.36,
363,423.0,Jamie Donaldson,40,0.43,17.34,-4.21,6.77,
364,360.0,Cameron Percy,44,0.43,19.05,-10.82,3.13,
365,359.0,Satoshi Kodaira,50,0.43,21.56,-24.32,0.0,
366,363.0,Peter Uihlein,52,0.43,22.39,-20.02,7.75,
367,368.0,Richard Jung,40,0.43,17.12,-7.56,1.21,
368,369.0,Ajeetesh Sandhu,40,0.43,17.12,-8.31,0.0,
369,370.0,Ryan Brehm,52,0.43,22.22,-8.87,3.36,
370,365.0,Daijiro Izumida,40,0.43,17.08,-9.09,1.82,
371,366.0,Austin Cook,51,0.43,21.75,-16.98,4.92,
372,367.0,Matthew Griffin,40,0.43,17.05,-11.69,0.0,
372,361.0,Curtis Luck,51,0.43,21.74,-5.68,15.21,
374,372.0,Bryce Easton,52,0.43,22.1,-11.13,2.91,
375,371.0,Matt Every,49,0.42,20.73,-12.02,1.7,
376,375.0,Laurie Canter,48,0.42,20.22,-5.43,10.36,
377,362.0,Anton Karlsson,46,0.42,19.34,-8.62,13.0,
378,376.0,Victor Dubuisson,40,0.42,16.65,-5.54,7.97,
379,373.0,Grant Forrest,52,0.42,21.63,-14.48,8.29,
380,380.0,Seamus Power,52,0.42,21.58,-9.56,11.47,
381,379.0,Sebastian Cappelen,52,0.41,21.49,-9.43,9.84,
382,384.0,Justin Lower,52,0.41,21.47,-5.03,16.79,
383,381.0,Katsumasa Miyamoto,40,0.41,16.5,-7.73,0.0,
384,383.0,Kwanchai Tannin,42,0.41,17.19,-7.2,2.0,
385,392.0,Tim Wilkinson,50,0.41,20.45,-7.32,10.17,
386,385.0,Jonas Blixt,40,0.41,16.25,-10.73,0.0,
387,386.0,D.J. Trahan,40,0.41,16.22,-7.12,2.11,
388,377.0,Niklas Lemke,51,0.41,20.67,-8.8,9.72,
389,815.0,Brett Drewitt,52,0.41,21.06,-1.77,20.49,
390,391.0,Chris Baker,52,0.4,21.02,-6.66,8.55,
391,390.0,Mark Anderson,43,0.4,17.32,-9.34,6.09,
392,396.0,Jaekyeong Lee,40,0.4,16.06,-2.35,9.9,
393,398.0,Kyongjun Moon,43,0.4,17.26,-7.51,4.46,
394,394.0,Bobby Bai,40,0.4,16.03,-5.47,0.0,
395,378.0,Jake McLeod,47,0.4,18.83,-13.36,5.98,
396,382.0,Ignacio Elvira Mijares,52,0.4,20.82,-15.79,3.6,
