RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,EVENTS,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED,COUNTRY
188,190.0,Jarrod Lyle,51,0.93,47.33,-19.11,46.09,
189,192.0,Keiichiro Fukabori,55,0.93,50.94,-46.73,18.67,
190,186.0,Dudley Hart,58,0.92,53.36,-48.93,36.63,
191,189.0,Brian Davis,62,0.92,57.0,-56.32,39.84,
192,185.0,Richard Sterne,50,0.9,45.25,-51.94,25.44,
193,198.0,Kevin Na,45,0.9,40.52,-40.99,24.13,
194,195.0,Charley Hoffman,56,0.9,50.22,-14.43,56.49,
195,193.0,Paul Lawrie,48,0.89,42.88,-30.98,27.58,
196,203.0,Shiv Kapur,47,0.89,41.96,-17.44,26.55,
197,197.0,Darren Fichardt,49,0.89,43.68,-32.42,41.68,
198,199.0,Stephen Leaney,61,0.89,54.27,-43.18,43.86,
199,201.0,Boo Weekley,45,0.88,39.8,-2.08,41.88,
200,194.0,Craig Bowden,51,0.88,44.89,-14.5,43.39,
201,202.0,Graeme Storm,60,0.88,52.63,-43.02,39.31,
202,204.0,Hunter Mahan,65,0.88,56.99,-36.05,51.7,
203,200.0,Emanuele Canonica,54,0.87,47.18,-27.7,33.46,
204,214.0,Charlie Wi,53,0.85,45.29,-20.5,50.81,
205,207.0,Johan Axgren,51,0.85,43.29,-18.4,49.08,
206,215.0,Carlos Franco,58,0.84,48.86,-67.45,26.95,
207,211.0,David Drysdale,50,0.84,42.05,-16.74,38.94,
208,213.0,Marcel Siem,50,0.84,41.92,-24.72,37.64,
209,217.0,Rich Beem,54,0.84,45.27,-30.31,38.15,
210,209.0,Mike Putnam,40,0.84,33.44,-7.58,30.1,
211,210.0,Philip Archer,57,0.83,47.53,-16.91,46.43,
212,191.0,Tim Petrovic,64,0.83,53.35,-65.41,31.97,
212,206.0,Prom Meesawat,50,0.83,41.68,-12.45,39.16,
214,216.0,Scott Strange,40,0.83,33.23,-10.64,30.06,
215,212.0,Kevin Sutherland,55,0.83,45.5,-35.31,36.13,
216,205.0,Jarmo Sandelin,55,0.83,45.38,-13.71,51.88,
217,218.0,Kiyoshi Maita,55,0.82,45.14,-21.7,35.35,
218,226.0,Mamo Osanai,55,0.8,43.79,-15.75,39.43,
219,219.0,Rafael Echenique,40,0.79,31.72,-2.22,33.3,
220,220.0,Briny Baird,58,0.79,45.95,-46.06,37.22,
221,225.0,Alejandro Cañizares,40,0.79,31.54,,31.54,
222,224.0,Kent Jones,64,0.78,50.07,-28.89,43.18,
223,221.0,Damian McGrane,63,0.78,49.19,-25.13,39.16,
224,233.0,J.P. Hayes,42,0.78,32.76,-16.11,25.28,
225,230.0,J.L. Lewis,47,0.78,36.61,-43.57,20.54,
226,229.0,Gaurav Ghei,41,0.78,31.93,-6.72,29.15,
227,227.0,Wen-Tang Lin,40,0.78,31.13,-5.26,26.97,
228,208.0,Simon Wakefield,61,0.78,47.37,-32.92,41.32,
229,222.0,Peter Hedblom,49,0.77,37.76,-29.9,22.64,
230,231.0,Will MacKenzie,57,0.77,43.62,-8.13,40.0,
231,228.0,Bob Tway,51,0.76,38.91,-47.59,17.01,
232,232.0,Yasuharu Imano,56,0.76,42.33,-40.19,2.21,
233,236.0,Matt Kuchar,49,0.75,36.95,-18.4,32.71,
234,239.0,Jonathan Kaye,56,0.75,42.16,-58.44,28.1,
235,234.0,Omar Uresti,56,0.75,42.02,-22.09,35.26,
236,223.0,Bill Haas,58,0.75,43.47,-21.92,46.68,
237,467.0,Tatsuhiko Ichihara,40,0.74,29.76,-2.74,29.78,
238,238.0,Chinnarat Phadungsil,40,0.74,29.66,-3.88,27.54,
239,243.0,Robert Gamez,58,0.74,42.84,-38.77,24.31,
240,237.0,Jose-Filipe Lima,52,0.74,38.39,-26.2,34.23,
241,242.0,Nozomi Kawahara,51,0.74,37.56,-21.08,27.59,
242,235.0,Grégory Bourdy,49,0.74,36.02,-20.86,26.71,
243,240.0,"Wes Short, Jr.",58,0.73,42.53,-38.39,13.46,
244,244.0,Cliff Kresge,53,0.73,38.63,-9.17,41.55,
245,241.0,Johnson Wagner,54,0.72,38.93,-11.34,44.62,
246,249.0,Brandt Snedeker,51,0.71,36.32,-9.42,37.61,
247,247.0,Stephen Gallacher,50,0.71,35.6,-56.89,28.66,
248,246.0,Mark Wilson,50,0.71,35.54,-23.52,25.29,
249,245.0,Arjun Atwal,57,0.7,40.02,-41.55,29.86,
250,250.0,Mark Pilkington,50,0.7,34.85,-3.14,36.38,
251,252.0,Jeff Quinney,52,0.7,36.17,-8.21,40.12,
252,248.0,Toshinori Muto,45,0.69,31.26,-4.94,32.81,
253,251.0,Takuya Taniguchi,54,0.68,36.97,-25.93,22.38,
254,257.0,Duffy Waldorf,56,0.68,37.87,-41.64,32.69,
255,254.0,Adrien Mörk,40,0.68,27.05,-1.78,28.83,
256,253.0,John Cook,49,0.68,33.12,-15.54,28.6,
257,259.0,Ryoken Kawagishi,58,0.67,38.99,-44.4,16.06,
258,262.0,Tadahiro Takayama,53,0.67,35.61,-34.93,6.01,
259,263.0,Brian Bateman,58,0.67,38.72,-24.82,30.86,
260,261.0,Jean-Francois Remesy,45,0.67,30.03,-37.0,14.18,
261,258.0,Lee Janzen,54,0.66,35.78,-25.77,30.67,
262,255.0,Martin Erlandsson,50,0.66,33.07,-14.19,22.78,
263,264.0,Gavin Coles,53,0.66,34.94,-12.67,31.67,
264,269.0,Jeff Gove,55,0.65,35.66,-12.12,36.37,
265,267.0,Paul Azinger,52,0.64,33.53,-19.59,33.18,
266,255.0,Tag Ridings,64,0.64,41.24,-42.65,25.68,
267,265.0,Michael Sim,40,0.64,25.66,-2.86,28.53,
268,260.0,Juan Parron,40,0.64,25.58,-5.44,31.02,
269,270.0,Jason Dufner,53,0.63,33.5,-11.12,36.14,
270,272.0,Keng-Chi Lin,67,0.63,42.11,-25.45,20.92,
271,271.0,Brendan Jones,56,0.63,35.18,-35.16,32.92,
272,277.0,Brenden Pappas,45,0.63,28.19,-17.87,27.86,
273,316.0,I J Jang,44,0.62,27.44,-17.1,13.78,
274,273.0,Kyron Sullivan,53,0.62,33.04,-10.37,35.1,
275,289.0,Nobuhiro Masuda,57,0.62,35.3,-14.7,32.92,
276,278.0,Scott Gutschewski,55,0.62,34.0,-17.58,26.2,
277,276.0,Joey Snyder III,40,0.61,24.53,-24.57,1.52,
278,284.0,Cameron Beckman,54,0.61,33.07,-28.86,23.29,
279,274.0,Nick Price,40,0.61,24.48,-35.64,11.39,
280,293.0,Ryuichi Oda,52,0.61,31.77,-20.78,17.67,
281,268.0,Peter Lawrie,57,0.61,34.66,-28.46,23.25,
282,286.0,Wei-tze Yeh,56,0.61,34.04,-21.43,30.29,
283,281.0,James Heath,49,0.61,29.74,-5.11,28.16,
284,279.0,Terry Pilkadaris,50,0.6,29.95,-27.59,21.14,
285,282.0,Robert-Jan Derksen,53,0.6,31.73,-28.91,17.14,
286,285.0,Stephen Gangluff,40,0.6,23.94,-6.48,23.42,
287,319.0,Chawalit Plaphol,63,0.59,37.34,-25.23,24.54,
288,297.0,Mathias Grönberg,57,0.59,33.71,-23.38,32.16,
289,288.0,Tripp Isenhour,49,0.59,28.95,-10.92,39.22,
290,291.0,Darron Stiles,57,0.59,33.62,-15.7,27.2,
291,290.0,James Hepworth,45,0.59,26.49,-6.14,26.68,
292,292.0,Mattias Eliasson,46,0.59,27.04,-16.49,23.42,
293,298.0,José Coceres,40,0.59,23.4,-21.5,21.48,
294,287.0,Rocco Mediate,42,0.58,24.56,-24.13,8.27,
295,266.0,Tatsuhiko Takahashi,47,0.58,27.47,-15.95,17.25,
296,295.0,Marco Dawson,53,0.58,30.96,-13.1,20.77,
297,280.0,David Branshaw,54,0.58,31.51,-16.14,33.65,
298,294.0,Toshi Izawa,52,0.58,30.2,-34.94,4.85,
299,300.0,Alvaro Quiros,40,0.58,23.19,-2.59,25.78,
300,296.0,Yusaku Miyazato,53,0.58,30.71,-12.76,23.99,
301,283.0,Grégory Havret,54,0.58,31.21,-38.48,15.0,
302,305.0,Frankie Minoza,43,0.58,24.81,-8.52,21.13,
303,299.0,César Monasterio,48,0.58,27.61,-8.21,27.78,
304,302.0,Christian Nilsson,40,0.57,22.98,-3.76,23.6,
305,275.0,Loren Roberts,40,0.57,22.97,-40.98,8.86,
306,303.0,Scott McCarron,40,0.57,22.9,-38.15,8.22,
307,315.0,Mardan Mamat,48,0.57,27.24,-10.9,29.56,
308,307.0,Lee Slattery,52,0.56,29.32,-18.9,30.6,
309,304.0,Marcus Fraser,55,0.56,30.97,-26.67,27.98,
310,314.0,Wen-Teh Lu,40,0.56,22.44,-11.56,14.29,
311,308.0,Anton Haig,40,0.56,22.38,-3.1,22.66,
312,310.0,Ignacio Garrido,48,0.56,26.75,-8.55,26.72,
313,312.0,Jeff Overton,40,0.56,22.26,-3.47,25.72,
314,308.0,Chapchai Nirat,40,0.55,22.14,-6.35,19.54,
315,306.0,Andrew McLardy,51,0.55,28.1,-21.35,19.76,
316,313.0,Peter Gustafsson,53,0.55,29.08,-20.44,16.57,
317,330.0,Rahil Gangjee,43,0.55,23.57,-3.08,23.8,
318,318.0,Phillip Price,48,0.55,26.31,-24.38,19.37,
319,321.0,Chad Collins,51,0.55,27.83,-6.22,28.65,
320,331.0,Simon Yates,40,0.54,21.78,-17.55,13.8,
321,311.0,Christian Cévaër,52,0.54,28.28,-22.38,24.91,
322,332.0,Bryce Molder,50,0.54,27.12,-1.66,27.52,
323,324.0,Jim Rutledge,52,0.54,28.18,-8.02,35.22,
324,326.0,Doug Barron,52,0.54,28.09,-23.85,18.92,
325,301.0,Jay Haas,40,0.54,21.58,-49.88,12.05,
326,323.0,Oliver Wilson,53,0.54,28.59,-16.85,16.66,
327,327.0,Chris Rodgers,40,0.54,21.5,-8.55,25.7,
328,328.0,Gary Murphy,55,0.54,29.54,-15.84,23.34,
328,328.0,Rafa Cabrera Bello,40,0.54,21.49,-2.18,23.66,
330,322.0,John Merrick,40,0.54,21.41,-2.99,24.4,
331,325.0,James Kingston,56,0.53,29.59,-34.22,11.78,
332,335.0,Craig Kanada,40,0.53,21.13,-2.2,22.67,
333,336.0,Robert Damron,59,0.53,31.15,-33.45,21.75,
334,341.0,Glen Day,59,0.53,30.98,-16.18,24.37,
335,337.0,Ross Fisher,55,0.52,28.77,-12.45,24.22,
336,320.0,Dinesh Chand,55,0.52,28.55,-38.13,3.04,
337,340.0,John Huston,58,0.52,30.08,-32.73,21.16,
338,338.0,Gary Emerson,59,0.51,30.37,-22.3,25.4,
339,361.0,Masaya Tomida,46,0.51,23.48,-4.88,23.11,
340,333.0,Steven Conran,49,0.51,24.93,-41.17,5.44,
341,339.0,Shane Bertsch,60,0.5,30.08,-16.12,35.2,
342,342.0,Barry Lane,52,0.5,25.94,-43.16,6.61,
343,344.0,Robert Garrigus,47,0.5,23.35,-4.17,26.0,
344,346.0,Gareth Davies,52,0.5,25.77,-6.8,24.9,
345,423.0,Toru Suzuki,54,0.5,26.76,-29.05,15.73,
346,334.0,Warren Abery,40,0.5,19.8,-14.59,21.64,
347,348.0,Jess Daley,40,0.49,19.57,-3.46,22.27,
348,350.0,Michael Allen,55,0.49,26.79,-34.59,18.23,
349,357.0,Miles Tunnicliff,51,0.49,24.84,-28.75,15.73,
350,355.0,Brent Geiberger,51,0.49,24.81,-38.49,24.94,
351,352.0,Rich Bland,51,0.49,24.79,-13.87,21.07,
352,343.0,Jean-Francois Lucquin,53,0.49,25.75,-16.0,22.22,
353,355.0,Bubba Dickerson,58,0.48,28.11,-5.17,31.18,
354,351.0,Brad Kennedy,51,0.48,24.69,-11.94,22.93,
355,317.0,Tommy Armour III,54,0.48,26.04,-42.31,17.9,
356,359.0,Sam Walker,54,0.48,25.92,-7.35,26.02,
357,360.0,Mikael Lundberg,40,0.48,19.19,-9.69,9.78,
358,354.0,Garry Houston,64,0.48,30.59,-13.46,26.62,
359,362.0,Wayne Perske,40,0.48,19.05,-6.42,23.37,
359,370.0,Anthony Kang,51,0.48,24.29,-5.16,22.59,
361,349.0,Felipe Aguilar,40,0.48,19.02,-1.84,20.86,
362,358.0,Chris Riley,52,0.47,24.66,-35.67,22.0,
363,363.0,Ian Woosnam,40,0.47,18.96,-15.69,12.39,
364,353.0,Richard Finch,53,0.47,25.03,-18.49,20.62,
365,366.0,Parker McLachlin,40,0.47,18.77,-4.49,23.27,
366,368.0,Kane Webber,40,0.47,18.72,-2.09,20.81,
367,369.0,Alex Cejka,64,0.47,29.81,-51.15,22.99,
368,347.0,Alastair Forsyth,50,0.46,23.04,-33.19,18.5,
369,364.0,Benn Barham,52,0.46,23.94,-9.85,19.55,
370,373.0,Mikko Ilonen,47,0.46,21.61,-9.04,22.06,
371,367.0,Lee James,52,0.46,23.87,-5.96,24.86,
372,375.0,Toni Karjalainen,41,0.46,18.71,-6.53,15.41,
373,365.0,Jerry Smith,54,0.46,24.62,-13.87,25.47,
374,371.0,Tom Whitehouse,47,0.46,21.41,-10.98,22.22,
375,372.0,Peter Tomasulo,49,0.45,22.27,-12.92,10.29,
376,374.0,Andrew Coltart,55,0.45,24.96,-14.22,22.16,
377,377.0,Jaime Spence,42,0.45,18.9,-14.21,11.23,
378,379.0,Nick Flanagan,40,0.45,17.96,-7.4,18.68,
379,384.0,Hendrick Buhrmann,46,0.45,20.54,-10.95,17.29,
380,382.0,Bob May,40,0.45,17.82,-2.36,20.18,
381,376.0,David Duval,45,0.44,20.01,-8.43,20.16,
382,378.0,Hank Kuehne,40,0.44,17.7,-30.95,1.3,
382,385.0,Paul Gow,60,0.44,26.56,-17.15,21.87,
384,387.0,Ian Leggatt,44,0.44,19.47,-1.78,18.2,
385,389.0,Marcus Higley,54,0.44,23.6,-5.09,24.94,
386,383.0,Wade Ormsby,59,0.44,25.76,-21.44,16.13,
387,380.0,Tjaart van der Walt,58,0.44,25.3,-20.18,9.5,
388,345.0,James Driscoll,55,0.43,23.79,-30.02,14.46,
389,388.0,Jong-Duck Kim,45,0.43,19.45,-20.97,8.05,
390,396.0,Craig Lile,48,0.43,20.74,-6.24,24.28,
391,386.0,Justin Bolli,51,0.43,21.81,-11.81,23.39,
391,392.0,Rob Oppenheim,40,0.43,17.11,-5.1,18.04,
393,394.0,Andrew Marshall,53,0.43,22.64,-12.09,20.65,
394,381.0,Henrik Bjornstad,40,0.42,16.84,-7.85,23.14,
395,397.0,Hunter Haas,57,0.42,23.94,-12.89,19.96,
396,401.0,Yasin Ali,40,0.42,16.8,,16.8,
397,402.0,Shinichi Yokota,58,0.42,24.32,-21.9,4.72,
398,403.0,Shaun Webster,52,0.42,21.8,-2.93,20.34,
398,394.0,Mark Foster,55,0.42,23.06,-15.76,24.03,
