RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,EVENTS,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED,COUNTRY
31,27.0,Brett Wetterich,56,3.08,172.67,-101.86,129.43,
32,30.0,David Toms,45,3.0,134.98,-141.21,117.45,
33,32.0,Mike Weir,49,3.0,146.95,-87.79,114.72,
34,29.0,Woody Austin,60,2.98,178.98,-56.57,163.42,
35,34.0,Hunter Mahan,58,2.9,168.08,-40.47,158.14,
36,35.0,Charles Howell III,58,2.88,167.16,-112.91,183.64,
37,37.0,Richard Green,43,2.84,122.28,-75.49,95.9,
38,38.0,Stuart Appleby,56,2.81,157.13,-140.02,121.93,
39,36.0,Boo Weekley,54,2.75,148.33,-41.5,150.03,
40,39.0,Nick O'Hern,54,2.67,144.04,-132.44,109.37,
41,41.0,Toru Taniguchi,53,2.65,140.34,-61.64,104.36,
42,40.0,Shingo Katayama,53,2.64,140.15,-113.75,84.99,
43,42.0,Soren Hansen,52,2.63,136.52,-41.21,119.53,
44,45.0,Robert Karlsson,58,2.6,150.51,-107.98,87.61,
45,44.0,Richard Sterne,49,2.55,125.13,-50.83,135.27,
46,43.0,Mark Calcavecchia,56,2.54,142.45,-71.57,152.7,
47,47.0,Anders Hansen,48,2.51,120.49,-57.61,109.88,
48,46.0,Robert Allenby,59,2.47,145.52,-138.48,125.13,
49,48.0,Rod Pampling,55,2.46,135.44,-124.24,96.02,
50,50.0,Nick Dougherty,56,2.38,133.03,-70.82,127.36,
51,51.0,John Senden,60,2.35,140.94,-86.65,109.09,
52,53.0,Brandt Snedeker,55,2.31,127.14,-32.75,123.31,
53,52.0,Bradley Dredge,45,2.31,103.92,-76.39,72.97,
54,54.0,Colin Montgomerie,57,2.29,130.52,-164.85,88.83,
55,55.0,Carl Pettersson,63,2.24,141.08,-138.47,100.24,
56,57.0,Camilo Villegas,59,2.2,129.65,-67.88,111.02,
57,56.0,Davis Love III,45,2.19,98.44,-132.7,58.08,
58,58.0,José María Olazábal,43,2.17,93.41,-145.84,56.81,
58,60.0,Jonathan Byrd,44,2.17,95.58,-54.59,75.31,
60,62.0,Miguel Angel Jiménez,54,2.17,117.03,-84.86,102.43,
61,59.0,Jerry Kelly,61,2.14,130.34,-79.8,119.6,
62,63.0,Peter Hanson,49,2.11,103.15,-46.51,103.97,
63,61.0,John Rollins,58,2.1,121.68,-78.31,128.16,
64,65.0,Sean O'Hair,60,2.03,121.62,-88.48,96.16,
65,86.0,Simon Dyson,62,2.02,125.31,-75.52,97.57,
66,66.0,Mikko Ilonen,40,1.98,79.09,-20.05,78.31,
67,64.0,Chris DiMarco,56,1.97,110.52,-137.25,71.66,
68,69.0,Pat Perez,46,1.96,90.05,-47.55,92.82,
69,67.0,Ryan Moore,51,1.93,98.62,-56.45,82.72,
70,68.0,Lucas Glover,61,1.91,116.68,-118.56,82.81,
71,70.0,Anthony Kim,40,1.9,76.05,-18.48,82.67,
72,74.0,Heath Slocum,59,1.9,112.06,-71.61,106.31,
73,72.0,Bernhard Langer,43,1.88,80.8,-49.34,79.75,
74,71.0,Joe Durant,56,1.87,104.76,-86.56,37.59,
75,88.0,Martin Kaymer,40,1.86,74.42,-25.68,56.42,
76,73.0,Freddie Jacobson,40,1.83,73.32,-42.01,65.54,
77,110.0,Søren Kjeldsen,56,1.83,102.36,-46.21,84.03,
78,76.0,Chad Campbell,54,1.82,98.38,-129.74,72.9,
79,75.0,Hideto Tanihara,49,1.82,89.07,-46.71,55.03,
80,79.0,Raphael Jacquelin,51,1.78,90.87,-60.49,83.16,
81,77.0,Charl Schwartzel,58,1.76,102.05,-87.47,57.9,
82,78.0,Jeev Milkha Singh,79,1.75,138.56,-102.86,48.21,
83,80.0,Vaughn Taylor,55,1.72,94.51,-94.0,78.92,
84,81.0,Kenny Perry,47,1.7,79.7,-79.28,70.22,
85,84.0,Troy Matteson,58,1.69,98.01,-60.39,58.5,
86,87.0,Steve Flesch,64,1.69,107.89,-49.42,83.59,
87,94.0,Jyoti Randhawa,54,1.68,90.52,-52.73,65.02,
88,82.0,Paul Goydos,43,1.67,71.85,-45.58,70.59,
89,85.0,Shaun Micheel,62,1.66,102.63,-78.65,50.72,
90,83.0,Tom Lehman,43,1.65,71.01,-70.86,50.55,
91,89.0,J.J. Henry,55,1.64,90.38,-84.04,54.64,
92,97.0,Justin Leonard,57,1.63,92.83,-50.99,85.55,
93,100.0,Thomas Bjørn,54,1.63,87.79,-99.53,59.93,
94,90.0,Y.E. Yang,51,1.62,82.42,-76.46,21.36,
95,92.0,Nathan Green,67,1.59,106.26,-74.36,66.03,
96,91.0,Johan Edfors,50,1.58,79.17,-77.1,32.93,
97,95.0,Dean Wilson,63,1.57,99.07,-82.66,62.63,
98,102.0,Markus Brier,51,1.57,80.13,-36.26,69.0,
99,96.0,Billy Mayfair,60,1.57,94.13,-76.85,82.64,
100,93.0,Ben Curtis,53,1.56,82.67,-68.55,50.03,
101,98.0,Philip Archer,60,1.55,92.77,-32.36,78.51,
102,104.0,Peter Lonard,56,1.54,86.25,-66.92,65.1,
103,101.0,Ken Duke,60,1.54,92.33,-39.43,78.86,
104,99.0,Bubba Watson,59,1.53,90.43,-56.05,87.46,
105,103.0,WC Liang,59,1.52,89.53,-52.19,76.75,
106,105.0,Rocco Mediate,41,1.51,61.96,-31.45,73.32,
107,106.0,Brett Quigley,59,1.51,89.11,-84.35,41.01,
108,107.0,Steve Webster,44,1.5,66.17,-28.38,61.84,
109,135.0,Graeme McDowell,56,1.45,81.28,-53.74,72.05,
110,109.0,Bo Van Pelt,59,1.44,85.01,-75.01,73.11,
111,108.0,George McNeill,40,1.44,57.5,-4.23,61.73,
112,118.0,Anthony Wall,56,1.43,80.03,-66.29,39.94,
113,113.0,Charley Hoffman,60,1.43,85.66,-43.74,81.55,
114,114.0,Mark Wilson,51,1.42,72.61,-40.73,81.93,
115,112.0,Alejandro Cañizares,40,1.41,56.52,-22.23,43.08,
116,111.0,José Coceres,40,1.41,56.39,-25.45,61.16,
117,117.0,Bart Bryant,52,1.41,73.19,-106.42,61.17,
118,182.0,Richard Johnson,47,1.4,65.63,-7.41,62.54,
119,116.0,Prayad Marksaeng,64,1.39,89.06,-51.28,71.1,
120,114.0,Jeff Quinney,57,1.37,78.11,-37.77,80.81,
121,120.0,Joost Luiten,40,1.36,54.58,-4.39,58.96,
122,119.0,David Howell,51,1.36,69.51,-155.95,12.76,
123,121.0,Fred Funk,52,1.36,70.71,-80.82,53.52,
124,127.0,Nick Watney,56,1.35,75.86,-48.77,65.63,
125,123.0,D.H. Lee,40,1.33,53.25,-11.27,49.56,
126,122.0,Tom Pernice Jr.,65,1.32,85.93,-100.35,53.55,
127,126.0,Simon Khan,51,1.32,67.26,-55.73,38.43,
128,128.0,Ross McGowan,40,1.31,52.21,-4.11,56.32,
129,125.0,Kevin Sutherland,54,1.3,70.36,-36.28,68.52,
130,124.0,Thongchai Jaidee,58,1.3,75.43,-63.82,47.63,
131,129.0,Grégory Bourdy,51,1.28,65.06,-30.59,53.74,
132,130.0,Alastair Forsyth,51,1.27,65.02,-18.84,63.55,
133,132.0,Graeme Storm,61,1.27,77.76,-42.07,70.13,
134,134.0,Tomohiro Kondo,50,1.26,62.89,-38.25,44.06,
135,131.0,Grégory Havret,57,1.26,71.61,-22.59,69.97,
136,133.0,Louis Oosthuizen,49,1.25,61.29,-28.28,65.8,
137,139.0,Oliver Wilson,54,1.24,66.93,-26.6,69.7,
138,138.0,Wen-Teh Lu,41,1.24,50.7,-17.75,48.57,
139,136.0,Marc Warren,56,1.23,69.14,-40.67,41.36,
140,137.0,Tim Herron,55,1.23,67.87,-82.12,44.88,
141,146.0,Ross Fisher,55,1.22,67.05,-25.67,59.92,
142,145.0,Gonzalo Fernandez-Castaño,54,1.21,65.58,-48.83,49.23,
143,144.0,Robert-Jan Derksen,56,1.2,67.4,-26.41,67.42,
144,140.0,Brian Bateman,45,1.2,53.99,-23.97,43.83,
145,161.0,Tetsuji Hiratsuka,56,1.19,66.64,-49.38,41.63,
146,153.0,Peter Hedblom,46,1.19,54.62,-31.57,55.3,
147,141.0,Daniel Chopra,74,1.18,87.27,-61.95,61.63,
148,142.0,Brendan Jones,43,1.17,50.39,-29.38,46.62,
149,147.0,Brett Rumford,58,1.17,67.93,-39.94,47.26,
150,148.0,Hiroyuki Fujita,53,1.17,61.76,-34.59,44.83,
151,143.0,Michael Campbell,53,1.16,61.61,-127.18,20.7,
152,151.0,Peter O'Malley,54,1.14,61.81,-41.31,38.78,
153,149.0,Michael Lorenzo-Vera,40,1.14,45.77,-5.97,44.77,
154,152.0,Fredrik Andersson Hed,49,1.14,55.83,-10.81,57.34,
155,154.0,Paul Broadhurst,51,1.13,57.49,-78.18,32.51,
156,150.0,John Mallinger,52,1.12,58.06,-17.25,60.61,
157,156.0,Jason Bohn,46,1.12,51.36,-76.14,27.97,
158,160.0,Pelle Edberg,40,1.11,44.44,-6.21,45.1,
159,158.0,Jesper Parnevik,53,1.11,58.77,-53.42,39.84,
160,155.0,Robert Garrigus,56,1.09,61.02,-20.06,58.63,
161,163.0,Keiichiro Fukabori,52,1.09,56.5,-46.42,34.95,
162,159.0,Joe Ogilvie,60,1.07,64.45,-48.52,50.17,
163,157.0,Ben Crane,40,1.07,42.91,-90.57,12.56,
164,162.0,Jason Day,40,1.07,42.76,-6.75,42.64,
165,164.0,Katsumasa Miyamoto,54,1.06,57.3,-35.03,37.85,
166,173.0,Francesco Molinari,53,1.05,55.8,-43.77,34.35,
167,165.0,Nick Flanagan,51,1.05,53.65,-17.67,52.16,
168,171.0,Ryuji Imada,66,1.05,69.03,-45.1,58.33,
169,167.0,Felipe Aguilar,52,1.04,54.2,-14.56,44.22,
170,166.0,Brian Davis,61,1.04,63.36,-39.12,56.73,
171,168.0,Kevin Na,42,1.04,43.47,-24.75,38.51,
172,169.0,Frank Lickliter II,60,1.03,61.61,-48.93,27.32,
173,177.0,Mathew Goggin,62,1.02,63.5,-51.32,40.84,
174,176.0,José Manuel Lara,53,1.02,53.88,-59.43,12.49,
175,178.0,Jason Gore,56,1.02,56.89,-51.37,47.92,
176,170.0,Frankie Minoza,58,1.01,58.73,-26.49,50.16,
177,206.0,Prom Meesawat,56,1.01,56.68,-31.09,43.25,
178,179.0,Stephen Leaney,58,1.0,58.24,-40.17,49.42,
179,186.0,Steve Elkington,44,0.99,43.74,-43.5,45.0,
180,183.0,David Lynn,51,0.99,50.66,-51.89,41.48,
181,172.0,Charlie Wi,58,0.99,57.6,-35.3,44.96,
182,180.0,David Smail,50,0.99,49.32,-45.97,26.54,
182,174.0,Anton Haig,54,0.99,53.26,-24.3,53.7,
184,195.0,J.B. Holmes,53,0.99,52.22,-53.23,42.15,
185,175.0,Matt Kuchar,57,0.99,56.15,-32.26,44.71,
186,184.0,Koumei Oda,44,0.98,43.32,-5.14,43.37,
187,181.0,Will MacKenzie,62,0.98,61.02,-34.79,53.1,
188,192.0,Steve Marino,51,0.98,50.18,-15.28,50.0,
189,187.0,Mark Hensby,47,0.98,45.92,-42.61,43.97,
190,189.0,Robert Dinwiddie,40,0.98,39.03,-0.96,38.55,
191,185.0,Cliff Kresge,56,0.97,54.51,-28.71,43.98,
192,190.0,Mads Vibe-Hastrup,49,0.97,47.49,-10.76,42.73,
193,199.0,Brian Gay,64,0.97,61.93,-43.11,50.53,
194,191.0,Alex Noren,52,0.96,50.09,-22.36,36.35,
195,194.0,Hidemasa Hoshino,44,0.96,42.23,-46.02,15.05,
196,188.0,Corey Pavin,49,0.96,46.99,-45.75,27.71,
197,200.0,Rich Beem,56,0.95,53.08,-35.16,48.13,
197,203.0,Wen-Tang Lin,40,0.95,37.91,-16.72,24.08,
199,193.0,Simon Yates,40,0.95,37.81,-17.14,34.62,
200,209.0,Paul McGinley,53,0.94,50.02,-86.19,39.86,
201,196.0,Charles Warren,57,0.94,53.52,-46.42,41.84,
202,201.0,Kevin Stadler,66,0.93,61.39,-58.46,32.78,
203,198.0,D.J. Trahan,64,0.92,58.83,-37.4,42.7,
204,212.0,J.P. Hayes,49,0.91,44.76,-24.3,38.94,
205,197.0,Jay Williamson,52,0.9,47.0,-11.79,48.24,
206,202.0,Roland Thatcher,59,0.89,52.68,-15.38,50.38,
207,204.0,Briny Baird,57,0.88,50.42,-32.44,42.46,
208,205.0,Bill Haas,60,0.88,52.56,-31.15,42.4,
209,208.0,Gaurav Ghei,46,0.86,39.5,-23.72,30.28,
210,211.0,Mark Foster,54,0.86,46.17,-17.56,43.27,
211,207.0,Matt Jones,49,0.85,41.74,-8.36,38.72,
212,213.0,Magnus Carlsson,46,0.84,38.53,-5.44,36.23,
213,226.0,Chapchai Nirat,52,0.83,43.33,-21.19,44.11,
214,216.0,Taichi Teshima,53,0.83,44.08,-53.95,12.88,
215,329.0,Michael Letzig,40,0.83,33.26,-3.78,35.89,
216,210.0,Justin Bolli,54,0.83,44.89,-15.97,39.9,
217,215.0,Peter Baker,40,0.83,33.24,-6.49,32.0,
218,222.0,Paul Lawrie,49,0.83,40.54,-31.7,34.36,
219,214.0,Johnson Wagner,61,0.83,50.44,-29.05,40.39,
220,219.0,Andrew McLardy,52,0.82,42.55,-25.07,44.31,
221,217.0,Bob Estes,55,0.82,44.84,-46.83,31.45,
222,218.0,Jeff Maggert,52,0.81,42.34,-41.74,30.0,
223,220.0,Ricardo Gonzalez,42,0.81,33.92,-37.37,18.51,
223,224.0,Daniel Alfredo Vancsik,54,0.81,43.61,-12.72,46.06,
225,229.0,Darren Clarke,46,0.8,36.79,-89.43,14.35,
226,225.0,Shigeki Maruyama,63,0.8,50.2,-59.41,32.27,
227,250.0,Azuma Yano,53,0.8,42.16,-34.79,22.02,
228,221.0,Andrew Buckle,59,0.79,46.56,-53.31,23.7,
229,223.0,Ted Purdy,67,0.78,52.56,-78.55,36.94,
230,235.0,Simon Wakefield,62,0.78,48.56,-32.55,35.37,
231,231.0,Craig Kanada,63,0.78,49.03,-26.12,35.16,
232,232.0,Kaname Yokoo,57,0.78,44.27,-39.35,27.55,
233,233.0,Jamie Donaldson,52,0.77,40.17,-12.16,43.32,
234,227.0,Gary Orr,40,0.77,30.78,-31.92,17.78,
235,228.0,John Bickerton,52,0.77,39.85,-49.44,13.75,
236,234.0,Juvic Pagunsan,40,0.77,30.61,-14.09,14.0,
237,230.0,Thaworn Wiratchant,61,0.77,46.66,-43.86,29.82,
238,241.0,Michael Allen,48,0.76,36.52,-17.21,31.22,
239,242.0,Cameron Beckman,54,0.76,41.01,-23.85,35.34,
240,269.0,Jeff Overton,55,0.76,41.6,-14.33,34.46,
241,237.0,Jon Mills,58,0.75,43.65,-7.6,44.57,
242,236.0,S.K. Ho,51,0.75,38.37,-54.99,10.49,
243,240.0,Yusaku Miyazato,52,0.75,38.84,-22.73,25.0,
244,238.0,Per-Ulrik Johansson,40,0.74,29.66,-2.26,30.08,
245,246.0,Kyle Thompson,56,0.73,40.97,-8.95,38.33,
246,254.0,Ron Whittaker,57,0.73,41.35,-7.47,37.21,
247,239.0,Harrison Frazar,61,0.72,44.04,-52.61,31.06,
248,321.0,Martin Laird,40,0.72,28.87,-2.94,31.82,
249,273.0,Alex Cejka,61,0.72,43.91,-20.49,38.16,
250,247.0,Chris Riley,51,0.72,36.7,-15.81,30.93,
251,245.0,Rory McIlroy,40,0.72,28.78,-0.1,28.88,
252,244.0,Zane Scotland,40,0.72,28.67,-2.22,28.22,
253,243.0,Alan McLean,40,0.72,28.64,-9.85,24.11,
254,252.0,Tim Petrovic,64,0.72,45.81,-36.99,38.48,
255,249.0,Marc Turnesa,40,0.71,28.44,-2.1,30.54,
256,248.0,Hiroshi Iwata,41,0.71,28.98,-6.99,23.77,
257,251.0,Jeff Sluman,52,0.71,36.7,-53.45,13.4,
258,255.0,Jean Van de Velde,45,0.7,31.57,-31.35,22.64,
259,253.0,Steven Conran,43,0.7,30.04,-19.3,26.83,
260,256.0,Mikael Lundberg,46,0.69,31.88,-13.19,29.25,
261,290.0,Chinnarat Phadungsil,47,0.69,32.36,-19.2,22.08,
262,261.0,Stephen Dodd,48,0.69,32.95,-51.5,12.66,
263,258.0,Alvaro Quiros,40,0.68,27.36,-19.97,7.75,
264,256.0,Billy Andrade,52,0.68,35.47,-40.68,17.5,
265,259.0,Scott Strange,53,0.68,35.91,-25.24,25.39,
266,263.0,Rafael Echenique,56,0.67,37.67,-23.25,18.78,
267,266.0,Tommy Armour III,50,0.67,33.55,-21.9,33.52,
268,259.0,Greg Owen,54,0.67,36.19,-60.01,15.67,
269,265.0,Leif Westerberg,52,0.67,34.77,-7.36,32.59,
270,262.0,Brad Elder,42,0.67,27.93,-2.16,29.15,
271,264.0,Toshinori Muto,47,0.66,31.18,-22.46,13.41,
272,267.0,Sam Walker,59,0.66,38.93,-15.13,28.11,
273,276.0,Steve Lowery,54,0.66,35.5,-53.85,19.2,
274,268.0,Nicolas Vanhootegem,40,0.66,26.23,-11.09,22.26,
275,270.0,Christian Cévaër,55,0.66,36.05,-21.15,30.14,
276,274.0,Peter Lawrie,58,0.65,37.94,-26.52,31.24,
277,272.0,Pablo Martin Benavides,40,0.65,26.02,-5.33,31.35,
278,275.0,Kent Jones,63,0.64,40.34,-30.3,24.09,
279,271.0,Paul Claxton,54,0.64,34.57,-16.58,34.38,
280,278.0,Ariel Cañete,50,0.63,31.72,-18.76,34.6,
281,277.0,Daisuke Maruyama,65,0.63,41.19,-40.95,21.93,
282,279.0,David Frost,40,0.63,25.19,-8.27,29.42,
283,285.0,Toshi Izawa,49,0.63,30.74,-26.46,29.09,
284,319.0,Brenden Pappas,53,0.62,32.93,-18.41,25.97,
285,282.0,Jose-Filipe Lima,54,0.62,33.46,-25.85,23.92,
286,284.0,Vance Veazey,48,0.62,29.68,-7.02,28.19,
287,280.0,Paul Sheehan,60,0.62,37.04,-58.12,6.7,
288,283.0,Jean-Francois Lucquin,57,0.62,35.15,-23.76,36.26,
289,300.0,Chez Reavie,50,0.61,30.73,-8.01,30.08,
290,286.0,Martin Erlandsson,56,0.61,34.35,-19.96,25.09,
291,281.0,Gavin Coles,62,0.61,38.01,-27.67,18.5,
292,287.0,Francois DeLamontagne,50,0.61,30.59,-13.48,28.37,
293,293.0,Iain Pyman,51,0.61,31.11,-4.17,29.96,
294,342.0,Shiv Kapur,59,0.61,35.98,-35.18,25.66,
295,290.0,Jason Knutzon,40,0.61,24.22,-11.07,23.73,
296,295.0,Sam Little,55,0.6,33.27,-11.41,30.08,
296,288.0,Edoardo Molinari,41,0.6,24.8,-9.68,32.69,
298,294.0,Lee Seong-ho,40,0.6,24.15,-5.32,24.15,
299,296.0,Michael Sim,40,0.6,23.81,-14.06,13.49,
299,303.0,Jason Dufner,58,0.6,34.52,-22.5,23.91,
301,297.0,Lee Janzen,53,0.59,31.37,-23.36,21.55,
302,288.0,Omar Uresti,58,0.59,34.32,-29.82,28.55,
303,299.0,Ryan Armour,59,0.59,34.76,-15.52,31.93,
304,298.0,Doug LaBelle II,62,0.59,36.4,-21.88,31.95,
304,302.0,Nicholas Thompson,67,0.59,39.33,-11.43,40.9,
306,292.0,Richard Johnson,62,0.59,36.39,-46.7,13.87,
307,308.0,Stephen Gallacher,49,0.58,28.34,-26.31,22.76,
308,307.0,Peter Whiteford,54,0.58,31.23,-4.64,29.16,
309,301.0,Iain Steel,40,0.58,23.12,-14.51,23.0,
310,305.0,Patrick Sheehan,65,0.57,37.29,-19.42,34.84,
311,306.0,Julio Zapata,40,0.57,22.93,-4.83,20.99,
312,304.0,Tommy Nakajima,40,0.57,22.84,-17.25,4.61,
313,313.0,Mamo Osanai,50,0.57,28.35,-27.25,11.7,
314,311.0,Masaya Tomida,48,0.56,27.11,-12.67,17.08,
315,314.0,Maarten Lafeber,49,0.56,27.66,-37.46,22.63,
316,312.0,Scott Barr,50,0.56,28.2,-10.27,27.02,
317,310.0,Marcus Fraser,54,0.56,30.32,-24.07,17.17,
318,316.0,Damian McGrane,63,0.56,35.27,-34.26,21.47,
319,309.0,Scott Hend,50,0.56,27.85,-13.89,31.98,
320,318.0,Stuart Manley,56,0.56,31.17,-5.68,28.64,
321,326.0,Skip Kendall,55,0.56,30.56,-17.88,29.76,
322,418.0,Kane Webber,40,0.55,22.2,-11.74,16.84,
323,352.0,B.J. Staten,51,0.55,27.93,-5.91,26.51,
324,320.0,Chawalit Plaphol,64,0.55,35.02,-26.7,23.88,
325,327.0,Mathias Grönberg,64,0.55,34.98,-23.57,27.38,
326,317.0,John Merrick,59,0.54,32.13,-14.67,25.77,
326,323.0,K.T. Kim,40,0.54,21.78,-5.34,23.72,
328,315.0,Jarrod Lyle,67,0.54,36.48,-33.01,19.6,
329,322.0,Eric Axley,69,0.54,37.24,-30.16,16.29,
330,324.0,Sung Lee,43,0.54,23.17,-9.89,20.24,
331,330.0,Emanuele Canonica,52,0.54,27.95,-32.22,19.46,
332,333.0,James Kingston,56,0.54,29.98,-21.14,25.91,
333,334.0,Norio Shinozaki,40,0.53,21.35,-1.05,21.37,
334,331.0,Olin Browne,46,0.53,24.55,-59.47,13.74,
335,328.0,Yui Ueda,42,0.53,22.34,-10.37,22.12,
336,339.0,Takuya Taniguchi,51,0.53,27.0,-27.18,13.07,
337,325.0,Franklin Langham,55,0.53,29.07,-12.63,23.88,
338,340.0,Yasuharu Imano,52,0.53,27.44,-33.01,25.6,
339,362.0,Scott Sterling,40,0.53,21.02,-4.77,25.61,
340,377.0,Anthony Kang,53,0.53,27.85,-16.19,16.91,
341,337.0,Chris Stroud,40,0.53,21.01,-3.61,20.75,
342,335.0,Chad Collins,55,0.52,28.81,-16.0,19.34,
343,350.0,Parker McLachlin,59,0.52,30.76,-14.09,27.08,
344,338.0,Marco Dawson,55,0.52,28.66,-20.01,20.64,
344,332.0,Chris Couch,57,0.52,29.7,-37.36,15.22,
346,345.0,Satoru Hirota,50,0.52,26.05,-17.4,22.52,
347,429.0,Tom Scherrer,55,0.52,28.53,-6.79,25.35,
348,348.0,Steve Allan,46,0.52,23.75,-16.3,21.74,
349,344.0,Henrik Nystrom,45,0.51,23.03,-11.53,18.95,
349,376.0,Jeff Gove,59,0.51,30.19,-23.27,20.07,
351,353.0,Thomas Levet,43,0.51,22.0,-14.3,21.16,
352,358.0,David McKenzie,65,0.51,33.16,-16.64,23.78,
353,336.0,John Riegger,42,0.51,21.42,-6.12,21.38,
354,346.0,Michael Jonzon,40,0.51,20.38,-4.75,23.33,
355,343.0,T.C. Wang,40,0.51,20.31,-22.38,7.82,
356,487.0,Robert Gamez,61,0.51,30.91,-30.68,24.68,
357,375.0,Jeremy Anderson,50,0.51,25.26,-4.69,25.24,
358,340.0,Aron Price,43,0.5,21.68,-11.48,18.15,
359,351.0,Spencer Levin,40,0.5,20.12,-5.1,22.36,
360,402.0,Scott Gardiner,52,0.5,26.02,-9.39,22.31,
361,349.0,Ryan Palmer,63,0.5,31.5,-55.03,16.94,
362,347.0,Peter Fowler,62,0.5,30.94,-13.76,30.99,
363,364.0,Jun Kikuchi,46,0.49,22.64,-10.98,19.67,
364,361.0,Nobuhiro Masuda,54,0.49,26.56,-24.16,4.68,
365,354.0,Edward Loar,48,0.49,23.58,-22.53,6.39,
366,357.0,Tom Whitehouse,54,0.49,26.47,-15.71,21.42,
367,356.0,Craig Parry,46,0.49,22.47,-31.57,14.36,
368,370.0,Naoya Takemoto,41,0.48,19.88,-3.74,20.11,
369,363.0,Wayne Perske,45,0.48,21.7,-12.93,14.68,
370,355.0,Michael Putnam,56,0.48,26.95,-22.19,18.49,
370,401.0,James Driscoll,56,0.48,26.95,-17.03,24.09,
372,508.0,Tag Ridings,63,0.48,30.24,-30.43,24.76,
373,359.0,Darren Fichardt,47,0.48,22.49,-35.48,2.89,
374,365.0,Jarmo Sandelin,59,0.48,28.1,-28.5,11.26,
375,367.0,Adam Bland,40,0.48,19.04,-6.13,18.86,
376,368.0,Jean Baptiste Gonnet,51,0.48,24.23,-10.41,18.31,
377,360.0,Craig Bowden,56,0.47,26.56,-26.58,9.87,
377,382.0,Brad Adamonis,57,0.47,27.03,-5.92,24.21,
379,373.0,Dudley Hart,41,0.47,19.37,-38.36,13.13,
380,369.0,Gary Murphy,57,0.47,26.91,-17.92,19.17,
381,374.0,Byron Smith,40,0.47,18.82,-1.59,19.2,
382,372.0,Carlos Rodiles,45,0.47,21.14,-7.96,19.99,
382,366.0,Craig Barlow,40,0.47,18.79,-42.06,5.18,
384,394.0,Fabián Gómez,40,0.47,18.75,-3.07,19.86,
385,697.0,Jin Park,40,0.47,18.7,-2.5,16.92,
386,371.0,Marcel Siem,54,0.47,25.22,-23.68,10.05,
387,383.0,Hirofumi Miyase,48,0.47,22.33,-5.56,26.25,
388,378.0,Benn Barham,60,0.46,27.9,-15.55,19.53,
389,384.0,Jean-Francois Remesy,53,0.46,24.5,-21.81,20.29,
390,387.0,Bob Heintz,59,0.46,27.27,-14.96,24.52,
391,381.0,Santiago Luna,42,0.46,19.35,-10.36,18.12,
392,380.0,Phillip Price,50,0.46,22.94,-19.73,19.1,
393,422.0,Sangmoon Bae,40,0.46,18.31,-2.15,20.17,
394,386.0,Jong-Duck Kim,43,0.45,19.49,-15.28,16.45,
395,385.0,Carl Suneson,55,0.45,24.92,-11.68,22.5,
396,379.0,Brad Kennedy,41,0.45,18.34,-15.61,6.85,
397,393.0,Toru Suzuki,49,0.45,21.85,-19.85,11.6,
398,390.0,Gareth Paddison,55,0.44,24.29,-8.54,23.67,
