RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,EVENTS,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED,COUNTRY
214,213.0,Roope Kakko,43,0.86,36.92,-16.16,32.62,
215,218.0,Hennie Otto,47,0.86,40.33,-47.6,11.68,
216,212.0,Wade Ormsby,52,0.86,44.54,-29.64,21.34,
217,214.0,Jaco Ahlers,44,0.85,37.4,-20.85,21.82,
218,216.0,Will MacKenzie,43,0.85,36.46,-46.62,8.72,
219,215.0,Yoshinori Fujimoto,48,0.84,40.15,-36.88,16.5,
220,225.0,Jamie Lovemark,50,0.84,41.77,-13.53,38.73,
221,217.0,Seunghyuk Kim,46,0.83,38.38,-29.51,2.56,
222,219.0,Nicolas Colsaerts,52,0.83,43.21,-41.22,20.13,
223,220.0,Daniel van Tonder,48,0.83,39.8,-28.14,20.14,
224,221.0,Taichi Teshima,46,0.83,37.96,-16.3,24.75,
225,229.0,K.H. Lee,52,0.82,42.78,-28.94,28.87,
226,223.0,David Toms,42,0.82,34.5,-27.27,22.16,
227,222.0,WC Liang,46,0.82,37.51,-35.03,21.04,
228,237.0,Daisuke Kataoka,51,0.81,41.54,-17.46,31.82,
229,228.0,Anthony Wall,51,0.81,41.21,-14.19,39.1,
230,226.0,Chapchai Nirat,40,0.81,32.27,-21.7,17.91,
231,393.0,Graeme Storm,52,0.8,41.77,-19.5,28.83,
232,244.0,Peter Uihlein,52,0.8,41.76,-49.94,29.56,
233,233.0,Vijay Singh,51,0.8,40.82,-29.05,34.69,
234,,Michael Lorenzo-Vera,40,0.8,31.98,-13.25,19.94,
235,232.0,Chad Campbell,52,0.79,41.25,-17.56,35.81,
236,231.0,Jacques Blaauw,43,0.79,33.99,-23.19,27.04,
237,236.0,Keith Horne,45,0.79,35.52,-16.13,27.58,
238,240.0,I J Jang,49,0.79,38.59,-22.62,28.66,
239,234.0,Angelo Que,46,0.78,35.91,-20.64,20.74,
240,235.0,Jon Curran,52,0.78,40.49,-17.5,33.53,
241,239.0,Ignacio Elvira Mijares,52,0.77,40.01,-16.52,37.27,
242,238.0,Jean Hugo,48,0.77,36.87,-18.71,28.96,
243,241.0,Andrew McArthur,43,0.76,32.89,-14.74,22.07,
244,242.0,Morten Orum Madsen,52,0.76,39.71,-38.81,36.87,
245,246.0,Chez Reavie,40,0.75,29.98,-6.17,30.98,
246,243.0,Trevor Fisher Jr,46,0.75,34.29,-21.68,27.33,
247,247.0,Scott Langley,52,0.73,37.9,-28.33,20.9,
248,254.0,Park Sang-eon,44,0.72,31.82,-20.8,12.91,
249,250.0,Smylie Kaufman,40,0.72,28.84,-2.28,31.12,
250,248.0,Greg Chalmers,52,0.72,37.34,-26.93,8.44,
251,251.0,Andres Romero,50,0.72,35.8,-22.66,24.1,
252,253.0,Paul Lawrie,40,0.72,28.62,-17.73,23.47,
253,245.0,Stuart Appleby,42,0.72,30.04,-38.93,3.08,
254,249.0,John Huh,52,0.71,37.14,-40.74,24.22,
255,257.0,Simon Dyson,41,0.71,29.25,-41.72,0.0,
256,252.0,Derek Fathauer,52,0.71,37.08,-23.7,12.97,
257,256.0,Michael Hoey,52,0.71,36.8,-29.23,22.24,
258,255.0,Michael Thompson,52,0.71,36.7,-31.62,29.17,
259,259.0,Jens Fahrbring,49,0.7,34.53,-13.07,27.4,
260,258.0,Jang Dong-Kyu,52,0.7,36.54,-20.72,16.78,
261,268.0,Paul Peterson,40,0.7,28.1,-11.33,17.22,
262,273.0,Darren Fichardt,52,0.7,36.52,-38.19,21.01,
262,269.0,Grégory Havret,49,0.7,34.41,-24.26,24.6,
262,262.0,Steve Wheatcroft,50,0.7,35.11,-14.91,33.02,
265,313.0,Tom Hoge,52,0.7,36.35,-9.11,30.1,
266,267.0,Dicky Pride,44,0.7,30.63,-9.18,26.94,
266,260.0,Bo Van Pelt,52,0.7,36.2,-31.12,21.53,
268,261.0,Blayne Barber,46,0.69,31.78,-21.18,17.41,
269,274.0,Billy Hurley III,52,0.69,35.69,-30.17,16.75,
270,264.0,Ross McGowan,44,0.69,30.16,-8.19,24.54,
271,265.0,Hudson Swafford,52,0.68,35.51,-19.64,25.31,
272,289.0,Henrik Norlander,44,0.68,29.89,-9.36,27.9,
272,291.0,Magnus Carlsson,51,0.68,34.65,-20.41,26.0,
274,266.0,Felipe Aguilar,49,0.68,33.11,-33.85,13.23,
275,283.0,Florian Fritsch,40,0.67,26.9,-14.92,10.56,
276,271.0,Mardan Mamat,45,0.67,30.1,-9.46,20.8,
277,263.0,Adam Bland,46,0.67,30.75,-15.8,19.74,
278,276.0,Haydn Porteous,47,0.67,31.38,-12.93,22.45,
279,270.0,Edoardo Molinari,52,0.66,34.5,-34.99,4.6,
280,275.0,Steve Marino,40,0.66,26.27,-6.85,24.43,
281,272.0,Sam Saunders,52,0.65,34.02,-12.0,28.14,
282,281.0,Tom Gillis,40,0.65,26.04,-7.81,19.7,
283,278.0,Thanyakorn Khrongpha,52,0.65,33.75,-13.34,16.84,
284,287.0,Rhys Davies,46,0.65,29.84,-9.99,27.4,
285,277.0,Thaworn Wiratchant,47,0.65,30.47,-29.18,6.07,
286,279.0,Andres Gonzales,52,0.65,33.64,-21.0,17.91,
287,280.0,John Peterson,52,0.65,33.6,-28.77,26.93,
288,282.0,Ben Crane,47,0.64,29.91,-33.31,7.1,
289,284.0,Charlie Beljan,52,0.63,32.96,-21.04,28.74,
290,287.0,Young-han Song,49,0.63,31.04,-14.22,22.49,
291,286.0,Yoshitaka Takeya,40,0.63,25.29,-16.15,6.0,
292,285.0,Kazuhiro Yamashita,49,0.63,30.89,-24.37,18.77,
293,350.0,Lucas Bjerregaard,52,0.63,32.65,-18.94,22.01,
293,528.0,Andrew Loupe,49,0.63,30.76,-13.42,22.74,
295,293.0,Eduardo De La Riva,52,0.62,32.34,-23.43,26.0,
296,298.0,Si Woo Kim,45,0.62,27.97,-3.02,26.05,
297,294.0,Shane Bertsch,46,0.62,28.44,-5.6,28.18,
298,297.0,Robert Rock,49,0.62,30.17,-20.46,25.83,
299,292.0,Tiger Woods,40,0.61,24.55,-113.16,17.44,
300,296.0,D.H. Lee,49,0.61,30.04,-10.48,30.49,
301,295.0,Ricky Barnes,52,0.61,31.83,-17.61,23.34,
302,290.0,Mike Hendry,50,0.61,30.53,-17.06,22.23,
303,300.0,Richard Sterne,48,0.6,28.89,-52.19,5.23,
305,332.0,Mikko Korhonen,43,0.6,25.83,-12.17,19.82,
306,299.0,Peter Malnati,48,0.6,28.81,-14.52,29.94,
307,301.0,Brian Davis,52,0.59,30.84,-32.69,26.09,
308,302.0,Max Orrin,40,0.59,23.6,-7.98,14.07,
309,304.0,Whee Kim,52,0.59,30.61,-9.22,27.7,
310,303.0,Lucas Lee,40,0.59,23.51,-5.12,19.94,
311,306.0,John Hahn,43,0.58,24.99,-7.79,20.92,
312,337.0,Seve Benson,42,0.58,24.38,-24.42,16.17,
313,307.0,Brian Stuard,52,0.58,30.08,-37.33,20.13,
313,310.0,Sung Kang,52,0.58,30.08,-20.36,23.29,
315,308.0,Tyler Aldridge,40,0.58,23.13,-2.08,24.31,
316,309.0,Y.E. Yang,52,0.58,30.03,-10.99,29.23,
317,305.0,Paul Waring,40,0.58,23.05,-27.85,15.13,
318,312.0,Robert Dinwiddie,40,0.57,22.94,-8.2,22.71,
319,402.0,Bronson Burgoon,52,0.57,29.8,-7.93,24.94,
320,311.0,Nick Taylor,52,0.57,29.7,-16.39,11.94,
321,330.0,Edouard Espana,47,0.56,26.53,-12.36,15.37,
322,317.0,Scott Arnold,43,0.56,24.26,-5.71,21.18,
323,315.0,Cho Min-jun,52,0.56,29.25,-9.56,19.46,
324,314.0,Wes Roach,49,0.56,27.55,-12.07,25.9,
325,369.0,Tadahiro Takayama,46,0.56,25.78,-13.09,14.29,
326,321.0,Mark Wilson,52,0.55,28.82,-14.02,24.68,
326,319.0,Luke Guthrie,52,0.55,28.82,-30.4,21.53,
328,315.0,Terry Pilkadaris,52,0.55,28.79,-15.35,15.5,
329,318.0,Antonio Lascuna,40,0.55,22.06,-23.66,2.45,
330,320.0,Cameron Percy,49,0.55,27.02,-16.73,16.52,
331,329.0,Jamie McLeary,52,0.55,28.46,-11.2,26.08,
332,324.0,Hyun-woo Ryu,51,0.55,27.88,-17.75,16.6,
333,331.0,David Bransdon,40,0.55,21.85,-6.49,19.14,
334,327.0,Sung Joon Park,52,0.55,28.36,-39.23,26.66,
335,333.0,Spencer Levin,52,0.54,28.31,-13.77,24.17,
336,336.0,Jae-bum Park,52,0.54,28.18,-3.17,25.42,
337,323.0,Nicholas Thompson,52,0.54,28.14,-29.73,14.63,
338,334.0,Chad Collins,52,0.54,28.12,-15.59,27.19,
339,328.0,Michael Putnam,52,0.54,28.02,-31.45,17.93,
340,325.0,Michael Kim,42,0.54,22.53,-7.54,18.42,
341,335.0,Richard Lee,40,0.54,21.43,-15.51,18.28,
342,326.0,Danny Chia,41,0.53,21.92,-8.43,15.17,
342,322.0,Moritz Lampert,44,0.53,23.53,-20.47,5.08,
344,344.0,Austin Cook,40,0.53,21.36,-2.54,20.71,
345,339.0,Oliver Wilson,50,0.53,26.69,-23.44,1.73,
346,367.0,Peter Hanson,40,0.53,21.29,-25.68,14.16,
347,340.0,Jeff Overton,52,0.53,27.61,-25.12,21.23,
348,341.0,Martin Flores,52,0.53,27.55,-28.39,17.2,
349,346.0,Kelly Kraft,50,0.53,26.46,-7.76,28.28,
351,347.0,Thomas Linard,41,0.53,21.63,-6.71,16.22,
352,348.0,Vaughn Taylor,42,0.53,22.11,-10.35,19.68,
353,349.0,Vaughn Groenewald,48,0.53,25.23,-5.58,25.15,
354,338.0,Chan Shih-chang,47,0.52,24.54,-20.18,12.0,
355,381.0,Shugo Imahira,40,0.52,20.8,-0.73,20.3,
356,374.0,Rhein Gibson,45,0.52,23.29,-11.43,18.57,
357,351.0,Sang-hee Lee,49,0.52,25.29,-18.05,11.79,
358,342.0,Jason Allred,41,0.52,21.15,-14.78,12.74,
359,352.0,Mikael Lundberg,52,0.52,26.78,-14.91,16.35,
360,355.0,Jens Dantorp,43,0.51,21.9,-10.27,20.81,
361,354.0,Adilson da Silva,51,0.51,25.89,-21.32,17.8,
362,356.0,David Oh,52,0.5,26.24,-20.59,4.79,
363,353.0,Ben Evans,46,0.5,23.1,-7.06,15.59,
364,358.0,Alex Prugh,52,0.5,25.98,-17.91,24.03,
365,357.0,Anders Hansen,40,0.5,19.97,-18.76,13.91,
366,361.0,Ollie Schniederjans,40,0.5,19.94,-1.86,18.21,
367,360.0,Soomin Lee,40,0.5,19.92,-2.2,20.69,
368,424.0,John Parry,52,0.5,25.84,-11.62,27.09,
369,365.0,Gary Boyd,40,0.49,19.78,-2.62,18.89,
370,391.0,Toru Taniguchi,40,0.49,19.59,-10.18,14.25,
371,369.0,Daniel Im,48,0.49,23.5,-12.3,18.25,
372,366.0,Jhonattan Vegas,52,0.49,25.44,-16.32,15.03,
373,372.0,Callum Shinkwin,40,0.49,19.56,-7.85,12.11,
374,361.0,Alvaro Quiros,42,0.49,20.49,-22.59,12.56,
375,368.0,Nick Cullen,40,0.49,19.49,-16.09,4.2,
376,359.0,Yosuke Tsukada,43,0.49,20.94,-10.53,12.36,
377,377.0,Borja Virto Astudillo,40,0.49,19.4,-0.32,19.72,
378,363.0,Oliver Fisher,52,0.48,25.17,-26.49,10.39,
379,364.0,Merrick Bremner,51,0.48,24.5,-19.77,12.36,
380,378.0,Ken Duke,52,0.48,24.9,-30.5,16.71,
380,375.0,Rashid Khan,40,0.48,19.15,-17.61,1.39,
382,373.0,Gonzalo Fernandez-Castaño,52,0.48,24.75,-60.52,10.38,
383,383.0,Brett Rumford,40,0.48,19.0,-34.39,2.91,
384,395.0,Scott Strange,50,0.47,23.7,-14.58,17.86,
385,371.0,Nathan Holman,42,0.47,19.9,-14.08,9.83,
385,380.0,Rob Oppenheim,40,0.47,18.95,-3.49,16.56,
387,376.0,Joakim Lagergren,44,0.47,20.73,-9.58,14.18,
388,382.0,Brad Fritsch,52,0.47,24.37,-16.33,15.79,
389,385.0,Justin Harding,45,0.47,21.01,-9.78,14.95,
390,387.0,Mark Foster,52,0.47,24.24,-17.26,9.61,
391,389.0,Cody Gribble,40,0.47,18.61,-3.58,17.03,
392,384.0,Daniel Gaunt,52,0.46,23.96,-11.55,16.42,
393,390.0,Josh Geary,40,0.46,18.42,-7.2,16.0,
394,394.0,Abraham Ancer,40,0.46,18.38,-1.02,19.39,
395,379.0,Justin Hicks,52,0.46,23.88,-28.95,3.45,
396,388.0,Aaron Baddeley,52,0.46,23.86,-26.75,11.19,
397,392.0,Mark Tullo,52,0.46,23.77,-20.65,4.54,
398,386.0,P. Tangkamolpraser,46,0.45,20.87,-17.0,4.94,
399,396.0,Jonathan Byrd,52,0.45,23.31,-18.3,11.37,
400,399.0,Jordan Niebrugge,40,0.45,17.91,-0.63,17.25,
