RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,EVENTS,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED,COUNTRY
96,96.0,Geoff Ogilvy,48,1.65,79.31,-75.04,49.65,
97,97.0,Matt Jones,51,1.65,84.01,-15.8,82.14,
98,98.0,Brooks Koepka,40,1.63,65.17,-9.09,58.77,
99,99.0,Charley Hoffman,52,1.61,83.89,-42.03,69.43,
100,100.0,Peter Uihlein,44,1.61,70.9,-13.06,66.09,
101,101.0,Paul Casey,50,1.6,79.85,-46.83,61.39,
102,104.0,Hiroyuki Fujita,52,1.59,82.7,-75.87,17.44,
103,102.0,Victor Dubuisson,40,1.59,63.57,-33.83,47.83,
104,103.0,John Senden,52,1.58,81.98,-101.56,38.7,
105,105.0,Kevin Stadler,52,1.57,81.41,-43.85,57.47,
106,106.0,Chris Stroud,52,1.55,80.78,-30.92,75.66,
107,108.0,Marc Warren,52,1.52,78.93,-31.14,58.88,
108,107.0,Rafa Cabrera Bello,52,1.5,78.11,-72.92,40.47,
109,109.0,Danny Willett,49,1.49,73.25,-47.52,36.84,
110,110.0,Sangmoon Bae,52,1.49,77.73,-84.63,65.5,
111,116.0,Scott Jamieson,52,1.49,77.25,-48.42,43.58,
112,112.0,Brian Davis,52,1.48,77.11,-46.35,59.83,
113,111.0,K.J. Choi,52,1.48,77.07,-95.59,54.18,
114,114.0,Matt Every,52,1.48,76.93,-40.47,53.67,
115,113.0,Brendan Jones,45,1.48,66.44,-44.94,25.24,
116,115.0,Pablo Larrazabal,52,1.47,76.65,-63.18,50.24,
117,123.0,Hyung-Sung Kim,51,1.46,74.33,-35.73,42.44,
118,121.0,Daniel Summerhays,52,1.44,74.62,-24.4,58.04,
119,120.0,Ross Fisher,52,1.43,74.32,-44.3,43.47,
120,118.0,Thaworn Wiratchant,52,1.43,74.23,-52.98,23.42,
121,122.0,Grégory Bourdy,52,1.43,74.16,-36.59,54.06,
122,119.0,Anders Hansen,44,1.42,62.61,-71.85,33.44,
123,117.0,Richie Ramsay,52,1.42,73.96,-66.22,29.14,
124,124.0,Jaco Van Zyl,52,1.41,73.52,-48.69,61.17,
125,125.0,Rory Sabbatini,52,1.39,72.5,-45.76,55.93,
126,127.0,Michael Putnam,46,1.39,63.83,-14.35,57.61,
127,128.0,David Hearn,52,1.36,70.74,-29.16,59.22,
128,126.0,Raphael Jacquelin,51,1.35,69.06,-46.3,43.93,
129,129.0,Derek Ernst,40,1.34,53.5,-4.76,58.26,
130,130.0,Morgan Hoffmann,40,1.33,53.12,-15.87,39.22,
131,131.0,Josh Teater,52,1.32,68.82,-36.73,60.85,
132,134.0,Sung Joon Park,41,1.3,53.34,-7.63,51.19,
133,132.0,Thomas Aiken,52,1.3,67.41,-50.67,45.7,
134,133.0,Darren Fichardt,52,1.29,67.01,-32.8,52.36,
135,229.0,Julien Quesne,48,1.29,61.85,-32.52,48.12,
136,135.0,Charlie Beljan,48,1.28,61.49,-26.06,44.37,
137,138.0,Mark Wilson,49,1.26,61.76,-66.26,44.28,
138,137.0,Pat Perez,48,1.26,60.44,-41.21,43.75,
139,148.0,Felipe Aguilar,52,1.25,64.89,-34.23,61.11,
140,136.0,Eduardo De La Riva,43,1.24,53.5,-19.79,34.45,
141,139.0,Seung-Yul Noh,52,1.24,64.66,-51.21,34.94,
142,141.0,Ben Martin,50,1.23,61.45,-8.4,55.67,
143,142.0,John Rollins,52,1.21,62.72,-48.17,50.04,
144,143.0,Stewart Cink,46,1.2,55.23,-23.51,54.17,
145,140.0,Simon Khan,41,1.2,49.19,-14.53,48.02,
146,144.0,Ryo Ishikawa,52,1.2,62.28,-73.46,26.54,
147,145.0,Cameron Tringale,52,1.17,61.02,-45.27,51.05,
148,146.0,Jason Kokrak,52,1.17,60.81,-28.21,54.57,
149,147.0,Brian Gay,52,1.16,60.26,-32.27,62.28,
150,153.0,Gaganjeet Bhullar,42,1.15,48.31,-33.23,13.74,
151,154.0,Bob Estes,45,1.15,51.68,-28.81,37.22,
152,150.0,William McGirt,52,1.14,59.48,-29.08,41.74,
153,149.0,Simon Dyson,52,1.13,58.96,-79.37,36.52,
154,155.0,Tommy Fleetwood,52,1.13,58.78,-28.45,54.1,
155,152.0,Kristoffer Broberg,40,1.13,45.13,-29.0,2.25,
156,156.0,John Peterson,40,1.13,45.08,-12.64,37.59,
157,151.0,Ben Crane,50,1.12,55.9,-64.34,34.93,
158,223.0,Koumei Oda,51,1.12,56.95,-49.9,26.8,
159,157.0,J.J. Henry,52,1.11,57.55,-31.92,36.76,
160,158.0,Greg Chalmers,52,1.1,57.31,-73.71,33.53,
161,159.0,Bud Cauley,52,1.08,56.4,-48.37,26.64,
162,173.0,WC Liang,52,1.08,56.33,-23.42,33.81,
163,160.0,Johnson Wagner,52,1.08,56.07,-54.44,34.8,
164,164.0,K.T. Kim,52,1.08,56.06,-71.26,19.69,
165,167.0,Andres Romero,48,1.08,51.67,-40.24,31.58,
166,162.0,Brendan Steele,52,1.08,55.94,-36.18,47.6,
167,161.0,Brad Kennedy,47,1.08,50.55,-33.78,32.27,
168,163.0,Brian Harman,52,1.07,55.88,-24.37,40.07,
169,200.0,K.H. Lee,42,1.06,44.61,-21.96,25.05,
170,166.0,Jeff Overton,52,1.05,54.82,-55.6,29.85,
171,165.0,Ben Curtis,50,1.05,52.59,-47.43,18.2,
172,168.0,Charlie Wi,52,1.04,54.26,-49.02,25.94,
173,170.0,Søren Kjeldsen,52,1.04,54.07,-34.49,31.26,
174,177.0,Hideto Tanihara,49,1.04,50.89,-25.76,27.14,
175,171.0,"Ted Potter, Jr.",52,1.03,53.63,-42.21,34.27,
176,172.0,David Howell,52,1.03,53.38,-25.62,40.96,
177,169.0,Kevin Na,41,1.02,41.99,-67.69,5.75,
178,224.0,Steve Webster,52,1.02,53.23,-29.87,38.69,
179,174.0,Edward Loar,52,1.02,53.03,-12.43,50.63,
180,175.0,Nicholas Thompson,52,1.02,53.02,-17.27,46.03,
181,179.0,Vijay Singh,49,1.0,49.15,-58.47,17.42,
182,178.0,Alejandro Cañizares,52,0.99,51.63,-27.77,34.51,
183,198.0,Fredrik Andersson Hed,51,0.99,50.44,-46.37,12.02,
184,184.0,Jerry Kelly,51,0.99,50.42,-31.89,44.6,
185,176.0,Yoshinori Fujimoto,41,0.99,40.4,-25.49,13.16,
186,181.0,Aaron Baddeley,51,0.98,50.14,-69.42,31.16,
187,180.0,Bryce Molder,52,0.98,50.99,-45.64,36.26,
188,217.0,Shingo Katayama,51,0.98,49.79,-32.91,30.86,
189,182.0,Jeff Maggert,52,0.97,50.66,-15.86,45.45,
190,186.0,Chesson Hadley,40,0.97,38.89,-0.94,39.83,
191,183.0,Anirban Lahiri,40,0.97,38.66,-21.87,25.69,
192,185.0,Ricardo Santos,52,0.97,50.21,-29.51,47.68,
193,187.0,Scott Brown,52,0.96,50.09,-25.46,49.59,
194,195.0,Romain Wattel,51,0.96,48.89,-32.27,27.3,
195,189.0,Prayad Marksaeng,52,0.95,49.32,-27.61,42.2,
196,192.0,Mike Hendry,40,0.94,37.64,-16.24,27.19,
197,190.0,Joachim B Hansen,45,0.93,41.99,-13.72,23.11,
198,191.0,Toru Taniguchi,50,0.93,46.61,-54.86,12.35,
199,196.0,Daan Huizing,40,0.93,37.22,,37.22,
200,188.0,Robert Rock,52,0.92,48.0,-56.64,26.16,
201,193.0,Jung-gon Hwang,52,0.92,47.89,-29.1,20.19,
202,194.0,James Hahn,52,0.92,47.68,-25.49,35.49,
203,197.0,Justin Leonard,52,0.91,47.49,-23.01,44.09,
204,199.0,Jonathan Byrd,44,0.91,40.15,-56.01,17.04,
205,202.0,Richard Lee,52,0.89,46.44,-18.45,38.33,
206,209.0,Toshinori Muto,52,0.88,45.86,-47.89,14.41,
207,201.0,Jeev Milkha Singh,52,0.88,45.81,-49.98,13.43,
208,205.0,Jason Bohn,52,0.88,45.73,-18.09,32.46,
209,204.0,Garth Mulroy,52,0.88,45.57,-39.07,28.32,
210,216.0,Andrea Pavan,51,0.87,44.6,-18.47,41.55,
211,206.0,Patrick Cantlay,40,0.87,34.94,-16.77,29.2,
212,207.0,Martin Flores,52,0.87,45.28,-23.71,35.56,
213,222.0,Hennie Otto,52,0.87,45.15,-39.02,32.81,
214,208.0,Tommy Gainey,52,0.86,44.73,-49.38,19.07,
215,210.0,Trevor Immelman,52,0.86,44.59,-33.41,34.56,
216,203.0,Michael Hoey,52,0.85,44.39,-47.86,28.76,
217,214.0,Craig Lee,51,0.85,43.39,-14.94,38.15,
218,211.0,Edoardo Molinari,40,0.84,33.74,-29.06,28.2,
219,219.0,Shiv Kapur,52,0.84,43.61,-22.31,30.94,
220,233.0,Sihwan Kim,40,0.84,33.46,-6.5,26.68,
221,228.0,Alvaro Quiros,47,0.84,39.27,-55.68,18.23,
222,212.0,Retief Goosen,40,0.84,33.4,-49.55,13.52,
223,215.0,Yuta Ikeda,52,0.83,42.95,-46.53,8.21,
224,218.0,Shawn Stefani,49,0.82,40.27,-17.58,22.48,
225,213.0,Hyun-woo Ryu,51,0.82,41.69,-22.42,18.73,
226,220.0,Brian Stuard,52,0.82,42.47,-17.62,42.08,
227,231.0,Adilson da Silva,50,0.81,40.61,-13.78,32.7,
228,226.0,D.H. Lee,52,0.81,41.99,-25.63,31.98,
229,225.0,Eddie Pepperell,40,0.81,32.23,-11.62,22.23,
230,234.0,Scott Hend,50,0.8,40.23,-22.52,26.02,
231,221.0,Jake Roos,46,0.8,36.69,-15.15,23.11,
232,239.0,Morten Orum Madsen,43,0.8,34.25,-10.38,25.77,
233,227.0,Ben Kohles,40,0.8,31.81,-15.98,19.5,
234,238.0,Lucas Glover,42,0.8,33.39,-32.26,36.61,
235,245.0,Satoshi Kodaira,40,0.79,31.75,-4.62,30.4,
236,232.0,James Driscoll,52,0.79,41.24,-20.4,35.4,
237,235.0,Andrew Svoboda,52,0.79,40.98,-11.26,35.46,
238,230.0,Peter Lawrie,52,0.79,40.91,-35.72,19.17,
239,237.0,Brendon Todd,52,0.78,40.63,-10.27,38.38,
240,240.0,Marco Crespi,40,0.77,30.99,-8.68,22.11,
241,236.0,Spencer Levin,40,0.77,30.88,-47.22,12.23,
242,241.0,Paul Waring,40,0.77,30.84,-6.55,27.4,
243,242.0,Casey Wittenberg,52,0.76,39.36,-32.86,17.69,
244,243.0,Grégory Havret,52,0.75,39.24,-32.31,31.7,
245,250.0,Ashun Wu,41,0.75,30.93,-19.02,7.83,
246,276.0,Emiliano Grillo,46,0.75,34.54,-9.54,27.18,
247,244.0,I J Jang,52,0.75,38.89,-22.95,19.0,
248,249.0,George McNeill,49,0.74,36.44,-39.36,25.6,
249,247.0,Francois Calmels,40,0.74,29.62,-1.6,31.22,
250,246.0,Greg Owen,52,0.74,38.38,-25.39,21.86,
251,262.0,David Horsey,52,0.73,38.18,-23.44,34.25,
252,248.0,Justin Hicks,52,0.73,38.05,-19.52,25.39,
253,252.0,Davis Love III,40,0.73,29.05,-31.06,12.07,
254,260.0,David Drysdale,52,0.72,37.7,-26.98,21.32,
255,261.0,Woody Austin,46,0.72,33.3,-10.16,28.24,
256,253.0,Camilo Villegas,52,0.72,37.52,-32.47,31.82,
257,255.0,Lee Slattery,52,0.71,37.05,-34.66,19.97,
258,250.0,Magnus Carlsson,49,0.71,34.85,-26.14,15.43,
259,259.0,Juvic Pagunsan,46,0.71,32.71,-34.22,10.36,
260,256.0,Chad Campbell,52,0.71,36.97,-31.88,20.66,
261,257.0,Graeme Storm,52,0.71,36.88,-17.63,27.55,
262,258.0,Troy Matteson,52,0.7,36.65,-29.32,12.87,
263,254.0,Ricardo Gonzalez,45,0.7,31.5,-20.12,22.32,
264,264.0,Jose-Filipe Lima,45,0.7,31.47,-9.54,28.84,
265,263.0,Arnond Vongvanij,40,0.69,27.77,-11.45,11.86,
266,318.0,Adrian Otaegui,46,0.69,31.56,-2.77,29.33,
267,266.0,Peter Senior,40,0.68,27.11,-14.98,1.5,
268,267.0,Russell Knox,52,0.68,35.17,-16.56,25.8,
269,265.0,Robert Karlsson,52,0.67,35.08,-56.55,20.76,
270,279.0,Mark Foster,52,0.67,34.97,-36.52,20.57,
271,268.0,Justin Bolli,52,0.67,34.96,-17.02,21.6,
272,268.0,Kunihiro Kamii,48,0.67,32.14,-20.64,15.77,
273,295.0,Seve Benson,52,0.67,34.7,-11.66,27.89,
274,271.0,Kevin Tway,40,0.67,26.67,-1.82,25.41,
275,270.0,Stuart Appleby,52,0.66,34.49,-13.88,24.96,
276,278.0,Angelo Que,44,0.66,28.99,-9.97,20.89,
277,272.0,James Kingston,52,0.65,33.86,-17.44,30.84,
278,273.0,Robert Streb,52,0.65,33.83,-16.44,20.44,
279,277.0,Damian McGrane,52,0.64,33.5,-17.39,25.04,
280,280.0,Jim Herman,52,0.64,33.37,-12.06,24.24,
281,275.0,Trevor Fisher Jr,40,0.64,25.6,-17.64,14.57,
282,289.0,Michio Matsumura,51,0.64,32.61,-21.45,23.1,
283,274.0,Peter Whiteford,52,0.64,33.12,-21.59,27.32,
284,282.0,Wade Ormsby,40,0.64,25.47,-6.47,23.65,
285,281.0,Tom Gillis,51,0.63,32.23,-30.24,10.58,
286,305.0,Tomohiro Kondo,48,0.63,30.3,-34.27,17.33,
287,283.0,Blake Adams,40,0.63,25.12,-37.49,0.0,
288,285.0,Dylan Frittelli,40,0.63,25.02,-2.28,26.28,
289,284.0,Erik Compton,52,0.62,32.43,-18.67,32.03,
290,291.0,Siddikur Rahman,42,0.62,26.09,-23.97,14.21,
291,288.0,John Parry,52,0.62,32.26,-9.02,27.91,
292,312.0,Maximilian Kieffer,49,0.62,30.38,-13.14,22.46,
293,311.0,Espen Kofstad,52,0.62,32.24,-21.95,8.49,
294,287.0,Alex Aragon,49,0.62,30.19,-9.7,25.96,
295,286.0,Seuk-hyun Baek,40,0.62,24.64,-9.93,18.12,
296,290.0,Dawie van der Walt,52,0.61,31.75,-16.15,28.4,
297,292.0,Alexander Levy,44,0.61,26.82,-4.88,22.17,
298,296.0,Shunsuke Sonoda,41,0.6,24.78,-14.52,16.0,
299,301.0,Dicky Pride,50,0.6,30.18,-23.4,16.28,
300,293.0,Y.E. Yang,52,0.6,31.25,-57.02,9.97,
301,328.0,Simon Thornton,40,0.6,23.94,-10.14,22.12,
302,302.0,Mark Anderson,52,0.6,30.95,-13.91,25.84,
303,294.0,Kenichi Kuboya,52,0.59,30.92,-39.39,3.04,
304,300.0,Nick Cullen,40,0.59,23.77,-13.94,13.2,
305,306.0,Sean O'Hair,51,0.59,30.22,-45.68,15.89,
306,307.0,Prom Meesawat,48,0.59,28.43,-24.16,6.82,
307,303.0,Chez Reavie,52,0.59,30.66,-44.8,23.2,
308,297.0,Mikko Korhonen,41,0.59,24.17,-11.13,14.28,
309,298.0,S.K. Ho,48,0.59,28.17,-19.59,19.48,
310,299.0,Han Lee,47,0.58,27.49,-19.59,1.2,
311,310.0,Scott Langley,40,0.58,23.33,-6.44,25.46,
312,309.0,Jake Higginbottom,40,0.58,23.31,-7.95,12.15,
313,304.0,Anthony Wall,40,0.58,23.3,-28.45,10.15,
314,308.0,Cameron Percy,52,0.58,30.19,-21.31,8.66,
315,320.0,Will Wilcox,46,0.58,26.59,-8.9,25.16,
316,314.0,Bronson La'Cassie,52,0.58,30.05,-4.76,27.86,
317,324.0,Tim Wilkinson,50,0.57,28.64,-7.38,27.92,
318,312.0,Danny Lee,52,0.57,29.77,-31.8,22.39,
319,319.0,Steven Bowditch,52,0.57,29.72,-10.29,27.19,
320,317.0,Kazuhiro Yamashita,49,0.57,27.83,-17.92,9.8,
320,316.0,Yusaku Miyazato,50,0.57,28.4,-21.88,11.65,
322,323.0,Jens Dantorp,40,0.57,22.68,-3.63,20.06,
323,322.0,Ricky Barnes,52,0.56,29.31,-29.68,23.45,
324,347.0,Roope Kakko,40,0.56,22.5,-6.71,15.59,
325,315.0,Alexandre Kaleka,50,0.56,28.1,-15.43,13.92,
326,321.0,Whee Kim,40,0.56,22.43,-12.89,12.74,
327,326.0,Kevin Kisner,52,0.56,29.12,-12.89,24.89,
328,345.0,Robert Dinwiddie,46,0.56,25.72,-5.33,21.8,
329,325.0,Andreas Hartø,52,0.56,28.98,-18.07,14.56,
330,331.0,Peter Malnati,40,0.55,22.14,-0.03,22.17,
331,330.0,Jbe' Kruger,52,0.55,28.61,-38.43,20.23,
332,358.0,Robert-Jan Derksen,51,0.55,28.02,-16.06,22.31,
333,327.0,Richard Green,50,0.55,27.34,-25.37,14.01,
334,333.0,Gareth Maybin,52,0.55,28.38,-11.49,25.36,
335,329.0,J.B. Holmes,40,0.54,21.78,-32.18,0.0,
336,332.0,Scott Strange,40,0.54,21.77,-8.66,23.69,
337,334.0,Yoshinobu Tsukada,44,0.54,23.81,-10.09,17.22,
338,335.0,Michael Campbell,46,0.54,24.71,-15.64,9.16,
339,340.0,Matthew Baldwin,52,0.53,27.78,-22.04,15.89,
340,336.0,Luke List,52,0.53,27.74,-22.93,9.78,
341,607.0,Johan Carlsson,40,0.53,21.03,-0.02,21.06,
342,352.0,Chris Doak,52,0.53,27.32,-19.66,10.26,
343,337.0,David Oh,40,0.52,20.98,-7.58,17.56,
344,338.0,Brad Fritsch,52,0.52,27.22,-14.35,18.6,
345,355.0,Jorge Campillo,52,0.52,27.01,-18.22,23.39,
346,341.0,Steven Alker,46,0.52,23.87,-5.74,20.01,
347,351.0,Mark Tullo,51,0.52,26.39,-15.8,19.07,
348,343.0,Scott Gardiner,52,0.51,26.76,-14.38,11.75,
349,344.0,Brice Garnett,50,0.51,25.69,-10.88,22.02,
350,339.0,Merrick Bremner,48,0.51,24.64,-7.72,18.18,
351,348.0,Alex Prugh,49,0.51,25.09,-4.03,22.76,
352,345.0,Berry Henson,40,0.51,20.47,-11.16,13.75,
353,342.0,Lorenzo Gagli,52,0.51,26.51,-31.33,19.9,
354,349.0,Andy Sullivan,49,0.5,24.72,-10.44,17.73,
355,353.0,Fred Couples,40,0.5,20.02,-11.78,16.66,
356,354.0,Tim Sluiter,40,0.5,20.0,-11.4,14.59,
357,357.0,Kyung-Nam Kang,40,0.49,19.76,-13.73,11.2,
358,356.0,Nick O'Hern,52,0.49,25.65,-27.25,15.57,
359,361.0,Victor Riu,52,0.49,25.63,-8.59,23.28,
360,359.0,Daniel Chopra,52,0.49,25.58,-20.15,15.0,
361,360.0,Kevin Foley,40,0.49,19.6,-7.89,16.52,
362,375.0,Tetsuji Hiratsuka,52,0.49,25.38,-34.86,13.19,
363,350.0,Doug McGuigan,45,0.49,21.95,-16.27,8.07,
364,364.0,Peter Tomasulo,40,0.49,19.5,-8.62,15.09,
365,369.0,Stuart Manley,40,0.49,19.42,-1.09,19.36,
366,366.0,Antonio Lascuna,40,0.48,19.38,-12.3,7.76,
367,365.0,Jonathan Moore,40,0.48,19.35,-14.39,0.0,
368,368.0,Sam Walker,44,0.48,21.13,-12.21,15.01,
369,370.0,John Mallinger,42,0.48,20.17,-33.91,4.16,
370,362.0,Scott Henry,47,0.48,22.55,-8.21,12.77,
371,367.0,Rod Pampling,52,0.48,24.94,-24.81,6.28,
372,411.0,Daisuke Kataoka,52,0.48,24.79,-9.97,21.96,
373,371.0,Rich Bland,52,0.48,24.77,-12.89,13.43,
374,372.0,Rikard Karlberg,51,0.47,24.18,-13.03,15.53,
375,374.0,Darren Clarke,41,0.47,19.41,-48.01,12.22,
376,373.0,Masamichi Uehira,47,0.47,22.12,-20.68,1.28,
377,684.0,David Higgins,40,0.47,18.78,-3.52,16.2,
378,378.0,Matt Bettencourt,52,0.47,24.19,-8.41,20.64,
379,415.0,Matthew Griffin,40,0.46,18.57,-6.96,11.41,
380,376.0,Vaughn Taylor,52,0.46,24.12,-12.27,20.55,
381,377.0,Tim Herron,46,0.46,21.15,-20.59,12.61,
382,409.0,Jaco Ahlers,43,0.46,19.76,-10.11,11.24,
383,380.0,Fabián Gómez,52,0.46,23.88,-9.35,21.9,
384,379.0,Benjamín Alvarado,40,0.46,18.34,-10.01,19.88,
385,381.0,Sang-hee Lee,40,0.45,18.19,-12.18,7.78,
386,383.0,Will Claxton,52,0.45,23.62,-14.76,11.32,
387,387.0,Jamie Lovemark,51,0.45,23.14,-4.42,18.37,
388,363.0,Keith Horne,52,0.45,23.49,-27.74,9.85,
389,382.0,Do-Hoon Kim,51,0.45,23.0,-25.84,5.27,
390,391.0,Brinson Paolini,40,0.45,18.0,,18.0,
391,386.0,Mathew Goggin,52,0.45,23.36,-16.78,17.8,
392,385.0,Matthew Nixon,52,0.45,23.26,-4.8,17.25,
393,384.0,José María Olazábal,48,0.44,21.31,-11.57,15.15,
394,393.0,José de Jesús Rodríguez,40,0.44,17.75,-8.12,16.4,
395,389.0,Justin Walters,52,0.44,23.05,-16.86,13.44,
396,390.0,Thitipan PACHUAYPRAKONG,40,0.44,17.72,-9.52,2.0,
397,388.0,Tjaart van der Walt,51,0.44,22.56,-14.42,18.88,
398,398.0,Ariel Cañete,43,0.44,19.0,-9.45,6.36,
